,time,open,high,low,close,tick_volume,spread,real_volume
76,1420628400,0.80672,0.80803,0.80605,0.80605,3856,18,0
77,1420632000,0.80606,0.80716,0.80589,0.80686,4464,18,0
78,1420635600,0.80686,0.80775,0.80664,0.80689,3633,18,0
79,1420639200,0.80689,0.80799,0.80675,0.80722,3192,18,0
80,1420642800,0.80723,0.8073,0.80499,0.8054,4635,18,0
81,1420646400,0.8054,0.80548,0.80408,0.80458,4024,18,0
82,1420650000,0.80458,0.80545,0.80319,0.80385,4203,18,0
83,1420653600,0.80387,0.80502,0.80339,0.80477,3380,18,0
84,1420657200,0.80474,0.80553,0.80453,0.805,2363,18,0
85,1420660800,0.80503,0.80581,0.80501,0.80575,2056,18,0
86,1420664400,0.80562,0.80891,0.80348,0.80797,6041,18,0
87,1420668000,0.80798,0.80799,0.80649,0.80698,2591,18,0
88,1420671600,0.80698,0.80818,0.80671,0.8077,1480,18,0
89,1420675200,0.8077,0.80799,0.80698,0.80758,1092,18,0
90,1420678800,0.80748,0.80804,0.80706,0.80732,2019,18,0
91,1420682400,0.80737,0.81048,0.80737,0.80908,3627,18,0
92,1420686000,0.80908,0.81052,0.80906,0.80923,2850,18,0
93,1420689600,0.80923,0.80981,0.8084,0.80896,2308,18,0
94,1420693200,0.80896,0.81149,0.80847,0.81105,2836,18,0
95,1420696800,0.81104,0.81132,0.81023,0.81068,2073,18,0
96,1420700400,0.81071,0.8113,0.81022,0.81122,2309,18,0
97,1420704000,0.81121,0.81121,0.81023,0.81044,2462,18,0
98,1420707600,0.81043,0.81081,0.80914,0.8104,3578,18,0
99,1420711200,0.81039,0.81164,0.81026,0.81112,4517,18,0
100,1420714800,0.81111,0.81241,0.81098,0.811,3753,18,0
101,1420718400,0.811,0.81129,0.80928,0.80991,3383,18,0
102,1420722000,0.80991,0.81117,0.8099,0.81086,2699,18,0
103,1420725600,0.81086,0.81109,0.80979,0.81086,3139,18,0
104,1420729200,0.81087,0.81146,0.81003,0.81075,3308,18,0
105,1420732800,0.81074,0.81156,0.80925,0.81156,3376,18,0
106,1420736400,0.81156,0.81233,0.81071,0.81073,4378,18,0
107,1420740000,0.81075,0.81283,0.8107,0.81243,3335,18,0
108,1420743600,0.81242,0.81299,0.81225,0.81273,1837,18,0
109,1420747200,0.81273,0.81285,0.81154,0.81177,1410,18,0
110,1420750800,0.81178,0.81182,0.81033,0.8109,1711,18,0
111,1420754400,0.81096,0.81149,0.81075,0.81135,1451,18,0
112,1420758000,0.81135,0.81243,0.81114,0.81218,1413,18,0
113,1420761600,0.81214,0.81243,0.81092,0.81113,1524,18,0
114,1420765200,0.81115,0.81132,0.81061,0.81115,2354,18,0
115,1420768800,0.81115,0.81309,0.81041,0.81274,3332,18,0
116,1420772400,0.81278,0.81389,0.81267,0.81292,3520,18,0
117,1420776000,0.81293,0.81461,0.81293,0.81409,2555,18,0
118,1420779600,0.81409,0.8145,0.81347,0.81382,2058,18,0
119,1420783200,0.81383,0.81451,0.81358,0.81367,2403,18,0
120,1420786800,0.81367,0.81424,0.81338,0.81389,2903,18,0
121,1420790400,0.81389,0.81399,0.81226,0.81295,2421,18,0
122,1420794000,0.81297,0.81344,0.81201,0.81217,2965,18,0
123,1420797600,0.81218,0.81242,0.81152,0.8119,3574,18,0
124,1420801200,0.81191,0.81254,0.81128,0.81196,3967,18,0
125,1420804800,0.81195,0.81366,0.81188,0.81344,2951,18,0
126,1420808400,0.81345,0.81434,0.81332,0.81419,2792,18,0
127,1420812000,0.81417,0.81422,0.81352,0.81414,2409,18,0
128,1420815600,0.81415,0.81734,0.81224,0.81526,8309,18,0
129,1420819200,0.81528,0.81794,0.81517,0.81703,6357,18,0
130,1420822800,0.81702,0.81956,0.81701,0.81865,5980,18,0
131,1420826400,0.81864,0.81999,0.81844,0.8189,4425,18,0
132,1420830000,0.81892,0.82016,0.81866,0.81896,2569,18,0
133,1420833600,0.81897,0.81994,0.81885,0.81973,1698,18,0
134,1420837200,0.81973,0.82029,0.81914,0.82003,1628,18,0
135,1420840800,0.82005,0.82074,0.81954,0.8204,1794,18,0
136,1420844400,0.82038,0.82044,0.81959,0.82008,1103,18,0
137,1421020800,0.82092,0.82286,0.82059,0.82181,1220,18,0
138,1421024400,0.82181,0.82241,0.82122,0.82213,2108,18,0
139,1421028000,0.82217,0.82244,0.8212,0.82214,2286,18,0
140,1421031600,0.82214,0.82322,0.82186,0.82274,2708,18,0
141,1421035200,0.82273,0.8231,0.82216,0.82259,2471,18,0
142,1421038800,0.82258,0.82488,0.82251,0.82454,2763,18,0
143,1421042400,0.82455,0.82513,0.82366,0.82424,1983,18,0
144,1421046000,0.82424,0.82512,0.82391,0.82512,2135,18,0
145,1421049600,0.82513,0.82539,0.82416,0.82424,2569,18,0
146,1421053200,0.82423,0.82455,0.82211,0.82238,3276,18,0
147,1421056800,0.82236,0.82236,0.81804,0.81846,5400,18,0
148,1421060400,0.81846,0.81846,0.81606,0.81612,4553,18,0
149,1421064000,0.81611,0.81685,0.8152,0.81662,3954,18,0
150,1421067600,0.81661,0.81714,0.81608,0.81654,2873,18,0
151,1421071200,0.81653,0.81683,0.81297,0.8133,3418,18,0
152,1421074800,0.81332,0.81501,0.81308,0.81498,5037,18,0
153,1421078400,0.81499,0.81569,0.81366,0.81519,4795,18,0
154,1421082000,0.81518,0.81585,0.81466,0.81582,5096,18,0
155,1421085600,0.81582,0.81635,0.81515,0.81625,2832,18,0
156,1421089200,0.81626,0.81627,0.81499,0.81531,1863,18,0
157,1421092800,0.81532,0.8167,0.81532,0.8167,1938,18,0
158,1421096400,0.8167,0.81688,0.81606,0.81631,1543,18,0
159,1421100000,0.81629,0.81643,0.8156,0.81566,1556,18,0
160,1421103600,0.81566,0.81582,0.81539,0.81557,1348,18,0
161,1421107200,0.81563,0.81593,0.81505,0.81513,800,18,0
162,1421110800,0.81513,0.81535,0.8146,0.815,2031,18,0
163,1421114400,0.81501,0.81538,0.8127,0.81535,3791,18,0
164,1421118000,0.81535,0.81733,0.81513,0.81688,3633,18,0
165,1421121600,0.81689,0.81873,0.81675,0.81843,3153,18,0
166,1421125200,0.81843,0.81972,0.8184,0.81842,2909,18,0
167,1421128800,0.81842,0.81867,0.81688,0.81705,3060,18,0
168,1421132400,0.81705,0.81744,0.81522,0.81544,3284,18,0
169,1421136000,0.81544,0.8172,0.81491,0.8158,3192,18,0
170,1421139600,0.8158,0.81808,0.81558,0.81797,3690,18,0
171,1421143200,0.818,0.81826,0.81628,0.81665,4177,18,0
172,1421146800,0.81664,0.81687,0.81317,0.81387,4689,18,0
173,1421150400,0.81386,0.81434,0.81283,0.81404,3612,18,0
174,1421154000,0.81403,0.81527,0.81339,0.81461,3809,18,0
175,1421157600,0.81461,0.81594,0.81436,0.81578,3583,18,0
176,1421161200,0.81577,0.81629,0.81389,0.81447,3869,18,0
177,1421164800,0.81448,0.81538,0.81381,0.81409,4048,18,0
178,1421168400,0.81408,0.81533,0.81324,0.81528,3887,18,0
179,1421172000,0.81529,0.81707,0.81525,0.8162,3367,18,0
180,1421175600,0.81618,0.81703,0.81563,0.81614,2445,18,0
181,1421179200,0.81614,0.81646,0.81485,0.81504,3134,18,0
182,1421182800,0.81504,0.81607,0.81465,0.81538,3456,18,0
183,1421186400,0.81542,0.81675,0.81507,0.81628,2565,18,0
184,1421190000,0.81627,0.81666,0.81611,0.81645,1402,18,0
185,1421193600,0.81652,0.81675,0.81615,0.81645,768,18,0
186,1421197200,0.81646,0.81748,0.81639,0.81697,1989,18,0
187,1421200800,0.81697,0.81883,0.81682,0.81726,3637,18,0
188,1421204400,0.81726,0.81813,0.81473,0.81476,4027,18,0
189,1421208000,0.81476,0.81503,0.80965,0.81107,5539,18,0
190,1421211600,0.81106,0.81116,0.80764,0.80903,3902,18,0
191,1421215200,0.80901,0.81049,0.80893,0.80977,3180,18,0
192,1421218800,0.80978,0.80999,0.80847,0.80918,3186,18,0
193,1421222400,0.80918,0.80969,0.80671,0.80691,3925,18,0
194,1421226000,0.80689,0.81069,0.80678,0.81032,4623,18,0
195,1421229600,0.81031,0.81434,0.81009,0.81341,6298,18,0
196,1421233200,0.81338,0.81428,0.8125,0.81358,5433,18,0
197,1421236800,0.81359,0.81464,0.81316,0.81409,3744,18,0
198,1421240400,0.8141,0.8141,0.81188,0.81276,3695,18,0
199,1421244000,0.81276,0.81279,0.81113,0.81232,3049,18,0
200,1421247600,0.8123,0.81782,0.81223,0.8164,6628,18,0
201,1421251200,0.81635,0.81694,0.81465,0.81468,5927,18,0
202,1421254800,0.81471,0.81581,0.81372,0.81569,5199,18,0
203,1421258400,0.81573,0.81702,0.81523,0.81604,3574,18,0
204,1421262000,0.81604,0.81685,0.8145,0.81552,2976,18,0
205,1421265600,0.81551,0.81552,0.81383,0.81434,2797,18,0
206,1421269200,0.81436,0.81524,0.81376,0.81469,2714,18,0
207,1421272800,0.81469,0.81576,0.81465,0.81553,1852,18,0
208,1421276400,0.81554,0.81556,0.81435,0.81479,1825,18,0
209,1421280000,0.81479,0.81576,0.81454,0.81561,1053,6,0
210,1421283600,0.8156,0.81584,0.81394,0.81395,2784,18,0
211,1421287200,0.81394,0.82047,0.81322,0.81944,5419,18,0
212,1421290800,0.81944,0.82197,0.81838,0.81864,4649,18,0
213,1421294400,0.81865,0.81939,0.81768,0.8189,3138,18,0
214,1421298000,0.81889,0.81923,0.8186,0.81891,2190,18,0
215,1421301600,0.81891,0.82115,0.81883,0.82023,2849,18,0
216,1421305200,0.82021,0.82119,0.81992,0.82107,2623,18,0
217,1421308800,0.82107,0.82151,0.82035,0.82114,3112,18,0
218,1421312400,0.82112,0.82329,0.8208,0.82289,4339,18,0
219,1421316000,0.82288,0.82364,0.82218,0.82245,3814,18,0
220,1421319600,0.82249,0.82272,0.81514,0.81868,7389,18,0
221,1421323200,0.8188,0.81964,0.81485,0.8181,8948,18,0
222,1421326800,0.8181,0.82247,0.81761,0.82162,6430,18,0
223,1421330400,0.82161,0.82851,0.82089,0.82851,8013,18,0
224,1421334000,0.8285,0.82943,0.82475,0.82481,8583,18,0
225,1421337600,0.82479,0.82492,0.81967,0.8207,8560,18,0
226,1421341200,0.82062,0.82352,0.82048,0.8226,9903,18,0
227,1421344800,0.8226,0.82313,0.82025,0.82087,7392,18,0
228,1421348400,0.82091,0.82172,0.82058,0.82102,4665,18,0
229,1421352000,0.82102,0.8222,0.82043,0.82157,5139,18,0
230,1421355600,0.82158,0.82241,0.82072,0.82231,3476,18,0
231,1421359200,0.82233,0.82247,0.82157,0.82234,3464,18,0
232,1421362800,0.82237,0.82279,0.82107,0.82119,2559,18,0
233,1421366400,0.82112,0.8215,0.81817,0.81909,1498,18,0
234,1421370000,0.81906,0.82228,0.81906,0.82209,2933,18,0
235,1421373600,0.82209,0.82232,0.82163,0.82219,3508,18,0
236,1421377200,0.82221,0.82388,0.82069,0.82363,5660,18,0
237,1421380800,0.82364,0.82393,0.82267,0.82313,4768,18,0
238,1421384400,0.82313,0.82553,0.82289,0.82403,4939,18,0
239,1421388000,0.82404,0.82457,0.8229,0.82349,3657,18,0
240,1421391600,0.8235,0.82398,0.82275,0.82321,3322,18,0
241,1421395200,0.82321,0.82331,0.82213,0.82292,3357,18,0
242,1421398800,0.82292,0.82331,0.82163,0.82278,4909,18,0
243,1421402400,0.82278,0.82349,0.82178,0.82263,4458,18,0
244,1421406000,0.82264,0.82301,0.82109,0.82123,4622,18,0
245,1421409600,0.82117,0.82222,0.82073,0.82158,4461,18,0
246,1421413200,0.82158,0.82235,0.8213,0.8218,3464,18,0
247,1421416800,0.82181,0.82189,0.82105,0.82105,2944,18,0
248,1421420400,0.82105,0.82158,0.81941,0.81955,5066,18,0
249,1421424000,0.81955,0.81973,0.8167,0.81766,6490,18,0
250,1421427600,0.81767,0.82008,0.81736,0.81995,8011,18,0
251,1421431200,0.81995,0.8201,0.81827,0.81921,4930,18,0
252,1421434800,0.81921,0.82233,0.81908,0.82204,3175,18,0
253,1421438400,0.82204,0.82281,0.82177,0.82228,2466,18,0
254,1421442000,0.82227,0.82352,0.82226,0.82349,2261,18,0
255,1421445600,0.82352,0.82375,0.82271,0.82343,1746,18,0
256,1421449200,0.82344,0.82371,0.8216,0.82216,1725,18,0
257,1421625600,0.82155,0.82302,0.82148,0.82216,610,18,0
258,1421629200,0.82219,0.82297,0.82207,0.82242,1770,18,0
259,1421632800,0.82242,0.82365,0.82241,0.82304,2634,18,0
260,1421636400,0.82304,0.82427,0.82062,0.82185,4510,18,0
261,1421640000,0.82187,0.82272,0.8212,0.8223,2871,18,0
262,1421643600,0.82228,0.82228,0.81952,0.82083,3003,18,0
263,1421647200,0.82083,0.82174,0.82022,0.82173,2083,18,0
264,1421650800,0.82173,0.82176,0.82081,0.82163,1893,18,0
265,1421654400,0.82168,0.82263,0.82141,0.82232,1978,18,0
266,1421658000,0.82232,0.82306,0.82152,0.82164,2837,18,0
267,1421661600,0.82169,0.82218,0.8203,0.8203,3193,18,0
268,1421665200,0.82,0.82133,0.81987,0.82068,3167,18,0
269,1421668800,0.82067,0.82154,0.81982,0.82006,2899,18,0
270,1421672400,0.82005,0.82074,0.81949,0.81996,2843,18,0
271,1421676000,0.81994,0.82179,0.81991,0.82104,2405,18,0
272,1421679600,0.82104,0.82215,0.82067,0.82214,2531,18,0
273,1421683200,0.82214,0.82265,0.82166,0.82204,2345,18,0
274,1421686800,0.82204,0.82211,0.82107,0.82173,1928,18,0
275,1421690400,0.82172,0.82204,0.82087,0.82092,1734,18,0
276,1421694000,0.82092,0.82179,0.82066,0.8208,2044,18,0
277,1421697600,0.82075,0.82141,0.82036,0.82067,4031,18,0
278,1421701200,0.82066,0.82122,0.82044,0.82054,2127,18,0
279,1421704800,0.82053,0.82168,0.81985,0.82083,2742,18,0
280,1421708400,0.82083,0.82161,0.82051,0.82091,4200,18,0
281,1421712000,0.82104,0.82111,0.81959,0.81969,768,18,0
282,1421715600,0.81969,0.81991,0.81847,0.81901,2880,18,0
283,1421719200,0.81901,0.81932,0.81757,0.81825,3035,18,0
284,1421722800,0.81823,0.82056,0.81679,0.82029,4971,18,0
285,1421726400,0.82011,0.82126,0.81673,0.81694,4576,18,0
286,1421730000,0.81695,0.81749,0.8159,0.81654,2966,18,0
287,1421733600,0.81654,0.81796,0.8165,0.81743,2592,18,0
288,1421737200,0.81743,0.8186,0.81705,0.81817,2824,18,0
289,1421740800,0.8182,0.81826,0.81633,0.81774,2850,18,0
290,1421744400,0.81775,0.82034,0.81774,0.8192,4306,18,0
291,1421748000,0.8192,0.82173,0.81848,0.82126,4413,18,0
292,1421751600,0.82125,0.82162,0.82025,0.82041,3974,18,0
293,1421755200,0.82041,0.82138,0.81962,0.82092,3358,18,0
294,1421758800,0.82094,0.82109,0.81914,0.81984,3118,18,0
295,1421762400,0.81985,0.82045,0.81896,0.82035,2978,18,0
296,1421766000,0.82036,0.82038,0.81886,0.81935,3178,18,0
297,1421769600,0.81935,0.81983,0.8184,0.81862,3384,18,0
298,1421773200,0.8186,0.81912,0.81666,0.81765,4237,18,0
299,1421776800,0.81766,0.81843,0.81677,0.81747,2916,18,0
300,1421780400,0.81749,0.81783,0.81669,0.81706,1850,18,0
301,1421784000,0.81707,0.81754,0.81669,0.81697,1785,18,0
302,1421787600,0.81696,0.81742,0.81673,0.81739,1632,18,0
303,1421791200,0.81739,0.81772,0.81707,0.81739,1530,18,0
304,1421794800,0.8174,0.81782,0.8163,0.81692,2614,18,0
305,1421798400,0.81697,0.81719,0.81616,0.81618,1499,18,0
306,1421802000,0.81618,0.81709,0.81581,0.81623,3129,18,0
307,1421805600,0.81623,0.81731,0.81541,0.8161,3434,18,0
308,1421809200,0.81611,0.81843,0.81574,0.81825,3401,18,0
309,1421812800,0.81828,0.81935,0.81822,0.81923,2992,18,0
310,1421816400,0.81923,0.82129,0.81872,0.82077,4354,18,0
311,1421820000,0.82078,0.82226,0.82053,0.82108,3691,18,0
312,1421823600,0.82108,0.82136,0.82043,0.82118,3233,18,0
313,1421827200,0.82118,0.8233,0.82098,0.8229,3293,18,0
314,1421830800,0.8229,0.82292,0.82047,0.82055,3744,18,0
315,1421834400,0.82057,0.82057,0.81775,0.81789,4788,18,0
316,1421838000,0.81789,0.81841,0.81667,0.81817,4249,18,0
317,1421841600,0.81817,0.82063,0.81772,0.82048,3872,18,0
318,1421845200,0.82049,0.82161,0.82012,0.82137,3688,18,0
319,1421848800,0.82137,0.82174,0.82007,0.82145,3133,18,0
320,1421852400,0.82144,0.82278,0.8211,0.82227,5043,18,0
321,1421856000,0.82227,0.82301,0.82042,0.8223,7177,18,0
322,1421859600,0.82225,0.82275,0.81336,0.81478,10110,18,0
323,1421863200,0.81482,0.81524,0.80951,0.80994,7618,18,0
324,1421866800,0.80993,0.81024,0.80769,0.80942,4912,18,0
325,1421870400,0.80941,0.80945,0.80819,0.80861,3098,18,0
326,1421874000,0.80857,0.81013,0.80855,0.80878,2789,18,0
327,1421877600,0.80876,0.81003,0.8087,0.80871,2302,18,0
328,1421881200,0.80871,0.81034,0.80802,0.80832,2370,18,0
329,1421884800,0.80832,0.81006,0.80827,0.80898,1285,18,0
330,1421888400,0.80898,0.8108,0.80898,0.80997,3746,18,0
331,1421892000,0.80997,0.81006,0.80716,0.80928,4979,18,0
332,1421895600,0.80928,0.81035,0.80886,0.80896,3621,18,0
333,1421899200,0.80898,0.80912,0.80657,0.80722,4338,18,0
334,1421902800,0.80722,0.80726,0.80549,0.80671,3532,18,0
335,1421906400,0.80672,0.80706,0.80547,0.807,3530,18,0
336,1421910000,0.807,0.80703,0.80598,0.80651,3330,18,0
337,1421913600,0.80652,0.80787,0.80636,0.80769,3461,18,0
338,1421917200,0.80771,0.81,0.80748,0.80931,4448,18,0
339,1421920800,0.80932,0.81031,0.80805,0.80973,5191,18,0
340,1421924400,0.80974,0.81087,0.80937,0.81064,4445,18,0
341,1421928000,0.81064,0.81144,0.80957,0.81108,3915,18,0
342,1421931600,0.8111,0.81272,0.80987,0.81238,3957,18,0
343,1421935200,0.81236,0.81334,0.8117,0.81255,4822,18,0
344,1421938800,0.81252,0.81353,0.80982,0.81065,6992,18,0
345,1421942400,0.81063,0.81231,0.80774,0.81148,8462,18,0
346,1421946000,0.81149,0.81202,0.80934,0.81071,6465,18,0
347,1421949600,0.81071,0.81124,0.80935,0.80958,4163,18,0
348,1421953200,0.80958,0.81063,0.80684,0.80749,3701,18,0
349,1421956800,0.80749,0.80764,0.80558,0.80719,3472,18,0
350,1421960400,0.80719,0.80724,0.80542,0.80572,2762,18,0
351,1421964000,0.80572,0.8059,0.80088,0.80185,3702,18,0
352,1421967600,0.80185,0.80264,0.79939,0.80248,3809,18,0
353,1421971200,0.80248,0.80251,0.79995,0.80194,1765,14,0
354,1421974800,0.80195,0.80261,0.80131,0.8016,3220,18,0
355,1421978400,0.80159,0.80384,0.80139,0.80321,3574,18,0
356,1421982000,0.80323,0.80519,0.80161,0.80163,4240,18,0
357,1421985600,0.80162,0.80364,0.80141,0.80244,3360,18,0
358,1421989200,0.80243,0.80312,0.80169,0.80215,3007,18,0
359,1421992800,0.80217,0.80254,0.79834,0.79868,4307,18,0
360,1421996400,0.79868,0.79932,0.79628,0.79886,5434,18,0
361,1422000000,0.79885,0.79967,0.79719,0.7995,4087,18,0
362,1422003600,0.79947,0.79973,0.7978,0.79844,4459,18,0
363,1422007200,0.79844,0.80085,0.79627,0.79734,7346,18,0
364,1422010800,0.79736,0.79777,0.79491,0.7954,6626,18,0
365,1422014400,0.79542,0.79701,0.79507,0.79669,4600,18,0
366,1422018000,0.79668,0.79703,0.79548,0.79588,4899,18,0
367,1422021600,0.7959,0.79635,0.78801,0.78951,9955,18,0
368,1422025200,0.78956,0.79281,0.78876,0.79239,8084,18,0
369,1422028800,0.79241,0.79285,0.79092,0.79199,5137,18,0
370,1422032400,0.79198,0.79474,0.7905,0.79448,6595,18,0
371,1422036000,0.79447,0.79544,0.79317,0.79325,4332,18,0
372,1422039600,0.79323,0.79366,0.79187,0.79205,2617,18,0
373,1422043200,0.79205,0.79259,0.7905,0.79204,2739,18,0
374,1422046800,0.79203,0.79335,0.79182,0.79265,2162,18,0
375,1422050400,0.79265,0.79296,0.79149,0.79181,1989,18,0
376,1422054000,0.79182,0.79204,0.79027,0.79051,1725,18,0
377,1422230400,0.78746,0.78885,0.78662,0.78884,2728,18,0
378,1422234000,0.78884,0.78954,0.78571,0.78752,4867,18,0
379,1422237600,0.78752,0.79042,0.78752,0.78873,5046,18,0
380,1422241200,0.7887,0.79041,0.78844,0.78923,2900,18,0
381,1422244800,0.78922,0.79031,0.78724,0.78755,3407,18,0
382,1422248400,0.78756,0.78854,0.7871,0.788,2842,18,0
383,1422252000,0.78801,0.78859,0.78721,0.78778,2887,18,0
384,1422255600,0.78778,0.78985,0.78777,0.78944,2677,18,0
385,1422259200,0.78944,0.79013,0.78739,0.78999,3972,18,0
386,1422262800,0.78999,0.79021,0.78811,0.78995,4153,18,0
387,1422266400,0.78996,0.79149,0.78982,0.78993,5383,18,0
388,1422270000,0.78994,0.79245,0.78864,0.79212,5656,18,0
389,1422273600,0.79213,0.79232,0.79117,0.79176,3277,18,0
390,1422277200,0.79175,0.79269,0.79099,0.79103,3420,18,0
391,1422280800,0.79103,0.7912,0.79014,0.79062,3311,18,0
392,1422284400,0.79063,0.79222,0.78986,0.7916,4795,18,0
393,1422288000,0.7916,0.79254,0.79116,0.79184,3605,18,0
394,1422291600,0.79182,0.79244,0.79115,0.79237,4048,18,0
395,1422295200,0.7924,0.79326,0.79218,0.79315,3489,18,0
396,1422298800,0.79315,0.79328,0.79227,0.79255,2712,18,0
397,1422302400,0.79254,0.79271,0.79205,0.79223,2010,18,0
398,1422306000,0.79222,0.79238,0.79173,0.79174,1682,18,0
399,1422309600,0.79174,0.79213,0.79125,0.79207,1867,18,0
400,1422313200,0.79207,0.79246,0.79144,0.79228,2127,18,0
401,1422316800,0.79228,0.79235,0.7911,0.79186,1351,18,0
402,1422320400,0.79187,0.79265,0.79176,0.79204,2443,18,0
403,1422324000,0.79204,0.79258,0.79047,0.7911,3525,18,0
404,1422327600,0.79111,0.79294,0.791,0.79271,3832,18,0
405,1422331200,0.79267,0.79306,0.79095,0.79199,3508,18,0
406,1422334800,0.792,0.79345,0.79165,0.79321,2773,18,0
407,1422338400,0.79321,0.79472,0.79318,0.79392,2848,18,0
408,1422342000,0.79391,0.79444,0.79292,0.79407,2822,18,0
409,1422345600,0.79407,0.79416,0.79234,0.79351,3258,18,0
