,Open,High,Low,Close,Volume,Time,Date,Signal
32730,1.09281,1.09369,1.09241,1.09308,2494,4/14/2020 10:00,4/14/2020 10:00,0
32731,1.09309,1.09321,1.09144,1.09222,2288,4/14/2020 11:00,4/14/2020 11:00,0
32732,1.09222,1.09567,1.09192,1.09454,2490,4/14/2020 12:00,4/14/2020 12:00,0
32733,1.09455,1.09499,1.0937,1.09428,1975,4/14/2020 13:00,4/14/2020 13:00,0
32734,1.09428,1.09651,1.09406,1.0963,2017,4/14/2020 14:00,4/14/2020 14:00,0
32735,1.09631,1.09754,1.09556,1.09701,3306,4/14/2020 15:00,4/14/2020 15:00,0
32736,1.09701,1.09703,1.09544,1.09597,3519,4/14/2020 16:00,4/14/2020 16:00,0
32737,1.09594,1.09834,1.09594,1.09688,3654,4/14/2020 17:00,4/14/2020 17:00,0
32738,1.09691,1.09696,1.09543,1.09693,2726,4/14/2020 18:00,4/14/2020 18:00,0
32739,1.09693,1.09726,1.09608,1.09641,1997,4/14/2020 19:00,4/14/2020 19:00,0
32740,1.0964,1.09834,1.09633,1.09828,1834,4/14/2020 20:00,4/14/2020 20:00,0
32741,1.09828,1.09838,1.09699,1.09805,2070,4/14/2020 21:00,4/14/2020 21:00,0
32742,1.09801,1.09864,1.09777,1.0985,1654,4/14/2020 22:00,4/14/2020 22:00,0
32743,1.09852,1.09858,1.09771,1.09794,1133,4/14/2020 23:00,4/14/2020 23:00,0
32744,1.09769,1.09892,1.09756,1.09813,423,4/15/2020 0:00,4/15/2020 0:00,0
32745,1.09817,1.09887,1.09812,1.09829,583,4/15/2020 1:00,4/15/2020 1:00,0
32746,1.09834,1.09874,1.09826,1.09827,699,4/15/2020 2:00,4/15/2020 2:00,0
32747,1.09825,1.09865,1.09798,1.09852,1207,4/15/2020 3:00,4/15/2020 3:00,0
32748,1.09852,1.0986,1.09802,1.09856,1088,4/15/2020 4:00,4/15/2020 4:00,0
32749,1.09856,1.09864,1.09793,1.09805,752,4/15/2020 5:00,4/15/2020 5:00,0
32750,1.09805,1.09814,1.09737,1.09765,708,4/15/2020 6:00,4/15/2020 6:00,-1
32751,1.09765,1.09782,1.09727,1.09745,430,4/15/2020 7:00,4/15/2020 7:00,0
32752,1.09745,1.09753,1.09622,1.09625,696,4/15/2020 8:00,4/15/2020 8:00,0
32753,1.09624,1.09678,1.09562,1.09578,2100,4/15/2020 9:00,4/15/2020 9:00,0
32754,1.09578,1.09669,1.09275,1.09288,3239,4/15/2020 10:00,4/15/2020 10:00,0
32755,1.09289,1.0939,1.09196,1.09316,2838,4/15/2020 11:00,4/15/2020 11:00,0
32756,1.09316,1.09381,1.09254,1.09334,2298,4/15/2020 12:00,4/15/2020 12:00,0
32757,1.09334,1.09354,1.09025,1.0907,2554,4/15/2020 13:00,4/15/2020 13:00,0
32758,1.09072,1.09185,1.09032,1.09132,2320,4/15/2020 14:00,4/15/2020 14:00,0
32759,1.09133,1.09149,1.08556,1.08598,3990,4/15/2020 15:00,4/15/2020 15:00,0
32760,1.08598,1.08789,1.08583,1.08691,3706,4/15/2020 16:00,4/15/2020 16:00,0
32761,1.08694,1.09078,1.08667,1.0904,4123,4/15/2020 17:00,4/15/2020 17:00,0
32762,1.09038,1.09185,1.08991,1.09072,3241,4/15/2020 18:00,4/15/2020 18:00,0
32763,1.09073,1.09298,1.09018,1.09161,2376,4/15/2020 19:00,4/15/2020 19:00,0
32764,1.09158,1.09231,1.09108,1.0917,2010,4/15/2020 20:00,4/15/2020 20:00,0
32765,1.09169,1.09379,1.09153,1.0921,1855,4/15/2020 21:00,4/15/2020 21:00,0
32766,1.09209,1.09229,1.09094,1.09126,1607,4/15/2020 22:00,4/15/2020 22:00,0
32767,1.09123,1.0917,1.09026,1.09037,953,4/15/2020 23:00,4/15/2020 23:00,0
32768,1.09052,1.09077,1.09026,1.0907,181,4/16/2020 0:00,4/16/2020 0:00,0
32769,1.09065,1.09105,1.09004,1.0901,757,4/16/2020 1:00,4/16/2020 1:00,0
32770,1.0901,1.09052,1.08991,1.0903,933,4/16/2020 2:00,4/16/2020 2:00,0
32771,1.09027,1.09064,1.0881,1.0885,1857,4/16/2020 3:00,4/16/2020 3:00,0
32772,1.08853,1.08914,1.08745,1.08746,1862,4/16/2020 4:00,4/16/2020 4:00,0
32773,1.08746,1.08858,1.08746,1.0883,1154,4/16/2020 5:00,4/16/2020 5:00,0
32774,1.08829,1.08832,1.08721,1.08729,1106,4/16/2020 6:00,4/16/2020 6:00,0
32775,1.08729,1.08783,1.08638,1.08783,1160,4/16/2020 7:00,4/16/2020 7:00,0
32776,1.08783,1.08873,1.08728,1.08837,1345,4/16/2020 8:00,4/16/2020 8:00,0
32777,1.08835,1.0904,1.08784,1.08839,2692,4/16/2020 9:00,4/16/2020 9:00,0
32778,1.08839,1.08927,1.08638,1.08721,3206,4/16/2020 10:00,4/16/2020 10:00,0
32779,1.08721,1.0888,1.08675,1.0887,2611,4/16/2020 11:00,4/16/2020 11:00,0
32780,1.08869,1.08878,1.08573,1.08679,2840,4/16/2020 12:00,4/16/2020 12:00,0
32781,1.08679,1.08854,1.08525,1.08789,2945,4/16/2020 13:00,4/16/2020 13:00,0
32782,1.08789,1.0885,1.08693,1.08812,2489,4/16/2020 14:00,4/16/2020 14:00,0
32783,1.08812,1.09003,1.088,1.08885,3571,4/16/2020 15:00,4/16/2020 15:00,0
32784,1.08884,1.08939,1.08709,1.0878,3559,4/16/2020 16:00,4/16/2020 16:00,0
32785,1.0878,1.08879,1.08461,1.08499,4157,4/16/2020 17:00,4/16/2020 17:00,0
32786,1.085,1.08523,1.08273,1.08399,3350,4/16/2020 18:00,4/16/2020 18:00,0
32787,1.08399,1.08489,1.08158,1.08327,3269,4/16/2020 19:00,4/16/2020 19:00,0
32788,1.08325,1.08483,1.08307,1.08403,2456,4/16/2020 20:00,4/16/2020 20:00,0
32789,1.08405,1.08502,1.08394,1.08442,1971,4/16/2020 21:00,4/16/2020 21:00,0
32790,1.08443,1.08489,1.08394,1.08453,2088,4/16/2020 22:00,4/16/2020 22:00,0
32791,1.08447,1.08459,1.08294,1.08371,942,4/16/2020 23:00,4/16/2020 23:00,0
32792,1.08341,1.08635,1.08285,1.08594,880,4/17/2020 0:00,4/17/2020 0:00,0
32793,1.08568,1.08605,1.08508,1.086,1395,4/17/2020 1:00,4/17/2020 1:00,0
32794,1.08602,1.08666,1.08561,1.08578,1638,4/17/2020 2:00,4/17/2020 2:00,0
32795,1.08581,1.08662,1.08532,1.08619,1740,4/17/2020 3:00,4/17/2020 3:00,0
32796,1.0862,1.08777,1.0861,1.08723,1914,4/17/2020 4:00,4/17/2020 4:00,0
32797,1.08722,1.08756,1.08636,1.0872,1298,4/17/2020 5:00,4/17/2020 5:00,0
32798,1.08722,1.08731,1.08656,1.08658,921,4/17/2020 6:00,4/17/2020 6:00,0
32799,1.08658,1.08735,1.08632,1.08698,665,4/17/2020 7:00,4/17/2020 7:00,0
32800,1.08698,1.08718,1.08628,1.08649,966,4/17/2020 8:00,4/17/2020 8:00,0
32801,1.08648,1.08658,1.08445,1.08532,2416,4/17/2020 9:00,4/17/2020 9:00,0
32802,1.08531,1.08583,1.08192,1.08279,3484,4/17/2020 10:00,4/17/2020 10:00,0
32803,1.08279,1.08357,1.08164,1.08284,2912,4/17/2020 11:00,4/17/2020 11:00,0
32804,1.08282,1.08297,1.08143,1.08187,2811,4/17/2020 12:00,4/17/2020 12:00,0
32805,1.08188,1.08358,1.08113,1.08351,2642,4/17/2020 13:00,4/17/2020 13:00,0
32806,1.08353,1.08495,1.08333,1.08474,2606,4/17/2020 14:00,4/17/2020 14:00,1
32807,1.08474,1.08727,1.0843,1.08636,3570,4/17/2020 15:00,4/17/2020 15:00,0
32808,1.08638,1.08876,1.08595,1.08854,3591,4/17/2020 16:00,4/17/2020 16:00,0
32809,1.08855,1.08919,1.08709,1.08886,3905,4/17/2020 17:00,4/17/2020 17:00,0
32810,1.0888,1.08894,1.08728,1.08822,2596,4/17/2020 18:00,4/17/2020 18:00,0
32811,1.08822,1.08834,1.08586,1.0866,2342,4/17/2020 19:00,4/17/2020 19:00,0
32812,1.08664,1.08841,1.08659,1.08752,2034,4/17/2020 20:00,4/17/2020 20:00,0
32813,1.08752,1.08764,1.08652,1.08675,1942,4/17/2020 21:00,4/17/2020 21:00,0
32814,1.08675,1.08731,1.08634,1.08681,1783,4/17/2020 22:00,4/17/2020 22:00,0
32815,1.08684,1.08762,1.08637,1.08703,957,4/17/2020 23:00,4/17/2020 23:00,0
32816,1.08629,1.08748,1.08627,1.08703,367,4/20/2020 0:00,4/20/2020 0:00,0
32817,1.08703,1.08727,1.08642,1.08668,768,4/20/2020 1:00,4/20/2020 1:00,0
32818,1.08668,1.08699,1.08627,1.08627,602,4/20/2020 2:00,4/20/2020 2:00,0
32819,1.08626,1.08676,1.08555,1.08598,1336,4/20/2020 3:00,4/20/2020 3:00,0
32820,1.08598,1.08637,1.08571,1.08635,1256,4/20/2020 4:00,4/20/2020 4:00,0
32821,1.08635,1.08709,1.08611,1.08612,904,4/20/2020 5:00,4/20/2020 5:00,0
32822,1.08612,1.08644,1.08582,1.08601,776,4/20/2020 6:00,4/20/2020 6:00,0
32823,1.08601,1.08712,1.086,1.08701,892,4/20/2020 7:00,4/20/2020 7:00,0
32824,1.087,1.08705,1.0852,1.08546,954,4/20/2020 8:00,4/20/2020 8:00,0
32825,1.08541,1.08563,1.08408,1.08548,2084,4/20/2020 9:00,4/20/2020 9:00,0
32826,1.08547,1.0868,1.08508,1.08675,2416,4/20/2020 10:00,4/20/2020 10:00,0
32827,1.08673,1.08785,1.08587,1.08781,2099,4/20/2020 11:00,4/20/2020 11:00,0
32828,1.08781,1.08959,1.08771,1.08816,2190,4/20/2020 12:00,4/20/2020 12:00,0
32829,1.08816,1.08819,1.08568,1.08627,2091,4/20/2020 13:00,4/20/2020 13:00,0
32830,1.08629,1.08657,1.08505,1.08554,2278,4/20/2020 14:00,4/20/2020 14:00,0
32831,1.08553,1.08672,1.08489,1.08619,2526,4/20/2020 15:00,4/20/2020 15:00,0
32832,1.08618,1.087,1.08491,1.08637,2868,4/20/2020 16:00,4/20/2020 16:00,0
32833,1.08633,1.08865,1.08607,1.088,3397,4/20/2020 17:00,4/20/2020 17:00,0
32834,1.08801,1.08836,1.0868,1.08716,2319,4/20/2020 18:00,4/20/2020 18:00,0
32835,1.08716,1.08832,1.08686,1.08694,1886,4/20/2020 19:00,4/20/2020 19:00,0
32836,1.08698,1.08722,1.08619,1.08677,1365,4/20/2020 20:00,4/20/2020 20:00,0
32837,1.08677,1.08702,1.08571,1.08603,1750,4/20/2020 21:00,4/20/2020 21:00,0
32838,1.08603,1.08659,1.08561,1.08561,1624,4/20/2020 22:00,4/20/2020 22:00,0
32839,1.0856,1.08647,1.08544,1.08579,731,4/20/2020 23:00,4/20/2020 23:00,0
32840,1.08584,1.0869,1.08579,1.08683,522,4/21/2020 0:00,4/21/2020 0:00,0
32841,1.0867,1.0867,1.08604,1.08636,1103,4/21/2020 1:00,4/21/2020 1:00,0
32842,1.08636,1.08646,1.08599,1.08629,631,4/21/2020 2:00,4/21/2020 2:00,0
32843,1.08629,1.08632,1.08525,1.08552,1117,4/21/2020 3:00,4/21/2020 3:00,0
32844,1.08557,1.08586,1.08449,1.08452,1218,4/21/2020 4:00,4/21/2020 4:00,0
32845,1.08452,1.08475,1.08248,1.083,2120,4/21/2020 5:00,4/21/2020 5:00,0
32846,1.08301,1.08373,1.08288,1.08368,1121,4/21/2020 6:00,4/21/2020 6:00,0
32847,1.08367,1.08378,1.08292,1.0832,722,4/21/2020 7:00,4/21/2020 7:00,0
32848,1.08319,1.0841,1.08276,1.08406,1244,4/21/2020 8:00,4/21/2020 8:00,0
32849,1.08404,1.08449,1.08353,1.08382,1992,4/21/2020 9:00,4/21/2020 9:00,0
32850,1.08385,1.0843,1.08258,1.08299,2591,4/21/2020 10:00,4/21/2020 10:00,0
32851,1.08295,1.08462,1.08194,1.0836,2270,4/21/2020 11:00,4/21/2020 11:00,0
32852,1.08362,1.08524,1.08295,1.08317,3191,4/21/2020 12:00,4/21/2020 12:00,0
32853,1.08317,1.0838,1.08222,1.08316,2538,4/21/2020 13:00,4/21/2020 13:00,0
32854,1.08316,1.08374,1.08247,1.08318,2249,4/21/2020 14:00,4/21/2020 14:00,0
32855,1.08316,1.08433,1.08237,1.08282,2839,4/21/2020 15:00,4/21/2020 15:00,0
32856,1.08282,1.08736,1.08158,1.08698,3946,4/21/2020 16:00,4/21/2020 16:00,0
32857,1.087,1.08793,1.08426,1.08584,4334,4/21/2020 17:00,4/21/2020 17:00,0
32858,1.08584,1.08723,1.08525,1.0853,3083,4/21/2020 18:00,4/21/2020 18:00,0
32859,1.08529,1.08605,1.08428,1.08434,2923,4/21/2020 19:00,4/21/2020 19:00,0
32860,1.08434,1.08494,1.08407,1.08438,2154,4/21/2020 20:00,4/21/2020 20:00,0
32861,1.08438,1.08562,1.08409,1.08519,2351,4/21/2020 21:00,4/21/2020 21:00,0
32862,1.0852,1.08649,1.08496,1.08585,2127,4/21/2020 22:00,4/21/2020 22:00,0
32863,1.08584,1.08618,1.08546,1.08549,669,4/21/2020 23:00,4/21/2020 23:00,0
32864,1.08512,1.08617,1.08512,1.08575,154,4/22/2020 0:00,4/22/2020 0:00,0
32865,1.08566,1.0858,1.08519,1.0853,675,4/22/2020 1:00,4/22/2020 1:00,0
32866,1.08533,1.08563,1.08518,1.08554,442,4/22/2020 2:00,4/22/2020 2:00,0
32867,1.08555,1.08598,1.08483,1.08541,998,4/22/2020 3:00,4/22/2020 3:00,0
32868,1.08541,1.086,1.08467,1.08484,1125,4/22/2020 4:00,4/22/2020 4:00,0
