,Open,High,Low,Close,Volume,Time,Date,Signal
50172,1.08689,1.08829,1.08658,1.08792,4478,2/1/2023 9:00,2/1/2023 9:00,0
50173,1.08792,1.08876,1.08688,1.08865,5334,2/1/2023 10:00,2/1/2023 10:00,0
50174,1.08866,1.08877,1.08778,1.08824,4375,2/1/2023 11:00,2/1/2023 11:00,0
50175,1.08822,1.0893,1.08785,1.08914,3617,2/1/2023 12:00,2/1/2023 12:00,0
50176,1.08915,1.08961,1.08877,1.08917,3185,2/1/2023 13:00,2/1/2023 13:00,0
50177,1.08916,1.08971,1.08873,1.08906,3193,2/1/2023 14:00,2/1/2023 14:00,0
50178,1.08909,1.09091,1.08874,1.09032,6345,2/1/2023 15:00,2/1/2023 15:00,0
50179,1.09031,1.09101,1.09003,1.09032,5519,2/1/2023 16:00,2/1/2023 16:00,0
50180,1.09029,1.09238,1.08877,1.09188,9780,2/1/2023 17:00,2/1/2023 17:00,0
50181,1.09184,1.09232,1.09134,1.09156,5197,2/1/2023 18:00,2/1/2023 18:00,0
50182,1.09157,1.09182,1.09038,1.0907,3407,2/1/2023 19:00,2/1/2023 19:00,0
50183,1.09071,1.092,1.09052,1.0914,3593,2/1/2023 20:00,2/1/2023 20:00,0
50184,1.0914,1.09848,1.08878,1.0977,19713,2/1/2023 21:00,2/1/2023 21:00,0
50185,1.09771,1.1,1.09686,1.09873,11552,2/1/2023 22:00,2/1/2023 22:00,0
50186,1.09872,1.09898,1.09825,1.0988,2128,2/1/2023 23:00,2/1/2023 23:00,0
50187,1.0988,1.09886,1.09838,1.09867,1063,2/2/2023 0:00,2/2/2023 0:00,0
50188,1.09868,1.10322,1.09865,1.10117,3573,2/2/2023 1:00,2/2/2023 1:00,0
50189,1.10117,1.10259,1.10096,1.10179,3491,2/2/2023 2:00,2/2/2023 2:00,0
50190,1.1018,1.10204,1.10054,1.10125,4277,2/2/2023 3:00,2/2/2023 3:00,0
50191,1.10121,1.10203,1.1011,1.10179,3201,2/2/2023 4:00,2/2/2023 4:00,0
50192,1.1018,1.10199,1.10137,1.10167,2296,2/2/2023 5:00,2/2/2023 5:00,0
50193,1.10168,1.10247,1.10152,1.10191,1862,2/2/2023 6:00,2/2/2023 6:00,0
50194,1.10191,1.10241,1.10182,1.10192,2512,2/2/2023 7:00,2/2/2023 7:00,0
50195,1.10191,1.10209,1.10036,1.10043,3139,2/2/2023 8:00,2/2/2023 8:00,0
50196,1.1005,1.1014,1.09906,1.09927,4746,2/2/2023 9:00,2/2/2023 9:00,-1
50197,1.09926,1.10098,1.09908,1.10043,5745,2/2/2023 10:00,2/2/2023 10:00,0
50198,1.10042,1.10056,1.0988,1.09978,5120,2/2/2023 11:00,2/2/2023 11:00,0
50199,1.09979,1.09996,1.09796,1.09821,4665,2/2/2023 12:00,2/2/2023 12:00,0
50200,1.09822,1.10013,1.09812,1.09983,3956,2/2/2023 13:00,2/2/2023 13:00,0
50201,1.09983,1.10034,1.09817,1.09832,9199,2/2/2023 14:00,2/2/2023 14:00,0
50202,1.09834,1.10033,1.09432,1.09442,12158,2/2/2023 15:00,2/2/2023 15:00,0
50203,1.09445,1.09655,1.0904,1.09044,13869,2/2/2023 16:00,2/2/2023 16:00,0
50204,1.09042,1.09387,1.08845,1.09358,10577,2/2/2023 17:00,2/2/2023 17:00,0
50205,1.09359,1.09482,1.09063,1.09163,6872,2/2/2023 18:00,2/2/2023 18:00,0
50206,1.09163,1.0926,1.09049,1.09077,4389,2/2/2023 19:00,2/2/2023 19:00,0
50207,1.09081,1.09219,1.09071,1.09185,3734,2/2/2023 20:00,2/2/2023 20:00,0
50208,1.09184,1.09217,1.09044,1.0907,5046,2/2/2023 21:00,2/2/2023 21:00,0
50209,1.09071,1.09142,1.09047,1.09129,4627,2/2/2023 22:00,2/2/2023 22:00,0
50210,1.09129,1.09155,1.09074,1.09078,3479,2/2/2023 23:00,2/2/2023 23:00,0
50211,1.09076,1.09084,1.09055,1.09066,374,2/3/2023 0:00,2/3/2023 0:00,0
50212,1.09066,1.09105,1.09036,1.09037,1161,2/3/2023 1:00,2/3/2023 1:00,0
50213,1.09038,1.09042,1.08912,1.08966,3273,2/3/2023 2:00,2/3/2023 2:00,0
50214,1.08961,1.08987,1.08902,1.08928,2810,2/3/2023 3:00,2/3/2023 3:00,0
50215,1.08928,1.08951,1.08869,1.08887,2440,2/3/2023 4:00,2/3/2023 4:00,0
50216,1.08887,1.0895,1.08886,1.08931,1420,2/3/2023 5:00,2/3/2023 5:00,0
50217,1.08932,1.08939,1.08864,1.08923,1400,2/3/2023 6:00,2/3/2023 6:00,0
50218,1.08924,1.08975,1.0889,1.08927,1811,2/3/2023 7:00,2/3/2023 7:00,0
50219,1.08927,1.08992,1.08907,1.08975,2181,2/3/2023 8:00,2/3/2023 8:00,0
50220,1.0897,1.09052,1.08811,1.08986,5130,2/3/2023 9:00,2/3/2023 9:00,0
50221,1.08983,1.09065,1.08838,1.09027,5334,2/3/2023 10:00,2/3/2023 10:00,0
50222,1.09028,1.09302,1.08927,1.09292,5090,2/3/2023 11:00,2/3/2023 11:00,0
50223,1.09291,1.0936,1.09241,1.09343,4148,2/3/2023 12:00,2/3/2023 12:00,0
50224,1.09345,1.09362,1.09238,1.09282,3643,2/3/2023 13:00,2/3/2023 13:00,0
50225,1.09282,1.0936,1.09251,1.09318,4087,2/3/2023 14:00,2/3/2023 14:00,0
50226,1.09309,1.09393,1.08257,1.08389,13497,2/3/2023 15:00,2/3/2023 15:00,0
50227,1.08388,1.08704,1.08317,1.08617,12627,2/3/2023 16:00,2/3/2023 16:00,0
50228,1.08587,1.08754,1.08084,1.08575,15235,2/3/2023 17:00,2/3/2023 17:00,0
50229,1.08576,1.08607,1.08226,1.08243,8244,2/3/2023 18:00,2/3/2023 18:00,0
50230,1.08241,1.0836,1.08216,1.08239,4398,2/3/2023 19:00,2/3/2023 19:00,0
50231,1.08238,1.0824,1.08044,1.0811,4540,2/3/2023 20:00,2/3/2023 20:00,0
50232,1.08111,1.08137,1.08011,1.0804,3402,2/3/2023 21:00,2/3/2023 21:00,0
50233,1.08038,1.08039,1.07923,1.07925,3446,2/3/2023 22:00,2/3/2023 22:00,0
50234,1.07929,1.08,1.07916,1.07926,1382,2/3/2023 23:00,2/3/2023 23:00,0
50235,1.07811,1.07915,1.07804,1.07879,410,2/6/2023 0:00,2/6/2023 0:00,0
50236,1.07894,1.07972,1.07843,1.07884,3858,2/6/2023 1:00,2/6/2023 1:00,0
50237,1.07883,1.0794,1.07805,1.07879,3730,2/6/2023 2:00,2/6/2023 2:00,0
50238,1.0788,1.07933,1.07833,1.07842,3116,2/6/2023 3:00,2/6/2023 3:00,0
50239,1.0784,1.07971,1.07813,1.07899,3365,2/6/2023 4:00,2/6/2023 4:00,0
50240,1.07898,1.07975,1.07883,1.07893,2584,2/6/2023 5:00,2/6/2023 5:00,0
50241,1.07893,1.0798,1.07878,1.07953,2621,2/6/2023 6:00,2/6/2023 6:00,0
50242,1.07954,1.07972,1.07892,1.07958,2252,2/6/2023 7:00,2/6/2023 7:00,0
50243,1.07959,1.0797,1.07856,1.07863,2435,2/6/2023 8:00,2/6/2023 8:00,0
50244,1.07864,1.07955,1.07792,1.07792,4348,2/6/2023 9:00,2/6/2023 9:00,0
50245,1.07793,1.07944,1.0774,1.07844,6209,2/6/2023 10:00,2/6/2023 10:00,0
50246,1.07843,1.07874,1.07643,1.07657,5733,2/6/2023 11:00,2/6/2023 11:00,0
50247,1.07661,1.07769,1.07588,1.07651,5174,2/6/2023 12:00,2/6/2023 12:00,0
50248,1.0765,1.07665,1.07559,1.07653,3676,2/6/2023 13:00,2/6/2023 13:00,0
50249,1.07653,1.07824,1.07648,1.07724,3695,2/6/2023 14:00,2/6/2023 14:00,0
50250,1.07723,1.07769,1.07563,1.07573,5828,2/6/2023 15:00,2/6/2023 15:00,0
50251,1.07572,1.07653,1.07383,1.07438,7714,2/6/2023 16:00,2/6/2023 16:00,0
50252,1.07439,1.07469,1.07212,1.07295,7592,2/6/2023 17:00,2/6/2023 17:00,0
50253,1.07296,1.07387,1.07166,1.07203,5246,2/6/2023 18:00,2/6/2023 18:00,0
50254,1.07203,1.07211,1.07087,1.07123,3484,2/6/2023 19:00,2/6/2023 19:00,0
50255,1.07124,1.07258,1.07093,1.07255,2481,2/6/2023 20:00,2/6/2023 20:00,0
50256,1.07254,1.07365,1.07227,1.07238,2944,2/6/2023 21:00,2/6/2023 21:00,0
50257,1.07239,1.07301,1.07178,1.07289,3393,2/6/2023 22:00,2/6/2023 22:00,0
50258,1.07287,1.07294,1.07216,1.07216,932,2/6/2023 23:00,2/6/2023 23:00,0
50259,1.07246,1.07266,1.07207,1.07251,2079,2/7/2023 0:00,2/7/2023 0:00,0
50260,1.07253,1.07281,1.07228,1.0728,740,2/7/2023 1:00,2/7/2023 1:00,0
50261,1.0728,1.07353,1.07271,1.07353,1573,2/7/2023 2:00,2/7/2023 2:00,0
50262,1.07356,1.07419,1.07326,1.07402,2381,2/7/2023 3:00,2/7/2023 3:00,0
50263,1.07403,1.07409,1.07352,1.07401,1853,2/7/2023 4:00,2/7/2023 4:00,0
50264,1.07402,1.07418,1.07351,1.07373,2422,2/7/2023 5:00,2/7/2023 5:00,0
50265,1.07373,1.07373,1.07277,1.07319,2167,2/7/2023 6:00,2/7/2023 6:00,0
50266,1.0732,1.07408,1.07296,1.07394,2400,2/7/2023 7:00,2/7/2023 7:00,0
50267,1.07393,1.07429,1.07343,1.07382,2943,2/7/2023 8:00,2/7/2023 8:00,0
50268,1.07382,1.07389,1.07222,1.07232,5377,2/7/2023 9:00,2/7/2023 9:00,0
50269,1.07235,1.07252,1.06961,1.07181,8321,2/7/2023 10:00,2/7/2023 10:00,0
50270,1.07181,1.07339,1.07098,1.07101,6181,2/7/2023 11:00,2/7/2023 11:00,0
50271,1.07101,1.07219,1.07058,1.07128,4477,2/7/2023 12:00,2/7/2023 12:00,0
50272,1.07127,1.07172,1.06973,1.07041,5086,2/7/2023 13:00,2/7/2023 13:00,0
50273,1.0704,1.07114,1.07009,1.07044,4545,2/7/2023 14:00,2/7/2023 14:00,0
50274,1.07044,1.07057,1.06849,1.06945,6396,2/7/2023 15:00,2/7/2023 15:00,0
50275,1.06945,1.06986,1.06789,1.06815,7091,2/7/2023 16:00,2/7/2023 16:00,0
50276,1.06814,1.06958,1.06683,1.06919,7638,2/7/2023 17:00,2/7/2023 17:00,0
50277,1.06917,1.07112,1.06877,1.07041,6197,2/7/2023 18:00,2/7/2023 18:00,1
50278,1.0704,1.07658,1.0689,1.07594,10415,2/7/2023 19:00,2/7/2023 19:00,0
