,Open,High,Low,Close,Volume,Time,Date,Signal
55000,1.06856,1.06912,1.06793,1.06873,2468,11/9/2023 13:00,11/9/2023 13:00,0
55001,1.06873,1.06918,1.06861,1.06893,2873,11/9/2023 14:00,11/9/2023 14:00,0
55002,1.06894,1.07079,1.06857,1.07066,5840,11/9/2023 15:00,11/9/2023 15:00,0
55003,1.07067,1.07245,1.06994,1.07233,6283,11/9/2023 16:00,11/9/2023 16:00,0
55004,1.07233,1.07238,1.07067,1.07142,6260,11/9/2023 17:00,11/9/2023 17:00,0
55005,1.07141,1.07161,1.07042,1.07089,3835,11/9/2023 18:00,11/9/2023 18:00,-1
55006,1.07088,1.07119,1.0699,1.07038,2731,11/9/2023 19:00,11/9/2023 19:00,0
55007,1.07038,1.07048,1.0672,1.06935,8012,11/9/2023 20:00,11/9/2023 20:00,0
55008,1.06929,1.06946,1.06592,1.06664,8349,11/9/2023 21:00,11/9/2023 21:00,0
55009,1.06662,1.06745,1.06616,1.0663,3444,11/9/2023 22:00,11/9/2023 22:00,0
55010,1.06629,1.06682,1.06627,1.06667,1550,11/9/2023 23:00,11/9/2023 23:00,0
55011,1.06662,1.06697,1.06649,1.06678,1051,11/10/2023 0:00,11/10/2023 0:00,0
55012,1.06682,1.06684,1.06633,1.0666,638,11/10/2023 1:00,11/10/2023 1:00,0
55013,1.06661,1.06696,1.0662,1.06674,1224,11/10/2023 2:00,11/10/2023 2:00,0
55014,1.06673,1.06743,1.06658,1.0671,1672,11/10/2023 3:00,11/10/2023 3:00,0
55015,1.06708,1.06735,1.06693,1.06715,1365,11/10/2023 4:00,11/10/2023 4:00,0
55016,1.06715,1.06732,1.06679,1.06691,865,11/10/2023 5:00,11/10/2023 5:00,0
55017,1.06691,1.06705,1.06663,1.06703,834,11/10/2023 6:00,11/10/2023 6:00,0
55018,1.06704,1.06711,1.06649,1.06682,837,11/10/2023 7:00,11/10/2023 7:00,0
55019,1.06682,1.06692,1.06626,1.06645,1348,11/10/2023 8:00,11/10/2023 8:00,0
55020,1.06643,1.06687,1.06553,1.06621,3338,11/10/2023 9:00,11/10/2023 9:00,0
55021,1.06622,1.06774,1.06621,1.06702,3974,11/10/2023 10:00,11/10/2023 10:00,0
55022,1.06703,1.06791,1.06635,1.06763,3422,11/10/2023 11:00,11/10/2023 11:00,1
55023,1.06763,1.06872,1.06684,1.0686,3211,11/10/2023 12:00,11/10/2023 12:00,0
55024,1.06861,1.06881,1.06732,1.06761,3129,11/10/2023 13:00,11/10/2023 13:00,0
55025,1.0676,1.06875,1.06691,1.0681,3665,11/10/2023 14:00,11/10/2023 14:00,0
55026,1.06809,1.06918,1.06763,1.06878,4522,11/10/2023 15:00,11/10/2023 15:00,0
55027,1.06879,1.06887,1.06695,1.06715,5129,11/10/2023 16:00,11/10/2023 16:00,0
55028,1.06714,1.06787,1.06615,1.0669,7590,11/10/2023 17:00,11/10/2023 17:00,0
55029,1.06689,1.06788,1.06622,1.06685,4374,11/10/2023 18:00,11/10/2023 18:00,0
55030,1.06685,1.0681,1.06632,1.06784,3189,11/10/2023 19:00,11/10/2023 19:00,0
55031,1.06785,1.06837,1.0672,1.06803,2531,11/10/2023 20:00,11/10/2023 20:00,0
55032,1.06803,1.06866,1.0678,1.06788,2467,11/10/2023 21:00,11/10/2023 21:00,0
55033,1.06788,1.06865,1.06762,1.06843,2237,11/10/2023 22:00,11/10/2023 22:00,0
55034,1.06841,1.06862,1.06815,1.06827,1002,11/10/2023 23:00,11/10/2023 23:00,0
55035,1.06828,1.06841,1.06797,1.06835,1854,11/13/2023 0:00,11/13/2023 0:00,0
55036,1.06842,1.06897,1.06835,1.06896,552,11/13/2023 1:00,11/13/2023 1:00,0
55037,1.06895,1.06896,1.06812,1.0683,1018,11/13/2023 2:00,11/13/2023 2:00,0
55038,1.0683,1.06876,1.06801,1.06857,1446,11/13/2023 3:00,11/13/2023 3:00,0
55039,1.06858,1.06865,1.06805,1.06822,1105,11/13/2023 4:00,11/13/2023 4:00,0
55040,1.06822,1.06852,1.06807,1.06848,751,11/13/2023 5:00,11/13/2023 5:00,0
55041,1.06848,1.06881,1.06833,1.06834,758,11/13/2023 6:00,11/13/2023 6:00,0
55042,1.06833,1.06858,1.06826,1.06849,842,11/13/2023 7:00,11/13/2023 7:00,0
55043,1.06847,1.06913,1.06827,1.06891,1255,11/13/2023 8:00,11/13/2023 8:00,0
55044,1.06892,1.06965,1.06879,1.06918,2214,11/13/2023 9:00,11/13/2023 9:00,0
55045,1.06918,1.06941,1.06847,1.06906,3328,11/13/2023 10:00,11/13/2023 10:00,0
55046,1.06907,1.07005,1.06847,1.06888,2944,11/13/2023 11:00,11/13/2023 11:00,0
55047,1.06887,1.06987,1.06862,1.06963,2402,11/13/2023 12:00,11/13/2023 12:00,0
55048,1.06964,1.06971,1.06841,1.06863,2410,11/13/2023 13:00,11/13/2023 13:00,0
55049,1.06864,1.06872,1.06689,1.06722,2982,11/13/2023 14:00,11/13/2023 14:00,0
55050,1.06719,1.06728,1.06641,1.06718,3918,11/13/2023 15:00,11/13/2023 15:00,0
55051,1.06719,1.06793,1.06671,1.0676,4139,11/13/2023 16:00,11/13/2023 16:00,0
55052,1.06762,1.06919,1.06738,1.06878,5832,11/13/2023 17:00,11/13/2023 17:00,0
55053,1.0688,1.0703,1.06843,1.06984,3644,11/13/2023 18:00,11/13/2023 18:00,0
55054,1.06983,1.07053,1.06928,1.06949,2331,11/13/2023 19:00,11/13/2023 19:00,0
55055,1.0695,1.07043,1.06891,1.07007,2195,11/13/2023 20:00,11/13/2023 20:00,0
55056,1.07008,1.07049,1.06963,1.07012,1720,11/13/2023 21:00,11/13/2023 21:00,0
55057,1.07011,1.07032,1.06979,1.06981,1509,11/13/2023 22:00,11/13/2023 22:00,0
55058,1.06982,1.06985,1.06965,1.06966,1111,11/13/2023 23:00,11/13/2023 23:00,0
55059,1.06964,1.07009,1.06907,1.06982,1016,11/14/2023 0:00,11/14/2023 0:00,0
55060,1.06983,1.07003,1.06968,1.07003,338,11/14/2023 1:00,11/14/2023 1:00,0
55061,1.07003,1.07015,1.06973,1.06988,860,11/14/2023 2:00,11/14/2023 2:00,0
55062,1.06988,1.06997,1.06937,1.06978,1235,11/14/2023 3:00,11/14/2023 3:00,0
55063,1.06979,1.07013,1.06958,1.0697,1089,11/14/2023 4:00,11/14/2023 4:00,0
55064,1.06969,1.06975,1.06943,1.06956,1051,11/14/2023 5:00,11/14/2023 5:00,0
55065,1.06956,1.06989,1.06951,1.06955,694,11/14/2023 6:00,11/14/2023 6:00,0
