,Open,High,Low,Close,Volume,Time,Date,Signal
25000,1.14841,1.14888,1.14807,1.14828,1373,1/15/2019 4:00,1/15/2019 4:00,0
25001,1.1483,1.14854,1.14809,1.14845,1205,1/15/2019 5:00,1/15/2019 5:00,0
25002,1.14845,1.14845,1.1478,1.14793,764,1/15/2019 6:00,1/15/2019 6:00,0
25003,1.14793,1.14824,1.14754,1.14824,1395,1/15/2019 7:00,1/15/2019 7:00,-1
25004,1.14824,1.14824,1.14712,1.14751,1445,1/15/2019 8:00,1/15/2019 8:00,0
25005,1.14752,1.14821,1.14688,1.14697,2728,1/15/2019 9:00,1/15/2019 9:00,0
25006,1.14696,1.14734,1.14524,1.14598,4628,1/15/2019 10:00,1/15/2019 10:00,0
25007,1.146,1.14627,1.14226,1.14329,5682,1/15/2019 11:00,1/15/2019 11:00,0
25008,1.14329,1.14385,1.14235,1.14286,4243,1/15/2019 12:00,1/15/2019 12:00,0
25009,1.14287,1.14353,1.14237,1.1431,3886,1/15/2019 13:00,1/15/2019 13:00,0
25010,1.1431,1.1434,1.14115,1.1429,4774,1/15/2019 14:00,1/15/2019 14:00,0
25011,1.1429,1.14432,1.14168,1.14378,5399,1/15/2019 15:00,1/15/2019 15:00,0
25012,1.14378,1.14542,1.14344,1.14534,4634,1/15/2019 16:00,1/15/2019 16:00,0
25013,1.14534,1.14541,1.14283,1.14383,5985,1/15/2019 17:00,1/15/2019 17:00,0
25014,1.14383,1.14397,1.13828,1.13918,7768,1/15/2019 18:00,1/15/2019 18:00,0
25015,1.13918,1.14,1.13822,1.1389,4428,1/15/2019 19:00,1/15/2019 19:00,0
25016,1.13888,1.13889,1.13812,1.13863,3880,1/15/2019 20:00,1/15/2019 20:00,0
25017,1.13863,1.14016,1.13834,1.14007,6718,1/15/2019 21:00,1/15/2019 21:00,0
25018,1.14007,1.14167,1.13991,1.14124,5622,1/15/2019 22:00,1/15/2019 22:00,0
25019,1.14124,1.14152,1.14073,1.14115,1412,1/15/2019 23:00,1/15/2019 23:00,0
25020,1.14114,1.14114,1.14034,1.14052,576,1/16/2019 0:00,1/16/2019 0:00,0
25021,1.14052,1.14138,1.14052,1.14135,1295,1/16/2019 1:00,1/16/2019 1:00,0
25022,1.14135,1.14135,1.14049,1.14097,1531,1/16/2019 2:00,1/16/2019 2:00,0
25023,1.14097,1.14121,1.1396,1.13975,1841,1/16/2019 3:00,1/16/2019 3:00,0
25024,1.13975,1.14026,1.13954,1.14005,1285,1/16/2019 4:00,1/16/2019 4:00,0
25025,1.14005,1.14035,1.13961,1.14024,1062,1/16/2019 5:00,1/16/2019 5:00,0
25026,1.14024,1.14104,1.14017,1.14095,1476,1/16/2019 6:00,1/16/2019 6:00,0
25027,1.14097,1.14145,1.14067,1.1411,1540,1/16/2019 7:00,1/16/2019 7:00,0
25028,1.14109,1.1413,1.13961,1.13972,1782,1/16/2019 8:00,1/16/2019 8:00,0
25029,1.13969,1.141,1.13909,1.13932,3669,1/16/2019 9:00,1/16/2019 9:00,0
25030,1.1393,1.1421,1.13925,1.14208,5108,1/16/2019 10:00,1/16/2019 10:00,0
25031,1.14208,1.14242,1.14079,1.14097,4189,1/16/2019 11:00,1/16/2019 11:00,0
25032,1.14097,1.14108,1.13987,1.13992,2925,1/16/2019 12:00,1/16/2019 12:00,0
25033,1.13992,1.14013,1.13771,1.13775,3998,1/16/2019 13:00,1/16/2019 13:00,0
25034,1.13774,1.13962,1.13772,1.13856,3959,1/16/2019 14:00,1/16/2019 14:00,0
25035,1.13857,1.13952,1.1384,1.13894,3565,1/16/2019 15:00,1/16/2019 15:00,0
25036,1.13894,1.14024,1.13894,1.13971,4228,1/16/2019 16:00,1/16/2019 16:00,0
25037,1.13971,1.14031,1.13913,1.13935,5001,1/16/2019 17:00,1/16/2019 17:00,0
25038,1.13935,1.14098,1.13933,1.14067,3658,1/16/2019 18:00,1/16/2019 18:00,0
25039,1.14067,1.14071,1.13953,1.13988,2936,1/16/2019 19:00,1/16/2019 19:00,0
25040,1.13988,1.14091,1.1398,1.14065,1768,1/16/2019 20:00,1/16/2019 20:00,0
25041,1.14065,1.14089,1.13964,1.13969,3589,1/16/2019 21:00,1/16/2019 21:00,0
25042,1.13969,1.14017,1.13915,1.13918,3372,1/16/2019 22:00,1/16/2019 22:00,0
25043,1.13916,1.13956,1.13891,1.13903,1266,1/16/2019 23:00,1/16/2019 23:00,0
25044,1.13903,1.13955,1.13899,1.13941,1069,1/17/2019 0:00,1/17/2019 0:00,0
25045,1.13941,1.13995,1.13941,1.13988,1065,1/17/2019 1:00,1/17/2019 1:00,0
25046,1.13988,1.13989,1.13938,1.13973,1307,1/17/2019 2:00,1/17/2019 2:00,0
25047,1.13973,1.14,1.13934,1.13934,1674,1/17/2019 3:00,1/17/2019 3:00,0
25048,1.13934,1.13957,1.13878,1.13894,1507,1/17/2019 4:00,1/17/2019 4:00,0
25049,1.13894,1.13904,1.13855,1.13877,966,1/17/2019 5:00,1/17/2019 5:00,0
25050,1.13876,1.13888,1.13815,1.13819,1321,1/17/2019 6:00,1/17/2019 6:00,0
25051,1.13819,1.1387,1.13784,1.1387,1180,1/17/2019 7:00,1/17/2019 7:00,0
25052,1.1387,1.1391,1.13837,1.13865,1653,1/17/2019 8:00,1/17/2019 8:00,0
25053,1.13865,1.13936,1.13706,1.13872,4026,1/17/2019 9:00,1/17/2019 9:00,0
25054,1.13872,1.13978,1.13816,1.13949,3910,1/17/2019 10:00,1/17/2019 10:00,0
25055,1.13949,1.1401,1.13906,1.13929,3229,1/17/2019 11:00,1/17/2019 11:00,0
25056,1.13928,1.14012,1.13879,1.13993,3025,1/17/2019 12:00,1/17/2019 12:00,0
25057,1.13993,1.14046,1.13947,1.13989,3280,1/17/2019 13:00,1/17/2019 13:00,0
25058,1.13989,1.14053,1.13981,1.14004,2849,1/17/2019 14:00,1/17/2019 14:00,0
25059,1.14004,1.1404,1.13819,1.13972,5413,1/17/2019 15:00,1/17/2019 15:00,0
25060,1.13972,1.14,1.13843,1.13863,5685,1/17/2019 16:00,1/17/2019 16:00,0
25061,1.13863,1.13936,1.13693,1.13797,6464,1/17/2019 17:00,1/17/2019 17:00,0
25062,1.13797,1.13925,1.1377,1.13843,4669,1/17/2019 18:00,1/17/2019 18:00,0
25063,1.13843,1.13883,1.13817,1.13856,2484,1/17/2019 19:00,1/17/2019 19:00,0
25064,1.13856,1.13936,1.13797,1.13807,2973,1/17/2019 20:00,1/17/2019 20:00,0
