,Open,High,Low,Close,Volume,Time,Date,Signal
15000,1.1212,1.12279,1.12119,1.12208,1770,5/31/2017 14:00,5/31/2017 14:00,0
15001,1.12208,1.12244,1.12103,1.12213,1801,5/31/2017 15:00,5/31/2017 15:00,0
15002,1.12213,1.12414,1.12166,1.12326,2183,5/31/2017 16:00,5/31/2017 16:00,0
15003,1.12326,1.12456,1.12202,1.12453,2695,5/31/2017 17:00,5/31/2017 17:00,0
15004,1.12452,1.12516,1.12297,1.12361,2585,5/31/2017 18:00,5/31/2017 18:00,0
15005,1.12361,1.12374,1.12273,1.12361,1325,5/31/2017 19:00,5/31/2017 19:00,0
15006,1.1236,1.12418,1.12273,1.12384,1472,5/31/2017 20:00,5/31/2017 20:00,0
15007,1.12384,1.12465,1.12339,1.12448,1224,5/31/2017 21:00,5/31/2017 21:00,0
15008,1.12447,1.12462,1.12296,1.12327,1170,5/31/2017 22:00,5/31/2017 22:00,0
15009,1.12327,1.12434,1.12313,1.12425,850,5/31/2017 23:00,5/31/2017 23:00,0
15010,1.12425,1.12474,1.12397,1.12425,1020,6/1/2017 0:00,6/1/2017 0:00,0
15011,1.12425,1.12426,1.12349,1.1238,878,6/1/2017 1:00,6/1/2017 1:00,0
15012,1.1238,1.12443,1.1238,1.12382,713,6/1/2017 2:00,6/1/2017 2:00,0
15013,1.12382,1.12416,1.12327,1.12338,896,6/1/2017 3:00,6/1/2017 3:00,0
15014,1.12338,1.12546,1.12328,1.12463,1153,6/1/2017 4:00,6/1/2017 4:00,0
15015,1.12463,1.1256,1.12408,1.12413,1033,6/1/2017 5:00,6/1/2017 5:00,0
15016,1.12413,1.12484,1.12366,1.12459,816,6/1/2017 6:00,6/1/2017 6:00,0
15017,1.12458,1.12469,1.12426,1.12459,637,6/1/2017 7:00,6/1/2017 7:00,0
15018,1.12459,1.12473,1.12367,1.12369,985,6/1/2017 8:00,6/1/2017 8:00,0
15019,1.12369,1.1248,1.12268,1.1243,1940,6/1/2017 9:00,6/1/2017 9:00,0
15020,1.1243,1.1245,1.12283,1.12317,1988,6/1/2017 10:00,6/1/2017 10:00,0
15021,1.12318,1.12371,1.12222,1.12254,1645,6/1/2017 11:00,6/1/2017 11:00,0
15022,1.12254,1.12362,1.12215,1.12349,1795,6/1/2017 12:00,6/1/2017 12:00,0
15023,1.12349,1.1236,1.12234,1.12269,1387,6/1/2017 13:00,6/1/2017 13:00,0
15024,1.12269,1.12275,1.1216,1.12174,1270,6/1/2017 14:00,6/1/2017 14:00,0
15025,1.12174,1.12239,1.12014,1.12139,2168,6/1/2017 15:00,6/1/2017 15:00,0
15026,1.12139,1.12252,1.12124,1.12209,1575,6/1/2017 16:00,6/1/2017 16:00,0
15027,1.12209,1.12337,1.12152,1.12248,2091,6/1/2017 17:00,6/1/2017 17:00,0
15028,1.12247,1.12252,1.12083,1.12128,1444,6/1/2017 18:00,6/1/2017 18:00,0
15029,1.12128,1.12166,1.12054,1.12088,1022,6/1/2017 19:00,6/1/2017 19:00,0
15030,1.12089,1.12125,1.12061,1.12102,881,6/1/2017 20:00,6/1/2017 20:00,0
15031,1.12102,1.12187,1.12059,1.12141,1102,6/1/2017 21:00,6/1/2017 21:00,0
15032,1.12141,1.12172,1.12103,1.12136,893,6/1/2017 22:00,6/1/2017 22:00,0
15033,1.12136,1.12155,1.12096,1.12115,542,6/1/2017 23:00,6/1/2017 23:00,0
15034,1.12115,1.12164,1.12109,1.12132,953,6/2/2017 0:00,6/2/2017 0:00,0
15035,1.12132,1.12186,1.12128,1.12181,529,6/2/2017 1:00,6/2/2017 1:00,0
15036,1.1218,1.12182,1.12116,1.12121,464,6/2/2017 2:00,6/2/2017 2:00,0
15037,1.12121,1.12173,1.12113,1.12158,877,6/2/2017 3:00,6/2/2017 3:00,0
15038,1.12158,1.12213,1.12149,1.12162,743,6/2/2017 4:00,6/2/2017 4:00,0
15039,1.12163,1.12195,1.1215,1.12161,526,6/2/2017 5:00,6/2/2017 5:00,0
15040,1.12162,1.12182,1.12144,1.12177,419,6/2/2017 6:00,6/2/2017 6:00,0
15041,1.12177,1.12193,1.12159,1.12188,357,6/2/2017 7:00,6/2/2017 7:00,0
15042,1.12187,1.12198,1.12151,1.12168,525,6/2/2017 8:00,6/2/2017 8:00,0
15043,1.12168,1.1221,1.12152,1.12176,1141,6/2/2017 9:00,6/2/2017 9:00,0
15044,1.12176,1.12275,1.12142,1.12144,1453,6/2/2017 10:00,6/2/2017 10:00,0
15045,1.12144,1.1226,1.12138,1.12203,1209,6/2/2017 11:00,6/2/2017 11:00,0
15046,1.12203,1.12231,1.1216,1.12203,1102,6/2/2017 12:00,6/2/2017 12:00,0
15047,1.12203,1.12235,1.12147,1.12176,1256,6/2/2017 13:00,6/2/2017 13:00,0
15048,1.12176,1.12195,1.12043,1.12051,1400,6/2/2017 14:00,6/2/2017 14:00,0
15049,1.12052,1.12818,1.12047,1.12688,3695,6/2/2017 15:00,6/2/2017 15:00,0
15050,1.12688,1.12767,1.1254,1.12752,2987,6/2/2017 16:00,6/2/2017 16:00,-1
15051,1.12752,1.12787,1.12554,1.12746,2198,6/2/2017 17:00,6/2/2017 17:00,0
15052,1.12745,1.12808,1.12664,1.12689,1663,6/2/2017 18:00,6/2/2017 18:00,0
15053,1.12689,1.12758,1.12649,1.12691,1345,6/2/2017 19:00,6/2/2017 19:00,0
15054,1.1269,1.12757,1.1266,1.1275,1050,6/2/2017 20:00,6/2/2017 20:00,0
15055,1.1275,1.12789,1.12731,1.1276,928,6/2/2017 21:00,6/2/2017 21:00,0
15056,1.12761,1.12844,1.12742,1.12812,1163,6/2/2017 22:00,6/2/2017 22:00,0
15057,1.12813,1.1284,1.12785,1.12798,688,6/2/2017 23:00,6/2/2017 23:00,0
15058,1.1272,1.12829,1.12691,1.12773,1334,6/5/2017 0:00,6/5/2017 0:00,0
15059,1.12773,1.12831,1.12724,1.1278,1233,6/5/2017 1:00,6/5/2017 1:00,0
15060,1.12781,1.12803,1.12752,1.12766,762,6/5/2017 2:00,6/5/2017 2:00,0
15061,1.12766,1.12776,1.12682,1.12717,1085,6/5/2017 3:00,6/5/2017 3:00,0
15062,1.12717,1.12763,1.12679,1.12688,755,6/5/2017 4:00,6/5/2017 4:00,0
15063,1.12688,1.1273,1.12641,1.12729,732,6/5/2017 5:00,6/5/2017 5:00,0
15064,1.12729,1.1274,1.12661,1.12699,669,6/5/2017 6:00,6/5/2017 6:00,0
15065,1.12699,1.12703,1.12626,1.12655,536,6/5/2017 7:00,6/5/2017 7:00,0
15066,1.12655,1.12662,1.12606,1.12641,830,6/5/2017 8:00,6/5/2017 8:00,0
15067,1.12641,1.12692,1.12616,1.12627,1341,6/5/2017 9:00,6/5/2017 9:00,0
15068,1.12627,1.1278,1.12594,1.12647,1826,6/5/2017 10:00,6/5/2017 10:00,0
15069,1.12647,1.12715,1.12621,1.12713,1520,6/5/2017 11:00,6/5/2017 11:00,0
15070,1.12713,1.12713,1.12612,1.12641,1340,6/5/2017 12:00,6/5/2017 12:00,0
15071,1.12641,1.12664,1.12345,1.12423,1832,6/5/2017 13:00,6/5/2017 13:00,0
15072,1.12423,1.12466,1.12357,1.12461,1408,6/5/2017 14:00,6/5/2017 14:00,0
15073,1.1246,1.12507,1.124,1.12411,1629,6/5/2017 15:00,6/5/2017 15:00,0
15074,1.12411,1.12548,1.12335,1.12483,1621,6/5/2017 16:00,6/5/2017 16:00,0
15075,1.12483,1.12547,1.12421,1.12495,2108,6/5/2017 17:00,6/5/2017 17:00,0
15076,1.12495,1.12542,1.12466,1.12492,1382,6/5/2017 18:00,6/5/2017 18:00,0
15077,1.12492,1.1254,1.12469,1.12521,878,6/5/2017 19:00,6/5/2017 19:00,0
15078,1.12521,1.12636,1.12521,1.12566,921,6/5/2017 20:00,6/5/2017 20:00,0
15079,1.12566,1.12571,1.12501,1.12565,790,6/5/2017 21:00,6/5/2017 21:00,0
15080,1.12565,1.1257,1.12519,1.12547,760,6/5/2017 22:00,6/5/2017 22:00,0
15081,1.12547,1.12582,1.12529,1.12533,472,6/5/2017 23:00,6/5/2017 23:00,0
15082,1.12533,1.12577,1.12523,1.12534,981,6/6/2017 0:00,6/6/2017 0:00,0
15083,1.12534,1.1259,1.12528,1.12575,441,6/6/2017 1:00,6/6/2017 1:00,0
15084,1.12575,1.12587,1.12544,1.12567,473,6/6/2017 2:00,6/6/2017 2:00,0
15085,1.12567,1.12648,1.12563,1.12615,732,6/6/2017 3:00,6/6/2017 3:00,0
15086,1.12615,1.12719,1.12615,1.12718,1042,6/6/2017 4:00,6/6/2017 4:00,0
15087,1.12718,1.12741,1.12696,1.12715,753,6/6/2017 5:00,6/6/2017 5:00,0
15088,1.12715,1.12733,1.12675,1.1268,504,6/6/2017 6:00,6/6/2017 6:00,0
15089,1.1268,1.1268,1.12646,1.12672,535,6/6/2017 7:00,6/6/2017 7:00,0
15090,1.12672,1.12769,1.12651,1.12726,733,6/6/2017 8:00,6/6/2017 8:00,0
15091,1.12726,1.12758,1.1265,1.12687,1608,6/6/2017 9:00,6/6/2017 9:00,0
15092,1.12686,1.12694,1.12416,1.1249,1945,6/6/2017 10:00,6/6/2017 10:00,0
15093,1.1249,1.12565,1.12468,1.1251,1236,6/6/2017 11:00,6/6/2017 11:00,0
15094,1.1251,1.12526,1.12436,1.12482,1322,6/6/2017 12:00,6/6/2017 12:00,0
15095,1.12481,1.12524,1.12431,1.12492,1102,6/6/2017 13:00,6/6/2017 13:00,0
15096,1.12494,1.12588,1.12397,1.12476,1931,6/6/2017 14:00,6/6/2017 14:00,0
15097,1.12476,1.12573,1.12466,1.12544,1758,6/6/2017 15:00,6/6/2017 15:00,0
15098,1.12545,1.1275,1.12531,1.12667,1918,6/6/2017 16:00,6/6/2017 16:00,0
15099,1.12667,1.12759,1.12603,1.12651,2295,6/6/2017 17:00,6/6/2017 17:00,0
15100,1.12651,1.12721,1.12616,1.12652,1572,6/6/2017 18:00,6/6/2017 18:00,0
15101,1.12652,1.12711,1.12637,1.12694,1053,6/6/2017 19:00,6/6/2017 19:00,0
15102,1.12694,1.12834,1.12693,1.12812,1159,6/6/2017 20:00,6/6/2017 20:00,0
15103,1.12812,1.12813,1.12673,1.12683,1225,6/6/2017 21:00,6/6/2017 21:00,0
15104,1.12683,1.12779,1.12682,1.12774,1038,6/6/2017 22:00,6/6/2017 22:00,0
15105,1.12774,1.12777,1.12713,1.12756,588,6/6/2017 23:00,6/6/2017 23:00,0
15106,1.12756,1.12804,1.12755,1.12772,631,6/7/2017 0:00,6/7/2017 0:00,0
15107,1.12772,1.12811,1.12765,1.12772,600,6/7/2017 1:00,6/7/2017 1:00,0
15108,1.12772,1.12776,1.12693,1.12695,527,6/7/2017 2:00,6/7/2017 2:00,0
15109,1.12695,1.12757,1.1267,1.12718,775,6/7/2017 3:00,6/7/2017 3:00,0
15110,1.12718,1.1273,1.12668,1.12687,915,6/7/2017 4:00,6/7/2017 4:00,0
15111,1.12687,1.12688,1.12612,1.12643,628,6/7/2017 5:00,6/7/2017 5:00,0
15112,1.12643,1.12649,1.12616,1.12637,433,6/7/2017 6:00,6/7/2017 6:00,0
15113,1.12637,1.12649,1.12594,1.12637,502,6/7/2017 7:00,6/7/2017 7:00,0
15114,1.12637,1.12675,1.12634,1.12646,495,6/7/2017 8:00,6/7/2017 8:00,0
15115,1.12645,1.12763,1.12623,1.12717,1336,6/7/2017 9:00,6/7/2017 9:00,0
15116,1.12716,1.12722,1.12454,1.12532,1940,6/7/2017 10:00,6/7/2017 10:00,0
15117,1.12532,1.12672,1.12523,1.12616,1276,6/7/2017 11:00,6/7/2017 11:00,0
15118,1.12616,1.12762,1.12616,1.12693,1459,6/7/2017 12:00,6/7/2017 12:00,0
15119,1.12693,1.127,1.12044,1.12114,3596,6/7/2017 13:00,6/7/2017 13:00,0
15120,1.12114,1.12264,1.12033,1.1215,2249,6/7/2017 14:00,6/7/2017 14:00,0
15121,1.1215,1.12328,1.12126,1.12293,1855,6/7/2017 15:00,6/7/2017 15:00,0
15122,1.12292,1.12626,1.12239,1.12608,2910,6/7/2017 16:00,6/7/2017 16:00,0
15123,1.12608,1.12819,1.12578,1.12622,2356,6/7/2017 17:00,6/7/2017 17:00,0
15124,1.12622,1.12629,1.12293,1.12367,2018,6/7/2017 18:00,6/7/2017 18:00,0
15125,1.12367,1.12648,1.12222,1.12639,2538,6/7/2017 19:00,6/7/2017 19:00,0
15126,1.12639,1.12714,1.12619,1.12646,1467,6/7/2017 20:00,6/7/2017 20:00,0
15127,1.12646,1.12672,1.12512,1.12528,1748,6/7/2017 21:00,6/7/2017 21:00,0
15128,1.12528,1.12669,1.12508,1.12669,1194,6/7/2017 22:00,6/7/2017 22:00,0
15129,1.12669,1.12682,1.12545,1.12549,693,6/7/2017 23:00,6/7/2017 23:00,0
15130,1.1255,1.12651,1.12534,1.12585,1876,6/8/2017 0:00,6/8/2017 0:00,0
15131,1.12585,1.12608,1.1254,1.12573,558,6/8/2017 1:00,6/8/2017 1:00,0
15132,1.12573,1.12603,1.12538,1.12549,527,6/8/2017 2:00,6/8/2017 2:00,0
15133,1.12549,1.12563,1.12471,1.12498,913,6/8/2017 3:00,6/8/2017 3:00,0
15134,1.12498,1.12561,1.12464,1.12542,922,6/8/2017 4:00,6/8/2017 4:00,0
15135,1.12542,1.12605,1.12529,1.12605,765,6/8/2017 5:00,6/8/2017 5:00,0
15136,1.12605,1.12605,1.12526,1.12532,695,6/8/2017 6:00,6/8/2017 6:00,0
15137,1.12532,1.12577,1.12495,1.12564,889,6/8/2017 7:00,6/8/2017 7:00,0
15138,1.12565,1.12627,1.12514,1.12626,1143,6/8/2017 8:00,6/8/2017 8:00,0
15139,1.12625,1.12684,1.12498,1.12516,1765,6/8/2017 9:00,6/8/2017 9:00,0
15140,1.12515,1.1264,1.12492,1.12589,1749,6/8/2017 10:00,6/8/2017 10:00,0
15141,1.12589,1.12625,1.12424,1.12483,1496,6/8/2017 11:00,6/8/2017 11:00,0
15142,1.12483,1.12532,1.12294,1.12322,1775,6/8/2017 12:00,6/8/2017 12:00,0
15143,1.12322,1.12368,1.12298,1.12339,1330,6/8/2017 13:00,6/8/2017 13:00,0
15144,1.12339,1.12622,1.12172,1.1224,3474,6/8/2017 14:00,6/8/2017 14:00,0
15145,1.1224,1.12497,1.11939,1.12257,6393,6/8/2017 15:00,6/8/2017 15:00,0
15146,1.12257,1.12292,1.12067,1.12179,3700,6/8/2017 16:00,6/8/2017 16:00,0
15147,1.12179,1.1223,1.1195,1.12204,3181,6/8/2017 17:00,6/8/2017 17:00,0
15148,1.12204,1.12235,1.12123,1.12159,1978,6/8/2017 18:00,6/8/2017 18:00,0
15149,1.12159,1.12193,1.12064,1.12107,1544,6/8/2017 19:00,6/8/2017 19:00,0
15150,1.12107,1.12131,1.12009,1.1211,1159,6/8/2017 20:00,6/8/2017 20:00,0
15151,1.1211,1.12279,1.12081,1.12217,1308,6/8/2017 21:00,6/8/2017 21:00,0
15152,1.12217,1.12251,1.12087,1.12166,1309,6/8/2017 22:00,6/8/2017 22:00,0
15153,1.12166,1.12175,1.12114,1.12135,800,6/8/2017 23:00,6/8/2017 23:00,0
15154,1.12134,1.12363,1.11988,1.12041,4608,6/9/2017 0:00,6/9/2017 0:00,0
15155,1.12041,1.12135,1.12012,1.12027,1502,6/9/2017 1:00,6/9/2017 1:00,0
15156,1.12026,1.12028,1.11793,1.11876,1533,6/9/2017 2:00,6/9/2017 2:00,0
15157,1.11876,1.1194,1.11785,1.11815,1902,6/9/2017 3:00,6/9/2017 3:00,0
15158,1.11815,1.12003,1.11799,1.11982,1281,6/9/2017 4:00,6/9/2017 4:00,0
15159,1.11982,1.11997,1.11895,1.11952,1236,6/9/2017 5:00,6/9/2017 5:00,0
15160,1.11952,1.12055,1.11909,1.11995,1349,6/9/2017 6:00,6/9/2017 6:00,0
15161,1.11995,1.12138,1.1198,1.12035,1142,6/9/2017 7:00,6/9/2017 7:00,0
15162,1.12035,1.12126,1.12005,1.12029,1990,6/9/2017 8:00,6/9/2017 8:00,0
15163,1.12029,1.1215,1.11858,1.11884,3570,6/9/2017 9:00,6/9/2017 9:00,0
15164,1.11884,1.11983,1.11845,1.11891,2758,6/9/2017 10:00,6/9/2017 10:00,0
15165,1.11891,1.11927,1.11689,1.11754,2931,6/9/2017 11:00,6/9/2017 11:00,0
15166,1.11754,1.11867,1.11721,1.11721,1666,6/9/2017 12:00,6/9/2017 12:00,0
15167,1.11721,1.11845,1.11721,1.11801,1714,6/9/2017 13:00,6/9/2017 13:00,0
