time,open,high,low,close,tick_volume,spread,real_volume
1420459200,1.5304799999999998,1.53063,1.52657,1.5265900000000001,5917,22,0
1420462800,1.5265900000000001,1.5271,1.52478,1.52522,5823,22,0
1420466400,1.52521,1.52532,1.52037,1.52134,6747,22,0
1420470000,1.52135,1.52358,1.52043,1.52069,6638,22,0
1420473600,1.52064,1.52331,1.52021,1.52301,7198,22,0
1420477200,1.5230299999999999,1.5245600000000001,1.52184,1.52387,6731,22,0
1420480800,1.52383,1.52427,1.52281,1.52322,5390,22,0
1420484400,1.52321,1.52396,1.52236,1.52251,3414,22,0
1420488000,1.52249,1.5247899999999999,1.5220099999999999,1.5247899999999999,3344,22,0
1420491600,1.52478,1.5259800000000001,1.5243600000000002,1.5253100000000002,2212,22,0
1420495200,1.52532,1.52694,1.52504,1.52515,2391,22,0
1420498800,1.5251700000000001,1.5259200000000002,1.52467,1.52473,1893,22,0
1420502400,1.52473,1.5253700000000001,1.52446,1.5250599999999999,1681,22,0
1420506000,1.52505,1.5260099999999999,1.5248599999999999,1.52559,1455,22,0
1420509600,1.5255999999999998,1.52643,1.5253299999999999,1.5264199999999999,2269,22,0
1420513200,1.52641,1.52645,1.52555,1.52596,1604,22,0
1420516800,1.5259399999999999,1.5272700000000001,1.52583,1.52618,1990,22,0
1420520400,1.52618,1.5265,1.52556,1.52584,1117,22,0
1420524000,1.52584,1.52602,1.52559,1.52573,1125,22,0
1420527600,1.52573,1.52607,1.52559,1.52599,1393,22,0
1420531200,1.52597,1.52697,1.5254400000000001,1.5259,2371,22,0
1420534800,1.52589,1.52591,1.52286,1.52302,3895,22,0
1420538400,1.5230000000000001,1.52473,1.5213100000000002,1.52423,6523,22,0
1420542000,1.52423,1.52457,1.51867,1.52012,7232,22,0
1420545600,1.52013,1.52028,1.51753,1.51857,5525,22,0
1420549200,1.51856,1.52054,1.51829,1.51913,5755,22,0
1420552800,1.51912,1.51983,1.5183200000000001,1.51913,5665,22,0
1420556400,1.51911,1.51947,1.5166300000000001,1.5178099999999999,6953,22,0
1420560000,1.51782,1.51806,1.51512,1.51746,6897,22,0
1420563600,1.5175100000000001,1.51965,1.5162200000000001,1.51689,7928,22,0
1420567200,1.51689,1.5182799999999999,1.51644,1.51754,7562,22,0
1420570800,1.51752,1.51881,1.51692,1.51709,7049,22,0
1420574400,1.51712,1.51875,1.51709,1.5187300000000001,5012,22,0
1420578000,1.51872,1.51898,1.51597,1.51628,4282,22,0
1420581600,1.51628,1.51639,1.51479,1.5151400000000002,4332,22,0
1420585200,1.51513,1.51565,1.5140099999999999,1.51497,2497,22,0
1420588800,1.51498,1.51499,1.5105300000000002,1.5137399999999999,3621,22,0
1420592400,1.5137399999999999,1.5144199999999999,1.51318,1.51335,2005,22,0
1420596000,1.51335,1.51377,1.51255,1.51273,2070,22,0
1420599600,1.5128,1.51433,1.5128,1.51427,2366,22,0
1420603200,1.51427,1.51427,1.5133,1.5137800000000001,1940,22,0
1420606800,1.51379,1.51471,1.51338,1.5143,1721,22,0
1420610400,1.5143,1.51447,1.51373,1.51373,1592,22,0
1420614000,1.5137399999999999,1.51416,1.51341,1.51369,1327,22,0
1420617600,1.51369,1.51404,1.5123,1.51305,1621,22,0
1420621200,1.51308,1.51491,1.5125600000000001,1.5139200000000002,4976,22,0
1420624800,1.51396,1.51543,1.5119799999999999,1.51261,7056,22,0
1420628400,1.51261,1.5142799999999998,1.5113699999999999,1.5118399999999999,7419,22,0
1420632000,1.5118399999999999,1.51427,1.51048,1.5138500000000001,8621,22,0
1420635600,1.51384,1.51384,1.51156,1.51193,7012,22,0
1420639200,1.51192,1.51348,1.5118,1.5126300000000001,5944,22,0
1420642800,1.51262,1.5129299999999999,1.50969,1.51044,7690,22,0
1420646400,1.5104600000000001,1.51051,1.50763,1.5082499999999999,7213,22,0
1420650000,1.50823,1.5097399999999999,1.5058500000000001,1.5061900000000001,6843,22,0
1420653600,1.5062,1.50788,1.50536,1.50718,6554,22,0
1420657200,1.50718,1.50882,1.50663,1.50864,3695,22,0
1420660800,1.50865,1.5101200000000001,1.50841,1.5097800000000001,4250,22,0
1420664400,1.5097800000000001,1.5126,1.5078,1.51212,7468,22,0
1420668000,1.5121099999999998,1.51213,1.5103,1.51071,3748,22,0
1420671600,1.51071,1.5112,1.51037,1.51088,2011,22,0
1420675200,1.5108000000000001,1.51122,1.51018,1.51047,1923,22,0
1420678800,1.51047,1.51063,1.5100799999999999,1.51041,1928,22,0
1420682400,1.5104,1.51163,1.5102600000000002,1.51038,1914,22,0
1420686000,1.5104,1.51083,1.50932,1.50949,1999,22,0
1420689600,1.5095,1.50972,1.50831,1.50894,1311,22,0
1420693200,1.5089299999999999,1.50962,1.50835,1.50927,1797,22,0
1420696800,1.50926,1.5093999999999999,1.5082900000000001,1.50857,1473,22,0
1420700400,1.50858,1.5089000000000001,1.50807,1.50861,1602,22,0
1420704000,1.50861,1.50929,1.50817,1.50878,1606,22,0
1420707600,1.50877,1.5087899999999999,1.5060799999999999,1.50715,3645,22,0
1420711200,1.50709,1.50725,1.50332,1.50353,6522,22,0
1420714800,1.50349,1.5059200000000001,1.50342,1.5053,5714,22,0
1420718400,1.5053100000000001,1.50691,1.50488,1.5055100000000001,5994,22,0
1420722000,1.5055100000000001,1.50718,1.50507,1.50602,4818,22,0
1420725600,1.5059,1.50754,1.50433,1.50679,5938,22,0
1420729200,1.5068000000000001,1.508,1.5059,1.50753,6201,22,0
1420732800,1.50751,1.50912,1.5056,1.5089299999999999,6026,22,0
1420736400,1.50891,1.50941,1.50719,1.5080200000000001,6674,22,0
1420740000,1.50801,1.51166,1.5079,1.51163,5706,22,0
1420743600,1.5116100000000001,1.51163,1.51058,1.51139,3384,22,0
1420747200,1.5114100000000001,1.51153,1.50945,1.51024,2476,22,0
1420750800,1.51022,1.51057,1.5079,1.50833,3134,22,0
1420754400,1.50828,1.50867,1.50797,1.50823,2133,22,0
1420758000,1.50824,1.50903,1.50792,1.50878,2148,22,0
1420761600,1.50827,1.50878,1.5078,1.5079,1692,22,0
1420765200,1.5079099999999999,1.50891,1.5076100000000001,1.50842,2863,22,0
1420768800,1.50841,1.5093999999999999,1.50826,1.50934,1733,23,0
1420772400,1.50935,1.51032,1.50884,1.5090400000000002,2622,22,0
1420776000,1.50903,1.50983,1.50878,1.5091999999999999,2228,22,0
1420779600,1.5092400000000001,1.5095,1.50889,1.50916,1240,22,0
1420783200,1.50916,1.5094699999999999,1.50895,1.50909,1763,22,0
1420786800,1.50909,1.51,1.50907,1.50959,1847,22,0
1420790400,1.50959,1.5096,1.50876,1.509,1673,22,0
1420794000,1.509,1.51,1.50891,1.5094699999999999,3446,22,0
1420797600,1.5094699999999999,1.51179,1.5094400000000001,1.51149,4949,22,0
1420801200,1.51149,1.51483,1.51081,1.51301,6790,22,0
1420804800,1.513,1.51528,1.5123,1.5150000000000001,4737,22,0
1420808400,1.5150299999999999,1.51604,1.5140500000000001,1.51488,4473,22,0
1420812000,1.51488,1.51488,1.51295,1.51318,4947,22,0
1420815600,1.51319,1.5174699999999999,1.50955,1.5119099999999999,12567,22,0
1420819200,1.5119099999999999,1.5133,1.51004,1.51158,9105,22,0
1420822800,1.51158,1.51682,1.51152,1.51463,9348,22,0
1420826400,1.5146199999999999,1.51648,1.51386,1.51486,7345,22,0
1420830000,1.51486,1.5161,1.51376,1.51404,4157,22,0
1420833600,1.51403,1.5165,1.514,1.51597,3173,22,0
1420837200,1.5159799999999999,1.51651,1.51539,1.51634,3069,22,0
1420840800,1.5163,1.5165199999999999,1.51581,1.51642,2134,22,0
1420844400,1.51642,1.5168,1.51495,1.5159,2391,22,0
1421020800,1.5175,1.51932,1.51644,1.51891,1670,22,0
1421024400,1.5188899999999999,1.5189,1.51782,1.5187599999999999,2820,22,0
1421028000,1.51877,1.5188700000000002,1.51708,1.51722,1913,22,0
1421031600,1.5171999999999999,1.51749,1.51639,1.5169899999999998,2018,22,0
1421035200,1.517,1.51708,1.5162900000000001,1.51632,1708,22,0
1421038800,1.51633,1.51728,1.5162900000000001,1.51637,1748,22,0
1421042400,1.5163799999999998,1.5165,1.51592,1.5162,1092,22,0
1421046000,1.5162,1.51668,1.51593,1.5165,1651,22,0
1421049600,1.5165199999999999,1.51761,1.5164499999999999,1.51647,2106,22,0
1421053200,1.51646,1.51712,1.5147599999999999,1.5156,3100,22,0
1421056800,1.5156,1.5156100000000001,1.50977,1.51128,7546,22,0
1421060400,1.5112999999999999,1.5123,1.51014,1.51213,5328,22,0
1421064000,1.5120200000000001,1.51257,1.5110000000000001,1.5118399999999999,4792,22,0
1421067600,1.51181,1.5142,1.5117,1.51383,4194,22,0
1421071200,1.51383,1.5151,1.51285,1.51296,4841,23,0
1421074800,1.51296,1.51676,1.51287,1.5156399999999999,5470,23,0
1421078400,1.5156399999999999,1.51732,1.51389,1.51685,5960,23,0
1421082000,1.5168599999999999,1.51714,1.5134699999999999,1.51356,6783,23,0
1421085600,1.51356,1.51674,1.5128599999999999,1.5165600000000001,4983,23,0
1421089200,1.51655,1.5171999999999999,1.51567,1.51632,3741,23,0
1421092800,1.51627,1.51859,1.51627,1.51857,3367,23,0
1421096400,1.51857,1.51861,1.51768,1.51784,2908,23,0
1421100000,1.51784,1.5179,1.51716,1.5176699999999999,2120,23,0
1421103600,1.5177,1.51773,1.51685,1.51703,1685,23,0
1421107200,1.51709,1.5174699999999999,1.5163799999999998,1.51651,1399,23,0
1421110800,1.51654,1.51703,1.51623,1.51691,2060,23,0
1421114400,1.5169000000000001,1.5174699999999999,1.51565,1.51723,3223,23,0
1421118000,1.51723,1.51799,1.5167199999999998,1.5176699999999999,3314,23,0
1421121600,1.5176500000000002,1.5184199999999999,1.517,1.5179200000000002,2456,23,0
1421125200,1.5179200000000002,1.51906,1.51746,1.51748,2507,23,0
1421128800,1.5175100000000001,1.5176500000000002,1.51612,1.51641,3330,23,0
1421132400,1.51644,1.51662,1.51545,1.51578,2932,23,0
1421136000,1.51579,1.51592,1.51477,1.51513,2667,23,0
1421139600,1.51513,1.51607,1.51336,1.51436,4265,23,0
1421143200,1.51436,1.51445,1.51189,1.51189,5766,23,0
1421146800,1.51189,1.51234,1.50762,1.5107,7412,23,0
1421150400,1.51071,1.51193,1.50876,1.51154,5197,23,0
1421154000,1.51154,1.51494,1.5108000000000001,1.51397,5721,23,0
1421157600,1.51397,1.51793,1.5136500000000002,1.51723,6009,23,0
1421161200,1.51722,1.51749,1.5144,1.51524,5809,23,0
1421164800,1.5152299999999999,1.51766,1.5141200000000001,1.51522,6375,23,0
1421168400,1.51525,1.51836,1.5149599999999999,1.51741,6559,23,0
1421172000,1.51745,1.51884,1.5162499999999999,1.51634,5315,23,0
1421175600,1.51634,1.5178099999999999,1.51542,1.5160200000000001,3957,23,0
1421179200,1.5159,1.51623,1.51508,1.5154800000000002,4841,23,0
1421182800,1.51549,1.51574,1.51437,1.51445,4281,23,0
1421186400,1.51447,1.51626,1.51437,1.51612,3728,23,0
1421190000,1.5161099999999998,1.5167000000000002,1.51554,1.51572,1905,23,0
1421193600,1.51559,1.51648,1.51538,1.5161099999999998,1442,23,0
1421197200,1.5160900000000002,1.51687,1.51597,1.5166300000000001,2633,23,0
1421200800,1.51664,1.51742,1.5166,1.51687,2973,23,0
1421204400,1.5168599999999999,1.51687,1.51593,1.51664,3162,23,0
1421208000,1.5166300000000001,1.5167199999999998,1.5144600000000001,1.5154100000000001,4132,23,0
1421211600,1.5154,1.51551,1.51437,1.51504,2239,23,0
1421215200,1.5150299999999999,1.51678,1.5150000000000001,1.51664,2195,23,0
1421218800,1.5166300000000001,1.51692,1.51603,1.5162200000000001,3012,23,0
1421222400,1.5162200000000001,1.51665,1.5147300000000001,1.5147300000000001,3818,23,0
1421226000,1.51474,1.52223,1.51451,1.52064,6096,23,0
1421229600,1.5206300000000001,1.52141,1.5170400000000002,1.5176699999999999,9771,23,0
1421233200,1.51766,1.51854,1.51486,1.51721,8823,23,0
1421236800,1.51718,1.51973,1.51688,1.51764,5836,23,0
1421240400,1.51763,1.5190700000000001,1.51608,1.51899,5660,23,0
1421244000,1.5190299999999999,1.5196,1.51661,1.51777,5789,23,0
1421247600,1.51776,1.5268199999999998,1.51763,1.52556,9704,23,0
1421251200,1.52554,1.52672,1.52118,1.52153,8665,23,0
1421254800,1.52153,1.5225300000000002,1.52007,1.52105,7609,23,0
1421258400,1.52104,1.5236800000000001,1.52104,1.52311,5891,23,0
1421262000,1.5231400000000002,1.52376,1.5219,1.52195,4644,23,0
1421265600,1.52196,1.52275,1.52092,1.52224,3972,23,0
1421269200,1.52224,1.52295,1.52172,1.5221,3817,23,0
1421272800,1.5220799999999999,1.5236399999999999,1.52143,1.52344,3191,23,0
1421276400,1.52346,1.52352,1.52241,1.5229300000000001,1929,23,0
1421280000,1.52306,1.52351,1.52272,1.52321,1268,23,0
1421283600,1.52321,1.5235400000000001,1.5229300000000001,1.52328,2486,23,0
1421287200,1.52326,1.5245199999999999,1.52315,1.5240200000000002,3757,23,0
1421290800,1.52401,1.52437,1.52313,1.52319,2415,23,0
1421294400,1.52319,1.5238399999999999,1.52291,1.52322,2306,23,0
1421298000,1.52322,1.52401,1.52321,1.52333,1950,23,0
1421301600,1.52333,1.52408,1.52309,1.52318,2051,23,0
1421305200,1.52319,1.5234100000000002,1.5225499999999998,1.5228000000000002,1781,23,0
1421308800,1.52281,1.52283,1.5221,1.5223200000000001,2361,23,0
1421312400,1.5223200000000001,1.52267,1.5204499999999999,1.52159,4392,23,0
1421316000,1.52159,1.52207,1.52001,1.52139,5661,23,0
1421319600,1.5213999999999999,1.52394,1.51538,1.5186899999999999,8536,23,0
1421323200,1.51874,1.52339,1.51848,1.51985,9987,23,0
1421326800,1.5198399999999999,1.5262099999999998,1.5192700000000001,1.52328,8301,23,0
1421330400,1.52321,1.5259800000000001,1.5224600000000001,1.52504,8900,23,0
1421334000,1.52505,1.5265900000000001,1.52207,1.52274,9253,23,0
1421337600,1.52272,1.52326,1.5175,1.5197,9802,23,0
1421341200,1.5196800000000001,1.52088,1.51605,1.51667,12289,23,0
1421344800,1.51665,1.51848,1.51491,1.5158800000000001,11362,23,0
1421348400,1.5158800000000001,1.51676,1.51494,1.51518,8410,23,0
1421352000,1.51518,1.51891,1.51494,1.51884,8922,23,0
1421355600,1.51888,1.5193400000000001,1.5179200000000002,1.51817,7800,23,0
1421359200,1.5181900000000002,1.51888,1.51651,1.5171700000000001,5946,23,0
1421362800,1.51716,1.51884,1.5167199999999998,1.51776,4838,23,0
1421366400,1.5178099999999999,1.5186,1.51632,1.51787,2602,23,0
1421370000,1.51787,1.51932,1.51696,1.51786,3692,23,0
1421373600,1.51788,1.5187599999999999,1.5166300000000001,1.51681,6297,23,0
1421377200,1.51681,1.51906,1.5159,1.51845,5422,23,0
1421380800,1.51847,1.51897,1.5178,1.51814,5080,23,0
1421384400,1.51814,1.51877,1.51764,1.5186,3040,23,0
1421388000,1.5186600000000001,1.51871,1.5177,1.5177800000000001,3157,24,0
1421391600,1.5178,1.51836,1.51698,1.5171999999999999,3209,23,0
1421395200,1.5171999999999999,1.51791,1.51587,1.5172400000000001,4525,23,0
1421398800,1.5172400000000001,1.52047,1.51702,1.52024,7857,23,0
1421402400,1.52024,1.52229,1.5192299999999999,1.52058,8913,23,0
1421406000,1.52058,1.52333,1.52017,1.52241,7669,23,0
1421409600,1.5223200000000001,1.5225300000000002,1.51985,1.51987,7480,23,0
1421413200,1.51986,1.52196,1.5191400000000002,1.52008,6651,23,0
1421416800,1.5201099999999999,1.52053,1.51702,1.51702,5610,23,0
1421420400,1.51701,1.5187,1.5161099999999998,1.51809,8292,23,0
1421424000,1.51809,1.51879,1.51338,1.5148000000000001,9631,23,0
1421427600,1.5148000000000001,1.51525,1.50738,1.51101,13678,23,0
1421431200,1.51106,1.51391,1.50991,1.51287,8576,23,0
1421434800,1.51287,1.51479,1.51215,1.51471,6558,23,0
1421438400,1.5146899999999999,1.51554,1.51288,1.51396,6077,23,0
1421442000,1.5139200000000002,1.51684,1.51361,1.51684,4737,23,0
1421445600,1.51685,1.51694,1.51479,1.51569,5244,23,0
1421449200,1.51569,1.5158,1.5131299999999999,1.51387,3980,23,0
1421625600,1.5128599999999999,1.51431,1.51138,1.5131299999999999,2010,23,0
1421629200,1.51315,1.5144600000000001,1.51315,1.51396,1905,23,0
1421632800,1.51396,1.5144199999999999,1.5122900000000001,1.5135999999999998,2962,23,0
1421636400,1.51356,1.51474,1.51325,1.51425,2439,23,0
1421640000,1.51425,1.5144199999999999,1.5134699999999999,1.51357,1511,23,0
1421643600,1.51355,1.51387,1.51312,1.51382,1516,23,0
1421647200,1.5138099999999999,1.51396,1.51349,1.5138,1125,24,0
1421650800,1.5137800000000001,1.51436,1.51342,1.51425,1546,24,0
1421654400,1.51427,1.5146199999999999,1.51308,1.51407,3028,23,0
1421658000,1.51406,1.51437,1.5117500000000001,1.51281,5250,23,0
1421661600,1.51281,1.51535,1.51214,1.5150000000000001,4781,23,0
1421665200,1.5152,1.5178,1.5138500000000001,1.5163,5798,23,0
1421668800,1.5162900000000001,1.51637,1.5140799999999999,1.51441,4594,23,0
1421672400,1.5143900000000001,1.51662,1.5141900000000001,1.51587,4675,23,0
1421676000,1.51587,1.5163,1.51406,1.51418,4487,23,0
1421679600,1.51418,1.51604,1.5136699999999998,1.51416,5543,23,0
1421683200,1.51416,1.51646,1.51357,1.51601,4486,23,0
1421686800,1.51601,1.5173299999999998,1.5154,1.51559,5155,23,0
1421690400,1.51559,1.5173299999999998,1.51246,1.51328,4681,23,0
1421694000,1.51328,1.51425,1.5122499999999999,1.5133100000000002,3956,23,0
1421697600,1.51332,1.51362,1.51239,1.51257,2907,23,0
1421701200,1.51253,1.51264,1.51071,1.5107300000000001,3479,23,0
1421704800,1.5107599999999999,1.51163,1.51072,1.51132,2978,23,0
1421708400,1.51132,1.51174,1.5108700000000002,1.5110000000000001,3222,23,0
1421712000,1.51097,1.51144,1.50943,1.5103499999999999,1573,23,0
1421715600,1.5103900000000001,1.5103900000000001,1.50817,1.50877,2808,23,0
1421719200,1.50877,1.5093299999999998,1.50788,1.50788,2378,23,0
1421722800,1.50789,1.50789,1.5056,1.50712,3571,23,0
1421726400,1.5071400000000001,1.50732,1.50583,1.50711,2759,23,0
1421730000,1.50711,1.50732,1.50672,1.50685,1331,23,0
1421733600,1.50685,1.50725,1.50668,1.50677,1143,23,0
1421737200,1.50677,1.5080900000000002,1.5067599999999999,1.50799,1565,23,0
1421740800,1.508,1.50831,1.50712,1.50816,2486,23,0
1421744400,1.50814,1.5105,1.50773,1.5102,4921,23,0
1421748000,1.51018,1.51246,1.50925,1.51228,5157,23,0
1421751600,1.51228,1.5160900000000002,1.5119500000000001,1.51573,6032,23,0
1421755200,1.51572,1.51639,1.51454,1.51482,4891,23,0
1421758800,1.51481,1.51596,1.51368,1.5142,5111,23,0
1421762400,1.51422,1.51776,1.51389,1.51667,4718,23,0
1421766000,1.51665,1.5198399999999999,1.51572,1.51963,6106,23,0
1421769600,1.51966,1.5198399999999999,1.51768,1.5178500000000001,6121,23,0
1421773200,1.51793,1.51947,1.5175100000000001,1.51931,5882,23,0
1421776800,1.51931,1.51971,1.51526,1.5159,5763,23,0
1421780400,1.5159099999999999,1.51678,1.51474,1.51508,3412,23,0
1421784000,1.51506,1.5161799999999999,1.51432,1.51607,2816,23,0
1421787600,1.51606,1.5160900000000002,1.51505,1.51555,2800,23,0
1421791200,1.5155699999999999,1.5157699999999998,1.5146199999999999,1.5152700000000001,2376,23,0
1421794800,1.51526,1.5157,1.51413,1.51416,2517,23,0
1421798400,1.51417,1.51485,1.514,1.51479,1741,23,0
1421802000,1.51479,1.51488,1.51425,1.5144,2523,23,0
1421805600,1.5143900000000001,1.5144,1.51342,1.51383,2317,23,0
1421809200,1.51384,1.51484,1.5137800000000001,1.51465,1583,23,0
1421812800,1.5146600000000001,1.5156100000000001,1.51457,1.51512,1658,23,0
1421816400,1.51512,1.51662,1.51482,1.51662,2235,23,0
1421820000,1.5166,1.51741,1.51532,1.5156100000000001,2284,23,0
1421823600,1.5156100000000001,1.51653,1.5148899999999998,1.5164900000000001,2113,23,0
1421827200,1.51655,1.51784,1.51627,1.51732,2843,23,0
1421830800,1.51734,1.51754,1.51578,1.51648,4444,23,0
1421834400,1.5164900000000001,1.5172400000000001,1.51555,1.5158,6247,23,0
1421838000,1.51582,1.51613,1.50749,1.51133,8990,23,0
1421841600,1.5113400000000001,1.51185,1.5095399999999999,1.5111400000000001,5478,23,0
1421845200,1.51112,1.51339,1.51111,1.5114800000000002,5059,23,0
1421848800,1.5114800000000002,1.5119,1.50996,1.5117500000000001,5036,23,0
1421852400,1.51172,1.5123199999999999,1.51031,1.51199,6967,23,0
1421856000,1.51197,1.5142799999999998,1.50878,1.51181,11770,23,0
1421859600,1.51179,1.5145300000000002,1.50898,1.51139,12922,23,0
1421863200,1.51136,1.51303,1.50984,1.51153,8362,23,0
1421866800,1.51153,1.51174,1.5081799999999999,1.51079,5521,23,0
1421870400,1.51079,1.5117,1.50991,1.51133,4243,23,0
1421874000,1.5113400000000001,1.51391,1.51111,1.51214,4655,23,0
1421877600,1.51217,1.51357,1.5117699999999998,1.5131299999999999,3319,23,0
1421881200,1.5131000000000001,1.51434,1.51264,1.5140099999999999,2636,23,0
1421884800,1.51414,1.51437,1.51353,1.51409,1864,23,0
1421888400,1.5141499999999999,1.5147,1.51368,1.51416,3444,23,0
1421892000,1.51414,1.5144199999999999,1.51316,1.51429,2494,23,0
1421895600,1.5142799999999998,1.51574,1.51384,1.51494,2275,23,0
1421899200,1.51492,1.51558,1.51393,1.51482,2255,23,0
1421902800,1.5148000000000001,1.5150000000000001,1.51363,1.51434,2385,23,0
1421906400,1.51437,1.5146899999999999,1.51291,1.51334,1907,23,0
1421910000,1.51335,1.5136699999999998,1.5125,1.51268,1804,23,0
1421913600,1.51268,1.5130599999999998,1.51216,1.51241,1606,23,0
1421917200,1.51241,1.5139,1.51224,1.5129899999999998,3335,23,0
1421920800,1.51302,1.51547,1.51302,1.51488,5692,23,0
1421924400,1.51484,1.51759,1.51479,1.51581,5771,23,0
1421928000,1.51581,1.51987,1.51521,1.51795,5517,23,0
1421931600,1.51795,1.51894,1.5163,1.51773,5379,23,0
1421935200,1.5177100000000001,1.52114,1.5177100000000001,1.51925,8317,23,0
1421938800,1.51924,1.52012,1.51227,1.51635,11762,23,0
1421942400,1.51623,1.51736,1.51142,1.51308,14478,23,0
1421946000,1.51307,1.51413,1.5066000000000002,1.5084,12440,23,0
1421949600,1.50846,1.50935,1.50396,1.5049000000000001,9639,23,0
1421953200,1.5049000000000001,1.5058099999999999,1.50143,1.5021900000000001,8590,23,0
1421956800,1.5022,1.5034800000000001,1.50142,1.50241,6677,23,0
1421960400,1.50241,1.50245,1.50103,1.50149,4566,23,0
1421964000,1.50149,1.5016,1.50012,1.5005199999999999,4451,23,0
1421967600,1.5005199999999999,1.50176,1.4971,1.5007700000000002,5990,23,0
1421971200,1.50076,1.5011700000000001,1.49984,1.50074,2066,23,0
1421974800,1.50082,1.50263,1.50038,1.50048,3907,23,0
1421978400,1.50048,1.50232,1.5,1.5021900000000001,3728,23,0
1421982000,1.50221,1.5023,1.5013999999999998,1.5013999999999998,3190,23,0
1421985600,1.5013999999999998,1.50198,1.50121,1.5014699999999999,2114,23,0
1421989200,1.5014699999999999,1.50184,1.50078,1.50103,2110,23,0
1421992800,1.50103,1.50135,1.4987599999999999,1.49921,2175,23,0
1421996400,1.49923,1.49986,1.49794,1.49961,3834,23,0
1422000000,1.49969,1.49969,1.4982,1.49877,3695,23,0
1422003600,1.49875,1.50049,1.49614,1.49794,5268,23,0
1422007200,1.49794,1.5005899999999999,1.4969999999999999,1.49832,10270,23,0
1422010800,1.49835,1.50061,1.49564,1.4977,9912,23,0
1422014400,1.49769,1.49899,1.4969000000000001,1.49859,7052,23,0
1422018000,1.49861,1.49945,1.49677,1.49696,6663,23,0
1422021600,1.49696,1.49772,1.49499,1.49719,10570,23,0
1422025200,1.4971999999999999,1.4994100000000001,1.4966300000000001,1.49923,10141,23,0
1422028800,1.49923,1.50187,1.49794,1.50037,8942,23,0
1422032400,1.5004,1.50256,1.50013,1.5024199999999999,10405,23,0
1422036000,1.50245,1.50351,1.50179,1.50195,8588,23,0
1422039600,1.50196,1.5027599999999999,1.5011100000000002,1.50163,5362,23,0
1422043200,1.50163,1.50177,1.49986,1.50047,5347,23,0
1422046800,1.50047,1.50227,1.50046,1.50149,4360,23,0
1422050400,1.50148,1.5016,1.49837,1.49979,2977,23,0
1422054000,1.4998,1.49982,1.49828,1.49853,4531,23,0
1422230400,1.50073,1.50139,1.49912,1.50024,3373,23,0
1422234000,1.50022,1.50173,1.49856,1.49916,5320,23,0
1422237600,1.49918,1.50281,1.49917,1.5006300000000001,6081,23,0
1422241200,1.50061,1.50099,1.49982,1.49991,3711,23,0
1422244800,1.49991,1.50049,1.49917,1.49929,2491,23,0
1422248400,1.49929,1.49997,1.49905,1.49947,2120,23,0
1422252000,1.49948,1.49989,1.4993699999999999,1.4996800000000001,1469,23,0
1422255600,1.49969,1.50108,1.4996,1.50069,1837,23,0
1422259200,1.50068,1.5024899999999999,1.50058,1.50202,2796,23,0
1422262800,1.50204,1.5041600000000002,1.5010400000000002,1.5038399999999998,5188,23,0
1422266400,1.50379,1.50441,1.49999,1.5012400000000001,7450,23,0
1422270000,1.50115,1.50169,1.49977,1.50095,7415,23,0
1422273600,1.50099,1.50257,1.50007,1.50073,4673,23,0
1422277200,1.50075,1.5028299999999999,1.50071,1.50119,5077,23,0
