Time,open,high,low,close
2003-12-08 10:00:00,1.2158,1.2174,1.2151,1.2167
2003-12-08 14:00:00,1.2167,1.2197,1.2153,1.2193
2003-12-08 18:00:00,1.2191,1.2241,1.2184,1.2213
2003-12-08 22:00:00,1.2212,1.2237,1.2201,1.2232
2003-12-09 02:00:00,1.2231,1.2242,1.2211,1.223
2003-12-09 06:00:00,1.2228,1.2234,1.2215,1.2226
2003-12-09 10:00:00,1.2227,1.2241,1.2217,1.2236
2003-12-09 14:00:00,1.2236,1.2276,1.2223,1.2259
2003-12-09 18:00:00,1.2259,1.2278,1.2228,1.2239
2003-12-09 22:00:00,1.224,1.2248,1.2186,1.2223
2003-12-10 02:00:00,1.2223,1.2269,1.2202,1.2249
2003-12-10 06:00:00,1.2249,1.2259,1.2209,1.222
2003-12-10 10:00:00,1.2221,1.2229,1.2197,1.2201
2003-12-10 14:00:00,1.2201,1.2227,1.2151,1.2218
2003-12-10 18:00:00,1.2217,1.2268,1.2212,1.2256
2003-12-10 22:00:00,1.2256,1.226,1.2198,1.2212
2003-12-11 02:00:00,1.2216,1.2229,1.2206,1.2213
2003-12-11 06:00:00,1.2212,1.2216,1.2167,1.2199
2003-12-11 10:00:00,1.2199,1.2208,1.218,1.2195
2003-12-11 14:00:00,1.2196,1.2198,1.2135,1.2157
2003-12-11 18:00:00,1.2157,1.219,1.2114,1.2138
2003-12-11 22:00:00,1.2139,1.2174,1.213,1.2155
2003-12-12 02:00:00,1.2156,1.2237,1.2151,1.2226
2003-12-12 06:00:00,1.2227,1.2237,1.2208,1.2215
2003-12-12 10:00:00,1.2216,1.2236,1.221,1.2226
2003-12-12 14:00:00,1.2227,1.2258,1.222,1.2237
2003-12-12 18:00:00,1.2238,1.2277,1.2212,1.2269
2003-12-12 22:00:00,1.2269,1.2305,1.2237,1.2293
2003-12-13 02:00:00,1.2293,1.2309,1.227,1.2276
2003-12-15 06:00:00,1.2133,1.221,1.2132,1.2196
2003-12-15 10:00:00,1.2195,1.2242,1.2186,1.2235
2003-12-15 14:00:00,1.2235,1.2241,1.2201,1.222
2003-12-15 18:00:00,1.2219,1.2296,1.2193,1.2287
2003-12-15 22:00:00,1.2285,1.2326,1.2278,1.23
2003-12-16 02:00:00,1.23,1.2327,1.2291,1.2315
2003-12-16 06:00:00,1.2314,1.2328,1.2302,1.2314
2003-12-16 10:00:00,1.2315,1.2357,1.2313,1.2333
2003-12-16 14:00:00,1.2334,1.2365,1.2317,1.2351
2003-12-16 18:00:00,1.2349,1.2356,1.2314,1.2334
2003-12-16 22:00:00,1.2335,1.235,1.2302,1.2325
2003-12-17 02:00:00,1.2328,1.2343,1.2316,1.2333
2003-12-17 06:00:00,1.2334,1.2339,1.2314,1.233
2003-12-17 10:00:00,1.233,1.2338,1.2312,1.2322
2003-12-17 14:00:00,1.2323,1.2351,1.2296,1.2329
2003-12-17 18:00:00,1.233,1.2385,1.2301,1.2369
2003-12-17 22:00:00,1.237,1.2424,1.2366,1.2411
2003-12-18 02:00:00,1.2413,1.2419,1.2392,1.2404
2003-12-18 06:00:00,1.24,1.2408,1.2384,1.2401
2003-12-18 10:00:00,1.2399,1.2419,1.2394,1.2403
2003-12-18 14:00:00,1.2404,1.2439,1.2395,1.2416
2003-12-18 18:00:00,1.2418,1.2429,1.2359,1.2365
2003-12-18 22:00:00,1.2366,1.2425,1.236,1.2413
2003-12-19 02:00:00,1.2412,1.2443,1.2407,1.2423
2003-12-19 06:00:00,1.2421,1.2432,1.2405,1.2412
2003-12-19 10:00:00,1.2412,1.243,1.2405,1.2422
2003-12-19 14:00:00,1.2421,1.2435,1.2401,1.2404
2003-12-19 18:00:00,1.2405,1.2432,1.24,1.2415
2003-12-19 22:00:00,1.2413,1.2418,1.2344,1.2397
2003-12-20 02:00:00,1.2395,1.2406,1.2365,1.2382
2003-12-22 06:00:00,1.2382,1.239,1.235,1.2381
2003-12-22 10:00:00,1.2382,1.241,1.2379,1.2399
2003-12-22 14:00:00,1.2398,1.2449,1.2376,1.2439
2003-12-22 18:00:00,1.2442,1.2443,1.2419,1.2432
2003-12-22 22:00:00,1.2429,1.2445,1.24,1.2415
2003-12-23 02:00:00,1.2414,1.2429,1.2383,1.2408
2003-12-23 06:00:00,1.2404,1.2411,1.2388,1.2406
2003-12-23 10:00:00,1.2407,1.2411,1.2395,1.2406
2003-12-23 14:00:00,1.2405,1.243,1.2393,1.24
2003-12-23 18:00:00,1.2399,1.2415,1.2385,1.2395
2003-12-23 22:00:00,1.2394,1.2426,1.2388,1.2397
2003-12-24 02:00:00,1.2399,1.2407,1.2384,1.2405
2003-12-24 06:00:00,1.2407,1.2417,1.2395,1.2403
2003-12-24 10:00:00,1.2403,1.2417,1.24,1.2409
2003-12-24 14:00:00,1.2408,1.2419,1.2399,1.2413
2003-12-24 18:00:00,1.2412,1.2435,1.2401,1.2432
2003-12-24 22:00:00,1.2432,1.2473,1.243,1.2453
2003-12-25 02:00:00,1.2456,1.246,1.244,1.2448
2003-12-25 06:00:00,1.2449,1.2464,1.2443,1.2451
2003-12-25 10:00:00,1.2451,1.2461,1.2447,1.2453
2003-12-25 14:00:00,1.2452,1.2462,1.2441,1.2449
2003-12-25 18:00:00,1.2448,1.2464,1.2441,1.2451
2003-12-25 22:00:00,1.2449,1.2455,1.2445,1.2452
2003-12-26 02:00:00,1.2453,1.2456,1.2437,1.2449
2003-12-26 06:00:00,1.245,1.2464,1.2444,1.2459
2003-12-26 10:00:00,1.246,1.2472,1.245,1.2457
2003-12-26 14:00:00,1.2457,1.247,1.2438,1.2448
2003-12-26 18:00:00,1.2449,1.2465,1.2444,1.2455
2003-12-26 22:00:00,1.2454,1.246,1.2426,1.2435
2003-12-27 02:00:00,1.2435,1.2438,1.2421,1.2422
2003-12-29 06:00:00,1.2433,1.2443,1.2426,1.2443
2003-12-29 10:00:00,1.2443,1.2465,1.2436,1.2455
2003-12-29 14:00:00,1.2454,1.2492,1.2442,1.2485
2003-12-29 18:00:00,1.2486,1.2512,1.2475,1.2484
2003-12-29 22:00:00,1.2483,1.2504,1.2478,1.2494
2003-12-30 02:00:00,1.2494,1.25,1.2476,1.2492
2003-12-30 06:00:00,1.2492,1.2496,1.2478,1.2492
2003-12-30 10:00:00,1.249,1.2509,1.2488,1.2499
2003-12-30 14:00:00,1.25,1.2511,1.2488,1.2497
2003-12-30 18:00:00,1.2497,1.2523,1.2489,1.2506
2003-12-30 22:00:00,1.2505,1.2553,1.2503,1.2544
2003-12-31 02:00:00,1.2543,1.2565,1.254,1.2549
2003-12-31 06:00:00,1.255,1.2579,1.2543,1.2574
2003-12-31 10:00:00,1.2576,1.2599,1.2561,1.2566
2003-12-31 14:00:00,1.257,1.2622,1.2561,1.261
2003-12-31 18:00:00,1.2611,1.2649,1.2597,1.2622
2003-12-31 22:00:00,1.2619,1.2625,1.2512,1.2571
2004-01-01 02:00:00,1.257,1.2601,1.2569,1.2588
2004-01-01 06:00:00,1.2592,1.2597,1.259,1.2597
2004-01-01 10:00:00,1.2596,1.2599,1.2581,1.2597
2004-01-01 14:00:00,1.2599,1.2599,1.2587,1.2597
2004-01-01 18:00:00,1.2599,1.2606,1.2583,1.2596
2004-01-01 22:00:00,1.2599,1.2606,1.2538,1.2544
2004-01-02 02:00:00,1.2545,1.2567,1.2533,1.2565
2004-01-02 06:00:00,1.257,1.2598,1.2523,1.2527
2004-01-02 10:00:00,1.253,1.2576,1.2528,1.2572
2004-01-02 14:00:00,1.2573,1.2631,1.2555,1.262
2004-01-02 18:00:00,1.2619,1.2625,1.2572,1.2615
2004-01-02 22:00:00,1.2617,1.2618,1.2563,1.2594
2004-01-03 02:00:00,1.2596,1.2602,1.258,1.2596
2004-01-05 06:00:00,1.2609,1.2674,1.2608,1.2655
2004-01-05 10:00:00,1.2654,1.2673,1.2651,1.2666
2004-01-05 14:00:00,1.2666,1.2698,1.2632,1.2669
2004-01-05 18:00:00,1.2666,1.2692,1.2642,1.267
2004-01-05 22:00:00,1.2668,1.269,1.2651,1.2667
2004-01-06 02:00:00,1.2668,1.2691,1.2653,1.2677
2004-01-06 06:00:00,1.2677,1.2693,1.2667,1.2686
2004-01-06 10:00:00,1.2682,1.2715,1.2673,1.2704
2004-01-06 14:00:00,1.2708,1.2759,1.2697,1.2747
2004-01-06 18:00:00,1.2746,1.2814,1.2741,1.2771
2004-01-06 22:00:00,1.277,1.2796,1.274,1.2766
2004-01-07 02:00:00,1.2764,1.2774,1.2723,1.2728
2004-01-07 06:00:00,1.2727,1.2738,1.2687,1.2708
2004-01-07 10:00:00,1.2708,1.2734,1.2704,1.2724
2004-01-07 14:00:00,1.2725,1.2747,1.2648,1.2669
2004-01-07 18:00:00,1.2667,1.2706,1.2657,1.2683
2004-01-07 22:00:00,1.2684,1.27,1.2652,1.2654
2004-01-08 02:00:00,1.2654,1.2663,1.2621,1.2628
2004-01-08 06:00:00,1.2632,1.2659,1.2582,1.259
2004-01-08 10:00:00,1.259,1.2618,1.258,1.2612
2004-01-08 14:00:00,1.2613,1.2617,1.256,1.2584
2004-01-08 18:00:00,1.2583,1.2751,1.2571,1.2726
2004-01-08 22:00:00,1.2724,1.2786,1.2707,1.276
2004-01-09 02:00:00,1.2759,1.278,1.2747,1.2776
2004-01-09 06:00:00,1.2778,1.2788,1.2756,1.2763
2004-01-09 10:00:00,1.2762,1.277,1.2711,1.2736
2004-01-09 14:00:00,1.2733,1.2756,1.2703,1.2745
2004-01-09 18:00:00,1.2747,1.2854,1.2726,1.2834
2004-01-09 22:00:00,1.2827,1.287,1.2811,1.2843
2004-01-10 02:00:00,1.2845,1.2853,1.2813,1.282
2004-01-12 06:00:00,1.2842,1.2859,1.2827,1.2838
2004-01-12 10:00:00,1.2838,1.2854,1.2833,1.2845
2004-01-12 14:00:00,1.2846,1.2901,1.2837,1.2878
2004-01-12 18:00:00,1.2875,1.2882,1.2766,1.2803
2004-01-12 22:00:00,1.2802,1.2818,1.2755,1.2755
2004-01-13 02:00:00,1.2756,1.2771,1.2735,1.2738
2004-01-13 06:00:00,1.274,1.2765,1.2715,1.2755
2004-01-13 10:00:00,1.2756,1.2773,1.2749,1.276
2004-01-13 14:00:00,1.2759,1.28,1.2732,1.2746
2004-01-13 18:00:00,1.2746,1.2784,1.2719,1.2773
2004-01-13 22:00:00,1.2773,1.2793,1.2712,1.2752
2004-01-14 02:00:00,1.2752,1.2779,1.2733,1.2771
2004-01-14 06:00:00,1.2766,1.2791,1.2731,1.2737
2004-01-14 10:00:00,1.2742,1.2748,1.2718,1.2724
2004-01-14 14:00:00,1.2727,1.2744,1.2649,1.2664
2004-01-14 18:00:00,1.2663,1.2702,1.2628,1.2674
2004-01-14 22:00:00,1.2675,1.2734,1.2654,1.2685
2004-01-15 02:00:00,1.2685,1.269,1.2641,1.2647
2004-01-15 06:00:00,1.2647,1.267,1.2636,1.2658
2004-01-15 10:00:00,1.2659,1.2674,1.2644,1.2665
2004-01-15 14:00:00,1.2664,1.2673,1.2605,1.2657
2004-01-15 18:00:00,1.2656,1.2658,1.2599,1.2615
2004-01-15 22:00:00,1.2614,1.2629,1.2568,1.2573
2004-01-16 02:00:00,1.2572,1.2596,1.256,1.2591
2004-01-16 06:00:00,1.2591,1.2611,1.2582,1.2593
2004-01-16 10:00:00,1.2592,1.2601,1.2575,1.2591
2004-01-16 14:00:00,1.259,1.2592,1.2484,1.2511
2004-01-16 18:00:00,1.2512,1.2518,1.2412,1.2434
2004-01-16 22:00:00,1.2435,1.2447,1.2351,1.2374
2004-01-17 02:00:00,1.2373,1.2405,1.2364,1.2395
2004-01-19 06:00:00,1.2383,1.2405,1.2361,1.2372
2004-01-19 10:00:00,1.237,1.2412,1.2365,1.2408
2004-01-19 14:00:00,1.2409,1.2427,1.2333,1.2367
2004-01-19 18:00:00,1.2368,1.2415,1.235,1.2376
2004-01-19 22:00:00,1.2377,1.239,1.2351,1.2365
2004-01-20 02:00:00,1.2362,1.2369,1.2345,1.236
2004-01-20 06:00:00,1.2356,1.2385,1.2345,1.2368
2004-01-20 10:00:00,1.237,1.2404,1.2366,1.2389
2004-01-20 14:00:00,1.2389,1.2494,1.2382,1.2443
2004-01-20 18:00:00,1.2442,1.2547,1.2433,1.2535
2004-01-20 22:00:00,1.2534,1.2599,1.253,1.2576
2004-01-21 02:00:00,1.2576,1.2601,1.2561,1.2599
2004-01-21 06:00:00,1.2601,1.2602,1.2562,1.257
2004-01-21 10:00:00,1.2569,1.2631,1.2548,1.2608
2004-01-21 14:00:00,1.2608,1.2675,1.2583,1.263
2004-01-21 18:00:00,1.2629,1.2642,1.2576,1.2583
2004-01-21 22:00:00,1.2585,1.2655,1.2576,1.2642
2004-01-22 02:00:00,1.2641,1.2653,1.2621,1.2639
2004-01-22 06:00:00,1.2643,1.2685,1.2637,1.2666
2004-01-22 10:00:00,1.2665,1.2686,1.2657,1.2671
2004-01-22 14:00:00,1.2672,1.2752,1.2633,1.2736
2004-01-22 18:00:00,1.2737,1.2742,1.2659,1.2695
2004-01-22 22:00:00,1.269,1.2726,1.2675,1.2708
2004-01-23 02:00:00,1.2706,1.2742,1.2698,1.273
2004-01-23 06:00:00,1.2731,1.2738,1.2703,1.2719
2004-01-23 10:00:00,1.2717,1.2728,1.27,1.2725
2004-01-23 14:00:00,1.2723,1.2779,1.2711,1.2761
2004-01-23 18:00:00,1.2761,1.2766,1.2661,1.2693
2004-01-23 22:00:00,1.2695,1.2704,1.2562,1.2587
2004-01-24 02:00:00,1.2587,1.2605,1.2576,1.2586
2004-01-26 06:00:00,1.258,1.2595,1.2561,1.2577
2004-01-26 10:00:00,1.2577,1.2592,1.2563,1.2572
2004-01-26 14:00:00,1.2573,1.2608,1.2526,1.2578
2004-01-26 18:00:00,1.2578,1.2617,1.2547,1.2587
2004-01-26 22:00:00,1.2586,1.2595,1.2478,1.2482
2004-01-27 02:00:00,1.2482,1.2495,1.2456,1.247
2004-01-27 06:00:00,1.2469,1.2492,1.2455,1.2462
2004-01-27 10:00:00,1.2463,1.2478,1.2451,1.246
2004-01-27 14:00:00,1.2459,1.2493,1.2437,1.2484
2004-01-27 18:00:00,1.2484,1.2578,1.2477,1.2564
2004-01-27 22:00:00,1.2561,1.2655,1.2552,1.2632
2004-01-28 02:00:00,1.263,1.2665,1.2622,1.2643
2004-01-28 06:00:00,1.2643,1.2648,1.2613,1.2619
2004-01-28 10:00:00,1.2619,1.2636,1.2579,1.2598
2004-01-28 14:00:00,1.2599,1.2645,1.259,1.2605
2004-01-28 18:00:00,1.2604,1.2621,1.2544,1.2588
2004-01-28 22:00:00,1.2589,1.2646,1.2549,1.2635
2004-01-29 02:00:00,1.2635,1.2644,1.241,1.243
2004-01-29 06:00:00,1.2422,1.2506,1.2419,1.2471
2004-01-29 10:00:00,1.2473,1.2491,1.2449,1.248
2004-01-29 14:00:00,1.248,1.2532,1.2468,1.2506
2004-01-29 18:00:00,1.2507,1.2522,1.2416,1.2459
2004-01-29 22:00:00,1.2457,1.2464,1.2362,1.2393
2004-01-30 02:00:00,1.2393,1.2421,1.2376,1.2407
2004-01-30 06:00:00,1.2408,1.2421,1.2392,1.2408
2004-01-30 10:00:00,1.2409,1.2422,1.2381,1.2409
2004-01-30 14:00:00,1.241,1.2435,1.235,1.2402
2004-01-30 18:00:00,1.24,1.2495,1.2376,1.2407
2004-01-30 22:00:00,1.241,1.2488,1.2364,1.2471
2004-01-31 02:00:00,1.2473,1.2485,1.2447,1.2467
2004-02-02 06:00:00,1.2481,1.2491,1.2458,1.2468
2004-02-02 10:00:00,1.2468,1.2474,1.2442,1.2455
2004-02-02 14:00:00,1.2455,1.2482,1.2438,1.2451
2004-02-02 18:00:00,1.2453,1.2478,1.2438,1.2454
2004-02-02 22:00:00,1.2454,1.2468,1.2391,1.2411
2004-02-03 02:00:00,1.2412,1.2447,1.2397,1.2441
2004-02-03 06:00:00,1.2442,1.2466,1.2416,1.2457
2004-02-03 10:00:00,1.2457,1.2495,1.2449,1.2489
2004-02-03 14:00:00,1.2486,1.2571,1.2485,1.2568
2004-02-03 18:00:00,1.2572,1.2601,1.2539,1.2564
2004-02-03 22:00:00,1.2564,1.258,1.2523,1.2528
2004-02-04 02:00:00,1.2529,1.2556,1.2525,1.2546
2004-02-04 06:00:00,1.2548,1.2558,1.2508,1.2514
2004-02-04 10:00:00,1.2513,1.2555,1.2508,1.2551
2004-02-04 14:00:00,1.2552,1.2565,1.2518,1.255
2004-02-04 18:00:00,1.2546,1.2555,1.2501,1.2517
2004-02-04 22:00:00,1.2516,1.2561,1.249,1.2548
2004-02-05 02:00:00,1.2546,1.2556,1.2525,1.2538
2004-02-05 06:00:00,1.2538,1.2548,1.2527,1.2533
2004-02-05 10:00:00,1.2535,1.2544,1.252,1.2542
2004-02-05 14:00:00,1.2541,1.2597,1.2532,1.2583
2004-02-05 18:00:00,1.2582,1.2628,1.2565,1.262
2004-02-05 22:00:00,1.2621,1.264,1.2551,1.2564
2004-02-06 02:00:00,1.2567,1.2567,1.2533,1.2557
2004-02-06 06:00:00,1.2556,1.2574,1.2542,1.2545
2004-02-06 10:00:00,1.2546,1.2566,1.2534,1.2545
2004-02-06 14:00:00,1.2545,1.2569,1.2512,1.2528
2004-02-06 18:00:00,1.2529,1.2714,1.2512,1.2712
2004-02-06 22:00:00,1.2712,1.2727,1.2684,1.2696
2004-02-07 02:00:00,1.2695,1.2712,1.269,1.2705
2004-02-09 06:00:00,1.2619,1.2729,1.2606,1.2717
2004-02-09 10:00:00,1.2717,1.2762,1.2706,1.2745
2004-02-09 14:00:00,1.2744,1.2764,1.2711,1.2737
2004-02-09 18:00:00,1.2739,1.2753,1.2696,1.2707
2004-02-09 22:00:00,1.2705,1.2721,1.2651,1.2685
2004-02-10 02:00:00,1.2686,1.2705,1.2669,1.2695
2004-02-10 06:00:00,1.27,1.2729,1.2683,1.2721
2004-02-10 10:00:00,1.272,1.2756,1.2717,1.2748
2004-02-10 14:00:00,1.2751,1.2791,1.2729,1.2758
2004-02-10 18:00:00,1.2759,1.2779,1.2724,1.2733
2004-02-10 22:00:00,1.2736,1.2741,1.2681,1.2704
2004-02-11 02:00:00,1.2705,1.272,1.2667,1.2684
2004-02-11 06:00:00,1.2685,1.2715,1.2667,1.2694
2004-02-11 10:00:00,1.2693,1.2715,1.2685,1.2703
2004-02-11 14:00:00,1.2702,1.2707,1.2647,1.2689
2004-02-11 18:00:00,1.2689,1.2694,1.266,1.268
2004-02-11 22:00:00,1.2678,1.2841,1.2658,1.2811
2004-02-12 02:00:00,1.281,1.2849,1.2804,1.2844
2004-02-12 06:00:00,1.2844,1.2848,1.2812,1.283
2004-02-12 10:00:00,1.2828,1.2848,1.2822,1.283
2004-02-12 14:00:00,1.283,1.2839,1.2797,1.2821
2004-02-12 18:00:00,1.2822,1.2839,1.2786,1.2805
2004-02-12 22:00:00,1.2805,1.2834,1.2795,1.2807
2004-02-13 02:00:00,1.2806,1.2823,1.279,1.2817
2004-02-13 06:00:00,1.2819,1.2828,1.2792,1.28
2004-02-13 10:00:00,1.2802,1.2839,1.2799,1.2826
2004-02-13 14:00:00,1.2824,1.2832,1.2793,1.2828
2004-02-13 18:00:00,1.2827,1.2894,1.281,1.2878
2004-02-13 22:00:00,1.2873,1.2881,1.2715,1.2746
2004-02-14 02:00:00,1.2745,1.2752,1.2725,1.2733
2004-02-16 06:00:00,1.2728,1.2744,1.2718,1.273
2004-02-16 10:00:00,1.273,1.2743,1.2722,1.2736
2004-02-16 14:00:00,1.2737,1.277,1.2731,1.2749
2004-02-16 18:00:00,1.2749,1.2789,1.2738,1.2779
2004-02-16 22:00:00,1.2778,1.2793,1.2763,1.277
2004-02-17 02:00:00,1.277,1.2782,1.2763,1.2765
2004-02-17 06:00:00,1.2771,1.2789,1.2755,1.2779
2004-02-17 10:00:00,1.2779,1.2788,1.276,1.2768
2004-02-17 14:00:00,1.2768,1.2869,1.2765,1.2866
2004-02-17 18:00:00,1.2866,1.2878,1.2816,1.2843
2004-02-17 22:00:00,1.2845,1.2865,1.2804,1.2843
2004-02-18 02:00:00,1.2844,1.2862,1.283,1.2854
2004-02-18 06:00:00,1.2855,1.288,1.2837,1.2852
2004-02-18 10:00:00,1.2852,1.2923,1.2846,1.2912
2004-02-18 14:00:00,1.2912,1.293,1.2877,1.2888
2004-02-18 18:00:00,1.2889,1.2896,1.2819,1.2856
2004-02-18 22:00:00,1.2854,1.2865,1.2729,1.2737
2004-02-19 02:00:00,1.2737,1.2744,1.266,1.2708
2004-02-19 06:00:00,1.27,1.2734,1.268,1.2712
2004-02-19 10:00:00,1.2714,1.2738,1.2701,1.2716
2004-02-19 14:00:00,1.2716,1.2731,1.2681,1.2712
2004-02-19 18:00:00,1.2708,1.2736,1.2656,1.2673
2004-02-19 22:00:00,1.2674,1.2735,1.2647,1.2706
2004-02-20 02:00:00,1.2706,1.2747,1.2682,1.2736
2004-02-20 06:00:00,1.2739,1.2769,1.2731,1.2757
2004-02-20 10:00:00,1.2756,1.2758,1.2694,1.2704
2004-02-20 14:00:00,1.2703,1.2711,1.262,1.2667
2004-02-20 18:00:00,1.2666,1.2679,1.2622,1.2637
2004-02-20 22:00:00,1.2638,1.2641,1.2493,1.2522
2004-02-21 02:00:00,1.2523,1.2543,1.2501,1.2541
2004-02-23 06:00:00,1.2517,1.2526,1.245,1.25
2004-02-23 10:00:00,1.25,1.2539,1.2488,1.2515
2004-02-23 14:00:00,1.2514,1.2573,1.2507,1.2562
2004-02-23 18:00:00,1.2563,1.2596,1.2551,1.2575
2004-02-23 22:00:00,1.2575,1.2589,1.2521,1.2533
2004-02-24 02:00:00,1.2533,1.258,1.2521,1.2577
2004-02-24 06:00:00,1.2576,1.2577,1.2526,1.2531
2004-02-24 10:00:00,1.2532,1.2551,1.2522,1.2536
2004-02-24 14:00:00,1.2535,1.2611,1.2527,1.2599
2004-02-24 18:00:00,1.2601,1.2623,1.2576,1.2611
2004-02-24 22:00:00,1.2611,1.2712,1.2607,1.2697
2004-02-25 02:00:00,1.2694,1.2716,1.2672,1.2686
2004-02-25 06:00:00,1.2683,1.2696,1.2669,1.2693
2004-02-25 10:00:00,1.2692,1.2702,1.2672,1.2694
2004-02-25 14:00:00,1.2696,1.2709,1.2657,1.2667
2004-02-25 18:00:00,1.2667,1.267,1.2603,1.2628
2004-02-25 22:00:00,1.2628,1.2639,1.2476,1.2503
2004-02-26 02:00:00,1.2505,1.2507,1.2487,1.2493
2004-02-26 06:00:00,1.2489,1.2517,1.2489,1.2499
2004-02-26 10:00:00,1.2498,1.2514,1.2486,1.2494
2004-02-26 14:00:00,1.2494,1.2504,1.2416,1.244
2004-02-26 18:00:00,1.2441,1.2484,1.2382,1.2463
2004-02-26 22:00:00,1.2463,1.247,1.2415,1.2444
2004-02-27 02:00:00,1.2442,1.2449,1.2426,1.2439
2004-02-27 06:00:00,1.244,1.2457,1.2433,1.2449
2004-02-27 10:00:00,1.2449,1.2458,1.2428,1.2435
2004-02-27 14:00:00,1.2434,1.2468,1.2371,1.2405
2004-02-27 18:00:00,1.2407,1.2488,1.238,1.2478
2004-02-27 22:00:00,1.2479,1.251,1.2407,1.2479
2004-02-28 02:00:00,1.2478,1.2502,1.2473,1.2495
2004-03-01 06:00:00,1.2481,1.2541,1.248,1.251
2004-03-01 10:00:00,1.2509,1.253,1.249,1.2525
2004-03-01 14:00:00,1.2524,1.2544,1.2461,1.247
2004-03-01 18:00:00,1.2471,1.2515,1.2462,1.2492
2004-03-01 22:00:00,1.2493,1.2508,1.2426,1.245
2004-03-02 02:00:00,1.2448,1.2472,1.2432,1.2461
2004-03-02 06:00:00,1.2463,1.2463,1.2428,1.2435
2004-03-02 10:00:00,1.2435,1.2449,1.2426,1.2434
2004-03-02 14:00:00,1.2434,1.2438,1.2385,1.2401
2004-03-02 18:00:00,1.24,1.2417,1.2374,1.2392
2004-03-02 22:00:00,1.2393,1.2419,1.2195,1.2218
2004-03-03 02:00:00,1.2217,1.2234,1.2206,1.2213
2004-03-03 06:00:00,1.2214,1.2219,1.2165,1.2184
2004-03-03 10:00:00,1.2184,1.2197,1.2147,1.219
2004-03-03 14:00:00,1.2191,1.2216,1.2131,1.214
2004-03-03 18:00:00,1.2141,1.2177,1.2103,1.2153
2004-03-03 22:00:00,1.2152,1.2181,1.2056,1.2151
2004-03-04 02:00:00,1.2151,1.222,1.2149,1.2193
2004-03-04 06:00:00,1.2194,1.2197,1.2148,1.2156
2004-03-04 10:00:00,1.2154,1.2209,1.2153,1.2205
2004-03-04 14:00:00,1.2204,1.2243,1.2155,1.2176
2004-03-04 18:00:00,1.2177,1.2221,1.2134,1.2164
2004-03-04 22:00:00,1.2165,1.224,1.2155,1.2181
2004-03-05 02:00:00,1.218,1.221,1.2178,1.2191
2004-03-05 06:00:00,1.2186,1.2213,1.2184,1.22
2004-03-05 10:00:00,1.2201,1.2224,1.2192,1.2206
2004-03-05 14:00:00,1.2206,1.2216,1.2175,1.2197
2004-03-05 18:00:00,1.2198,1.2391,1.2174,1.2372
2004-03-05 22:00:00,1.2372,1.2433,1.237,1.2377
2004-03-06 02:00:00,1.2378,1.2389,1.2357,1.2361
2004-03-08 06:00:00,1.2366,1.2383,1.2337,1.2364
2004-03-08 10:00:00,1.2364,1.2395,1.2355,1.2375
2004-03-08 14:00:00,1.2377,1.239,1.2342,1.2375
2004-03-08 18:00:00,1.2374,1.2388,1.2345,1.2379
2004-03-08 22:00:00,1.238,1.2418,1.2343,1.2396
2004-03-09 02:00:00,1.2395,1.2413,1.2381,1.2398
2004-03-09 06:00:00,1.2399,1.2455,1.2398,1.2439
2004-03-09 10:00:00,1.2441,1.2463,1.2435,1.2456
2004-03-09 14:00:00,1.2455,1.2458,1.2359,1.2369
2004-03-09 18:00:00,1.237,1.2402,1.2351,1.2401
2004-03-09 22:00:00,1.24,1.2454,1.2371,1.2375
2004-03-10 02:00:00,1.2375,1.2393,1.2274,1.2311
2004-03-10 06:00:00,1.2311,1.2334,1.2297,1.2302
2004-03-10 10:00:00,1.2305,1.2321,1.2285,1.229
2004-03-10 14:00:00,1.2288,1.2308,1.226,1.2286
2004-03-10 18:00:00,1.2287,1.2342,1.223,1.2262
2004-03-10 22:00:00,1.2263,1.2265,1.2198,1.2221
2004-03-11 02:00:00,1.222,1.2258,1.221,1.2223
2004-03-11 06:00:00,1.2225,1.2236,1.2183,1.2198
2004-03-11 10:00:00,1.2198,1.2221,1.218,1.2212
2004-03-11 14:00:00,1.2214,1.2221,1.2162,1.2211
2004-03-11 18:00:00,1.2211,1.2308,1.2205,1.2259
2004-03-11 22:00:00,1.226,1.2306,1.2239,1.2285
2004-03-12 02:00:00,1.2286,1.2389,1.2281,1.2345
2004-03-12 06:00:00,1.2345,1.2361,1.2309,1.2315
2004-03-12 10:00:00,1.2314,1.2317,1.2253,1.2281
2004-03-12 14:00:00,1.2282,1.2289,1.2244,1.2257
2004-03-12 18:00:00,1.2256,1.2279,1.2208,1.2223
2004-03-12 22:00:00,1.2219,1.2238,1.2173,1.2191
2004-03-13 02:00:00,1.219,1.2238,1.2183,1.2221
2004-03-15 06:00:00,1.221,1.2239,1.22,1.222
2004-03-15 10:00:00,1.222,1.2251,1.2217,1.2241
2004-03-15 14:00:00,1.2241,1.2319,1.2238,1.2287
2004-03-15 18:00:00,1.2288,1.2313,1.2236,1.2238
2004-03-15 22:00:00,1.2238,1.2295,1.221,1.2251
2004-03-16 02:00:00,1.225,1.2279,1.2243,1.2264
2004-03-16 06:00:00,1.2265,1.2276,1.2241,1.2264
2004-03-16 10:00:00,1.2265,1.2296,1.226,1.2286
2004-03-16 14:00:00,1.2286,1.2368,1.2281,1.2345
2004-03-16 18:00:00,1.2345,1.2375,1.2322,1.2346
