,Unnamed: 0,time,open,high,low,close,tick_volume,spread,real_volume,Time
1826,1826,983520000,0.9295,0.9369,0.9291,0.936,1764,50,0,2001-03-02 14:00:00
1827,1827,983534400,0.9362,0.9382,0.935,0.9362,1719,50,0,2001-03-02 18:00:00
1828,1828,983548800,0.9363,0.9377,0.9318,0.9325,1371,50,0,2001-03-02 22:00:00
1829,1829,983563200,0.9324,0.9367,0.9324,0.9363,885,50,0,2001-03-03 02:00:00
1830,1830,983750400,0.9364,0.9367,0.9332,0.9335,941,50,0,2001-03-05 06:00:00
1831,1831,983764800,0.9335,0.9343,0.9312,0.9331,1043,50,0,2001-03-05 10:00:00
1832,1832,983779200,0.9331,0.9356,0.9292,0.9307,1797,50,0,2001-03-05 14:00:00
1833,1833,983793600,0.9308,0.932,0.9291,0.9295,1567,50,0,2001-03-05 18:00:00
1834,1834,983808000,0.9296,0.9305,0.9282,0.9294,1290,50,0,2001-03-05 22:00:00
1835,1835,983822400,0.9294,0.9304,0.9266,0.9267,788,50,0,2001-03-06 02:00:00
1836,1836,983836800,0.9267,0.9277,0.926,0.927,859,50,0,2001-03-06 06:00:00
1837,1837,983851200,0.9271,0.9297,0.9266,0.9289,816,50,0,2001-03-06 10:00:00
1838,1838,983865600,0.9288,0.9295,0.9252,0.9265,1514,50,0,2001-03-06 14:00:00
1839,1839,983880000,0.9263,0.929,0.926,0.9283,1505,50,0,2001-03-06 18:00:00
1840,1840,983894400,0.9284,0.9337,0.9277,0.9325,1267,50,0,2001-03-06 22:00:00
1841,1841,983908800,0.9325,0.9349,0.9324,0.9339,820,50,0,2001-03-07 02:00:00
1842,1842,983923200,0.9341,0.9361,0.9331,0.9351,1066,50,0,2001-03-07 06:00:00
1843,1843,983937600,0.935,0.9373,0.9341,0.9353,1349,50,0,2001-03-07 10:00:00
1844,1844,983952000,0.9358,0.9358,0.932,0.9343,1762,50,0,2001-03-07 14:00:00
1845,1845,983966400,0.9344,0.9348,0.9277,0.9284,1574,50,0,2001-03-07 18:00:00
1846,1846,983980800,0.9285,0.9295,0.9264,0.929,1355,50,0,2001-03-07 22:00:00
1847,1847,983995200,0.9294,0.9305,0.9284,0.9294,869,50,0,2001-03-08 02:00:00
1848,1848,984009600,0.9294,0.9308,0.9275,0.9301,976,50,0,2001-03-08 06:00:00
1849,1849,984024000,0.9302,0.9318,0.9287,0.93,1228,50,0,2001-03-08 10:00:00
1850,1850,984038400,0.9301,0.9335,0.9272,0.933,1779,50,0,2001-03-08 14:00:00
1851,1851,984052800,0.9331,0.9341,0.9299,0.9311,1499,50,0,2001-03-08 18:00:00
1852,1852,984067200,0.9307,0.9332,0.9275,0.931,1374,50,0,2001-03-08 22:00:00
1853,1853,984081600,0.9311,0.9331,0.9306,0.9323,813,50,0,2001-03-09 02:00:00
1854,1854,984096000,0.9322,0.9336,0.932,0.9333,906,50,0,2001-03-09 06:00:00
1855,1855,984110400,0.9333,0.9341,0.9314,0.9319,933,50,0,2001-03-09 10:00:00
1856,1856,984124800,0.932,0.9375,0.9309,0.9355,1843,50,0,2001-03-09 14:00:00
1857,1857,984139200,0.9352,0.9365,0.9294,0.9327,1543,50,0,2001-03-09 18:00:00
1858,1858,984153600,0.9325,0.934,0.9298,0.9306,1340,50,0,2001-03-09 22:00:00
1859,1859,984168000,0.9307,0.9335,0.9305,0.9331,881,50,0,2001-03-10 02:00:00
1860,1860,984355200,0.9321,0.9337,0.931,0.9331,1547,50,0,2001-03-12 06:00:00
1861,1861,984369600,0.9334,0.9344,0.9321,0.9339,1674,50,0,2001-03-12 10:00:00
1862,1862,984384000,0.9339,0.9341,0.9276,0.9276,2044,50,0,2001-03-12 14:00:00
1863,1863,984398400,0.9276,0.9302,0.9257,0.9288,1937,50,0,2001-03-12 18:00:00
1864,1864,984412800,0.9289,0.9309,0.926,0.9281,1404,50,0,2001-03-12 22:00:00
1865,1865,984427200,0.9275,0.9302,0.9273,0.9296,1093,50,0,2001-03-13 02:00:00
1866,1866,984441600,0.9292,0.9304,0.9274,0.9286,1386,50,0,2001-03-13 06:00:00
1867,1867,984456000,0.9282,0.9289,0.9262,0.9272,1508,50,0,2001-03-13 10:00:00
1868,1868,984470400,0.9271,0.9281,0.9209,0.9221,1694,50,0,2001-03-13 14:00:00
1869,1869,984484800,0.9219,0.9225,0.9165,0.9172,1582,50,0,2001-03-13 18:00:00
1870,1870,984499200,0.9174,0.9182,0.9126,0.9141,1467,50,0,2001-03-13 22:00:00
1871,1871,984513600,0.9143,0.9157,0.9135,0.914,1008,50,0,2001-03-14 02:00:00
1872,1872,984528000,0.9139,0.9157,0.9133,0.9151,1306,50,0,2001-03-14 06:00:00
1873,1873,984542400,0.915,0.9154,0.9079,0.9087,1713,50,0,2001-03-14 10:00:00
1874,1874,984556800,0.9088,0.9173,0.9082,0.9162,2058,50,0,2001-03-14 14:00:00
1875,1875,984571200,0.9164,0.9214,0.9096,0.9118,1880,50,0,2001-03-14 18:00:00
1876,1876,984585600,0.9115,0.9144,0.9084,0.9099,1498,50,0,2001-03-14 22:00:00
1877,1877,984600000,0.9093,0.912,0.9093,0.9107,1077,50,0,2001-03-15 02:00:00
1878,1878,984614400,0.911,0.9121,0.91,0.9112,1464,50,0,2001-03-15 06:00:00
1879,1879,984628800,0.9115,0.9118,0.9045,0.9052,1907,50,0,2001-03-15 10:00:00
1880,1880,984643200,0.9051,0.9132,0.905,0.9081,2138,50,0,2001-03-15 14:00:00
1881,1881,984657600,0.9077,0.9084,0.9046,0.9064,2012,50,0,2001-03-15 18:00:00
1882,1882,984672000,0.9068,0.9072,0.8952,0.9009,1805,50,0,2001-03-15 22:00:00
1883,1883,984686400,0.9009,0.9017,0.8964,0.8986,1217,50,0,2001-03-16 02:00:00
1884,1884,984700800,0.8991,0.9,0.8968,0.8974,1433,50,0,2001-03-16 06:00:00
1885,1885,984715200,0.8972,0.8994,0.8961,0.8985,1667,50,0,2001-03-16 10:00:00
1886,1886,984729600,0.8986,0.9005,0.8926,0.8959,2199,50,0,2001-03-16 14:00:00
1887,1887,984744000,0.8959,0.9002,0.8932,0.8964,2045,50,0,2001-03-16 18:00:00
1888,1888,984758400,0.8964,0.8978,0.8915,0.8961,1724,50,0,2001-03-16 22:00:00
1889,1889,984772800,0.896,0.8985,0.8946,0.897,708,50,0,2001-03-17 02:00:00
1890,1890,984960000,0.897,0.8981,0.8954,0.8967,1364,50,0,2001-03-19 06:00:00
1891,1891,984974400,0.8967,0.8975,0.8932,0.8945,1731,50,0,2001-03-19 10:00:00
1892,1892,984988800,0.8946,0.9021,0.894,0.9006,2070,50,0,2001-03-19 14:00:00
1893,1893,985003200,0.9005,0.9009,0.8963,0.8983,1674,50,0,2001-03-19 18:00:00
1894,1894,985017600,0.8983,0.9002,0.8972,0.8983,1424,50,0,2001-03-19 22:00:00
1895,1895,985032000,0.8983,0.9001,0.8981,0.8992,1085,50,0,2001-03-20 02:00:00
1896,1896,985046400,0.8991,0.9008,0.8987,0.9001,1117,50,0,2001-03-20 06:00:00
1897,1897,985060800,0.9001,0.9048,0.8994,0.9047,1182,50,0,2001-03-20 10:00:00
1898,1898,985075200,0.9045,0.9059,0.9012,0.9014,1799,50,0,2001-03-20 14:00:00
1899,1899,985089600,0.9009,0.904,0.9006,0.9028,1722,50,0,2001-03-20 18:00:00
1900,1900,985104000,0.9029,0.9084,0.9001,0.9081,1515,50,0,2001-03-20 22:00:00
1901,1901,985118400,0.9077,0.9127,0.907,0.9115,1119,50,0,2001-03-21 02:00:00
1902,1902,985132800,0.9116,0.9126,0.9083,0.9104,1339,50,0,2001-03-21 06:00:00
1903,1903,985147200,0.9105,0.9112,0.9064,0.9072,1566,50,0,2001-03-21 10:00:00
1904,1904,985161600,0.9073,0.9078,0.8962,0.8985,2042,50,0,2001-03-21 14:00:00
1905,1905,985176000,0.8986,0.9007,0.8962,0.8973,1825,50,0,2001-03-21 18:00:00
1906,1906,985190400,0.8973,0.8987,0.893,0.8954,1493,50,0,2001-03-21 22:00:00
1907,1907,985204800,0.8956,0.8967,0.8949,0.8957,1004,50,0,2001-03-22 02:00:00
1908,1908,985219200,0.8958,0.8966,0.894,0.896,1095,50,0,2001-03-22 06:00:00
1909,1909,985233600,0.8959,0.8968,0.8941,0.8962,1329,50,0,2001-03-22 10:00:00
1910,1910,985248000,0.8961,0.8963,0.8867,0.8901,1918,50,0,2001-03-22 14:00:00
1911,1911,985262400,0.8903,0.8911,0.8834,0.8834,1869,50,0,2001-03-22 18:00:00
1912,1912,985276800,0.8837,0.8889,0.8834,0.8881,1171,50,0,2001-03-22 22:00:00
1913,1913,985291200,0.8884,0.8899,0.8866,0.8876,867,50,0,2001-03-23 02:00:00
1914,1914,985305600,0.8876,0.888,0.8853,0.8875,1294,50,0,2001-03-23 06:00:00
1915,1915,985320000,0.8876,0.8936,0.8865,0.8914,1450,50,0,2001-03-23 10:00:00
1916,1916,985334400,0.8914,0.8969,0.8879,0.8943,1587,50,0,2001-03-23 14:00:00
1917,1917,985348800,0.8944,0.8953,0.8911,0.8931,1582,50,0,2001-03-23 18:00:00
1918,1918,985363200,0.8932,0.8937,0.8888,0.8893,1236,50,0,2001-03-23 22:00:00
1919,1919,985377600,0.8895,0.8907,0.8881,0.889,565,50,0,2001-03-24 02:00:00
1920,1920,985564800,0.8897,0.8925,0.8884,0.8919,1146,50,0,2001-03-26 06:00:00
1921,1921,985579200,0.8922,0.894,0.8902,0.8932,1421,50,0,2001-03-26 10:00:00
1922,1922,985593600,0.8933,0.8952,0.891,0.8923,1917,50,0,2001-03-26 14:00:00
1923,1923,985608000,0.8925,0.8965,0.892,0.8952,1850,50,0,2001-03-26 18:00:00
1924,1924,985622400,0.8951,0.897,0.8939,0.8954,1396,50,0,2001-03-26 22:00:00
1925,1925,985636800,0.8957,0.8975,0.8946,0.8971,1047,50,0,2001-03-27 02:00:00
1926,1926,985651200,0.8969,0.8979,0.8955,0.897,1088,50,0,2001-03-27 06:00:00
1927,1927,985665600,0.8969,0.8972,0.894,0.8952,1326,50,0,2001-03-27 10:00:00
1928,1928,985680000,0.895,0.898,0.8943,0.8953,1700,50,0,2001-03-27 14:00:00
1929,1929,985694400,0.8952,0.8993,0.8941,0.8983,1766,50,0,2001-03-27 18:00:00
1930,1930,985708800,0.8983,0.8984,0.8897,0.8935,1450,50,0,2001-03-27 22:00:00
1931,1931,985723200,0.8932,0.8939,0.8924,0.8932,850,50,0,2001-03-28 02:00:00
1932,1932,985737600,0.8932,0.8938,0.8922,0.8927,1011,50,0,2001-03-28 06:00:00
1933,1933,985752000,0.8928,0.895,0.8922,0.8933,1226,50,0,2001-03-28 10:00:00
1934,1934,985766400,0.8933,0.8938,0.8859,0.8869,1880,50,0,2001-03-28 14:00:00
1935,1935,985780800,0.8868,0.8891,0.8845,0.8888,1829,50,0,2001-03-28 18:00:00
1936,1936,985795200,0.8887,0.8899,0.887,0.8876,1342,50,0,2001-03-28 22:00:00
1937,1937,985809600,0.8876,0.8878,0.8847,0.8869,1038,50,0,2001-03-29 02:00:00
1938,1938,985824000,0.8868,0.8875,0.886,0.8868,1029,50,0,2001-03-29 06:00:00
1939,1939,985838400,0.8868,0.8876,0.8854,0.8866,1261,50,0,2001-03-29 10:00:00
1940,1940,985852800,0.8864,0.8887,0.884,0.8863,1954,50,0,2001-03-29 14:00:00
1941,1941,985867200,0.8865,0.8879,0.8814,0.8814,2161,50,0,2001-03-29 18:00:00
1942,1942,985881600,0.8819,0.8842,0.8797,0.8825,1386,50,0,2001-03-29 22:00:00
1943,1943,985896000,0.8822,0.8838,0.881,0.8824,994,50,0,2001-03-30 02:00:00
1944,1944,985910400,0.8824,0.8836,0.8768,0.878,1244,50,0,2001-03-30 06:00:00
1945,1945,985924800,0.8781,0.8829,0.8766,0.8798,1625,50,0,2001-03-30 10:00:00
1946,1946,985939200,0.8799,0.8841,0.8787,0.8813,1988,50,0,2001-03-30 14:00:00
1947,1947,985953600,0.8814,0.8861,0.8807,0.8829,1936,50,0,2001-03-30 18:00:00
1948,1948,985968000,0.8824,0.8873,0.8749,0.8768,1684,50,0,2001-03-30 22:00:00
1949,1949,985982400,0.8766,0.8795,0.8755,0.8755,967,50,0,2001-03-31 02:00:00
1950,1950,986169600,0.8743,0.8795,0.8732,0.8781,1125,50,0,2001-04-02 06:00:00
1951,1951,986184000,0.878,0.8788,0.8756,0.8774,1221,50,0,2001-04-02 10:00:00
1952,1952,986198400,0.8775,0.878,0.8742,0.8776,1883,50,0,2001-04-02 14:00:00
1953,1953,986212800,0.8777,0.882,0.8765,0.8812,1766,50,0,2001-04-02 18:00:00
1954,1954,986227200,0.8812,0.8837,0.8777,0.8809,1617,50,0,2001-04-02 22:00:00
1955,1955,986241600,0.8809,0.8809,0.8786,0.8795,961,50,0,2001-04-03 02:00:00
1956,1956,986256000,0.8796,0.8826,0.8796,0.8825,1031,50,0,2001-04-03 06:00:00
1957,1957,986270400,0.8824,0.8834,0.8816,0.8829,1231,50,0,2001-04-03 10:00:00
1958,1958,986284800,0.8829,0.8872,0.8816,0.8846,1886,50,0,2001-04-03 14:00:00
1959,1959,986299200,0.8846,0.888,0.8829,0.886,1772,50,0,2001-04-03 18:00:00
1960,1960,986313600,0.8859,0.8941,0.8852,0.8934,1526,50,0,2001-04-03 22:00:00
1961,1961,986328000,0.8936,0.8991,0.8931,0.8975,1085,50,0,2001-04-04 02:00:00
1962,1962,986342400,0.8975,0.8982,0.8952,0.896,1246,50,0,2001-04-04 06:00:00
1963,1963,986356800,0.8961,0.8977,0.8951,0.8964,1391,50,0,2001-04-04 10:00:00
1964,1964,986371200,0.8959,0.8977,0.8934,0.896,1798,50,0,2001-04-04 14:00:00
1965,1965,986385600,0.8958,0.9052,0.8952,0.9047,2028,50,0,2001-04-04 18:00:00
1966,1966,986400000,0.9049,0.9051,0.8999,0.9025,1511,50,0,2001-04-04 22:00:00
1967,1967,986414400,0.9026,0.903,0.9004,0.9016,1052,50,0,2001-04-05 02:00:00
1968,1968,986428800,0.9014,0.9079,0.9006,0.9067,1388,50,0,2001-04-05 06:00:00
1969,1969,986443200,0.9067,0.9079,0.9052,0.9063,1250,50,0,2001-04-05 10:00:00
1970,1970,986457600,0.9062,0.9093,0.8986,0.9002,2032,50,0,2001-04-05 14:00:00
1971,1971,986472000,0.9001,0.9029,0.8966,0.8971,1936,50,0,2001-04-05 18:00:00
1972,1972,986486400,0.8969,0.8989,0.8951,0.8983,1502,50,0,2001-04-05 22:00:00
1973,1973,986500800,0.8982,0.8987,0.8941,0.8971,1202,50,0,2001-04-06 02:00:00
1974,1974,986515200,0.8969,0.8972,0.894,0.8956,1262,50,0,2001-04-06 06:00:00
1975,1975,986529600,0.8953,0.8975,0.8945,0.8971,1239,50,0,2001-04-06 10:00:00
1976,1976,986544000,0.8973,0.9021,0.896,0.8998,1996,50,0,2001-04-06 14:00:00
1977,1977,986558400,0.9001,0.9028,0.8923,0.8991,2265,50,0,2001-04-06 18:00:00
1978,1978,986572800,0.8993,0.9051,0.899,0.9026,1567,50,0,2001-04-06 22:00:00
1979,1979,986587200,0.9027,0.9049,0.9023,0.904,888,50,0,2001-04-07 02:00:00
1980,1980,986774400,0.9042,0.9043,0.9014,0.9015,983,50,0,2001-04-09 06:00:00
1981,1981,986788800,0.9017,0.9038,0.901,0.9019,1215,50,0,2001-04-09 10:00:00
1982,1982,986803200,0.9019,0.905,0.8991,0.9021,2001,50,0,2001-04-09 14:00:00
1983,1983,986817600,0.902,0.9031,0.8999,0.9025,1847,50,0,2001-04-09 18:00:00
1984,1984,986832000,0.9024,0.9028,0.9005,0.9005,1545,50,0,2001-04-09 22:00:00
1985,1985,986846400,0.9004,0.9017,0.896,0.8966,1179,50,0,2001-04-10 02:00:00
1986,1986,986860800,0.8967,0.8978,0.8946,0.8966,1224,50,0,2001-04-10 06:00:00
1987,1987,986875200,0.8966,0.8983,0.8955,0.8979,1316,50,0,2001-04-10 10:00:00
1988,1988,986889600,0.898,0.8994,0.8949,0.8954,1931,50,0,2001-04-10 14:00:00
1989,1989,986904000,0.8954,0.8963,0.8935,0.8946,1916,50,0,2001-04-10 18:00:00
1990,1990,986918400,0.8943,0.8951,0.8865,0.8885,1553,50,0,2001-04-10 22:00:00
1991,1991,986932800,0.8887,0.8896,0.8868,0.889,1138,50,0,2001-04-11 02:00:00
1992,1992,986947200,0.889,0.8899,0.8874,0.8887,1107,50,0,2001-04-11 06:00:00
1993,1993,986961600,0.8886,0.8904,0.8882,0.8893,1284,50,0,2001-04-11 10:00:00
1994,1994,986976000,0.8893,0.8917,0.8885,0.8905,1859,50,0,2001-04-11 14:00:00
1995,1995,986990400,0.8903,0.8914,0.8809,0.8824,2098,50,0,2001-04-11 18:00:00
1996,1996,987004800,0.8822,0.8888,0.881,0.8869,1615,50,0,2001-04-11 22:00:00
1997,1997,987019200,0.8873,0.8889,0.8865,0.8881,1063,50,0,2001-04-12 02:00:00
1998,1998,987033600,0.8882,0.889,0.8868,0.8873,1033,50,0,2001-04-12 06:00:00
1999,1999,987048000,0.8875,0.8908,0.8869,0.8881,1342,50,0,2001-04-12 10:00:00
2000,2000,987062400,0.8882,0.8889,0.8857,0.8873,2006,50,0,2001-04-12 14:00:00
2001,2001,987076800,0.8873,0.8919,0.8836,0.8905,2066,50,0,2001-04-12 18:00:00
2002,2002,987091200,0.8905,0.8945,0.89,0.8923,1425,50,0,2001-04-12 22:00:00
2003,2003,987105600,0.8924,0.893,0.8911,0.8928,922,50,0,2001-04-13 02:00:00
2004,2004,987120000,0.8922,0.8936,0.8914,0.8935,821,50,0,2001-04-13 06:00:00
2005,2005,987134400,0.8935,0.8937,0.8919,0.8922,938,50,0,2001-04-13 10:00:00
2006,2006,987148800,0.8924,0.8927,0.8899,0.8908,1302,50,0,2001-04-13 14:00:00
2007,2007,987163200,0.8908,0.8913,0.8891,0.8901,1140,50,0,2001-04-13 18:00:00
2008,2008,987177600,0.8903,0.8909,0.8879,0.8882,957,50,0,2001-04-13 22:00:00
2009,2009,987192000,0.8883,0.8889,0.8882,0.8882,210,50,0,2001-04-14 02:00:00
2010,2010,987379200,0.8886,0.8903,0.8884,0.8896,931,50,0,2001-04-16 06:00:00
2011,2011,987393600,0.8896,0.8904,0.8882,0.8889,980,50,0,2001-04-16 10:00:00
2012,2012,987408000,0.8894,0.8895,0.8877,0.8888,1214,50,0,2001-04-16 14:00:00
2013,2013,987422400,0.8888,0.8891,0.8828,0.8855,1337,50,0,2001-04-16 18:00:00
2014,2014,987436800,0.8855,0.8866,0.8838,0.8861,1016,50,0,2001-04-16 22:00:00
2015,2015,987451200,0.8861,0.8894,0.8855,0.8888,802,50,0,2001-04-17 02:00:00
2016,2016,987465600,0.8889,0.889,0.8868,0.8876,936,50,0,2001-04-17 06:00:00
2017,2017,987480000,0.8875,0.89,0.8857,0.8896,1176,50,0,2001-04-17 10:00:00
2018,2018,987494400,0.8897,0.8912,0.8798,0.8821,2036,50,0,2001-04-17 14:00:00
2019,2019,987508800,0.8822,0.8826,0.8775,0.8805,2016,50,0,2001-04-17 18:00:00
2020,2020,987523200,0.8804,0.8829,0.8798,0.8802,1417,50,0,2001-04-17 22:00:00
2021,2021,987537600,0.88,0.8841,0.879,0.8836,1034,50,0,2001-04-18 02:00:00
2022,2022,987552000,0.8835,0.884,0.8796,0.8812,1220,50,0,2001-04-18 06:00:00
2023,2023,987566400,0.8813,0.8825,0.8802,0.8815,1210,50,0,2001-04-18 10:00:00
2024,2024,987580800,0.8813,0.8829,0.8796,0.8809,1923,50,0,2001-04-18 14:00:00
2025,2025,987595200,0.881,0.8815,0.876,0.8761,1995,50,0,2001-04-18 18:00:00
2026,2026,987609600,0.8759,0.8899,0.8706,0.8861,1908,50,0,2001-04-18 22:00:00
2027,2027,987624000,0.8862,0.8868,0.8815,0.8841,1201,50,0,2001-04-19 02:00:00
2028,2028,987638400,0.8841,0.8864,0.8825,0.8859,1271,50,0,2001-04-19 06:00:00
2029,2029,987652800,0.8858,0.8876,0.885,0.8873,1344,50,0,2001-04-19 10:00:00
2030,2030,987667200,0.8872,0.8881,0.8807,0.8854,2039,50,0,2001-04-19 14:00:00
2031,2031,987681600,0.8854,0.8916,0.8818,0.8904,2057,50,0,2001-04-19 18:00:00
2032,2032,987696000,0.8905,0.8939,0.8883,0.8927,1644,50,0,2001-04-19 22:00:00
2033,2033,987710400,0.8927,0.8988,0.8924,0.8977,1163,50,0,2001-04-20 02:00:00
2034,2034,987724800,0.8978,0.8981,0.8952,0.8958,1136,50,0,2001-04-20 06:00:00
2035,2035,987739200,0.8959,0.8972,0.8952,0.8956,1258,50,0,2001-04-20 10:00:00
2036,2036,987753600,0.8959,0.9023,0.8954,0.9003,2014,50,0,2001-04-20 14:00:00
2037,2037,987768000,0.9004,0.9017,0.8957,0.8998,2012,50,0,2001-04-20 18:00:00
2038,2038,987782400,0.8997,0.9048,0.8989,0.9022,1494,50,0,2001-04-20 22:00:00
2039,2039,987796800,0.9024,0.9043,0.9013,0.9029,955,50,0,2001-04-21 02:00:00
2040,2040,987984000,0.9015,0.9082,0.9013,0.9073,1181,50,0,2001-04-23 06:00:00
2041,2041,987998400,0.9075,0.9083,0.9054,0.9058,1257,50,0,2001-04-23 10:00:00
2042,2042,988012800,0.9061,0.9064,0.9006,0.9021,1939,50,0,2001-04-23 14:00:00
2043,2043,988027200,0.902,0.9029,0.8988,0.9006,1885,50,0,2001-04-23 18:00:00
2044,2044,988041600,0.9007,0.9007,0.8946,0.8965,1557,50,0,2001-04-23 22:00:00
2045,2045,988056000,0.8965,0.899,0.8955,0.8971,1195,50,0,2001-04-24 02:00:00
2046,2046,988070400,0.8973,0.8984,0.896,0.8973,1081,50,0,2001-04-24 06:00:00
2047,2047,988084800,0.8971,0.8989,0.8962,0.8981,1067,50,0,2001-04-24 10:00:00
2048,2048,988099200,0.898,0.9014,0.8949,0.8954,2028,50,0,2001-04-24 14:00:00
2049,2049,988113600,0.8953,0.9001,0.8947,0.8989,1931,50,0,2001-04-24 18:00:00
2050,2050,988128000,0.8989,0.9021,0.893,0.8953,1652,50,0,2001-04-24 22:00:00
2051,2051,988142400,0.8954,0.8956,0.8933,0.8945,1010,50,0,2001-04-25 02:00:00
2052,2052,988156800,0.8944,0.895,0.8908,0.8923,1136,50,0,2001-04-25 06:00:00
2053,2053,988171200,0.8924,0.8942,0.8916,0.8937,1227,50,0,2001-04-25 10:00:00
2054,2054,988185600,0.8936,0.8949,0.8909,0.893,1804,50,0,2001-04-25 14:00:00
2055,2055,988200000,0.893,0.9002,0.8926,0.9,1940,50,0,2001-04-25 18:00:00
2056,2056,988214400,0.8999,0.9004,0.8953,0.8968,1447,50,0,2001-04-25 22:00:00
2057,2057,988228800,0.8968,0.8983,0.8955,0.8979,984,50,0,2001-04-26 02:00:00
2058,2058,988243200,0.8975,0.8989,0.8961,0.8967,1153,50,0,2001-04-26 06:00:00
2059,2059,988257600,0.8966,0.8983,0.8957,0.8972,1168,50,0,2001-04-26 10:00:00
2060,2060,988272000,0.8972,0.8996,0.8946,0.8964,1859,50,0,2001-04-26 14:00:00
2061,2061,988286400,0.8963,0.9031,0.8948,0.9007,1942,50,0,2001-04-26 18:00:00
2062,2062,988300800,0.9008,0.9024,0.8986,0.9006,1531,50,0,2001-04-26 22:00:00
2063,2063,988315200,0.9006,0.9045,0.9006,0.9033,1100,50,0,2001-04-27 02:00:00
2064,2064,988329600,0.9032,0.9049,0.9021,0.9038,1152,50,0,2001-04-27 06:00:00
2065,2065,988344000,0.9039,0.905,0.9019,0.9029,1245,50,0,2001-04-27 10:00:00
2066,2066,988358400,0.9027,0.9055,0.9002,0.9008,1894,50,0,2001-04-27 14:00:00
2067,2067,988372800,0.9007,0.9037,0.8932,0.894,1965,50,0,2001-04-27 18:00:00
2068,2068,988387200,0.8936,0.8939,0.8887,0.8909,1568,50,0,2001-04-27 22:00:00
2069,2069,988401600,0.8908,0.8943,0.8897,0.8922,942,50,0,2001-04-28 02:00:00
2070,2070,988588800,0.8914,0.8924,0.8906,0.8919,731,50,0,2001-04-30 06:00:00
2071,2071,988603200,0.8919,0.8928,0.8905,0.8919,1021,50,0,2001-04-30 10:00:00
2072,2072,988617600,0.8919,0.8923,0.8881,0.8893,1875,50,0,2001-04-30 14:00:00
2073,2073,988632000,0.8893,0.8898,0.8854,0.8862,1920,50,0,2001-04-30 18:00:00
2074,2074,988646400,0.8863,0.8889,0.885,0.8871,1424,50,0,2001-04-30 22:00:00
2075,2075,988660800,0.8871,0.8898,0.8865,0.8892,1055,50,0,2001-05-01 02:00:00
2076,2076,988675200,0.8893,0.8897,0.8857,0.8878,1013,50,0,2001-05-01 06:00:00
2077,2077,988689600,0.8876,0.8883,0.8866,0.8881,752,50,0,2001-05-01 10:00:00
2078,2078,988704000,0.8877,0.8886,0.8857,0.8862,1832,50,0,2001-05-01 14:00:00
2079,2079,988718400,0.8863,0.8915,0.8855,0.8905,1825,50,0,2001-05-01 18:00:00
2080,2080,988732800,0.8904,0.894,0.8897,0.8924,1394,50,0,2001-05-01 22:00:00
2081,2081,988747200,0.8926,0.8942,0.891,0.8934,947,50,0,2001-05-02 02:00:00
2082,2082,988761600,0.8933,0.8946,0.8922,0.8943,1110,50,0,2001-05-02 06:00:00
2083,2083,988776000,0.8944,0.8949,0.8932,0.8941,1268,50,0,2001-05-02 10:00:00
2084,2084,988790400,0.8941,0.8944,0.8884,0.8916,1891,50,0,2001-05-02 14:00:00
2085,2085,988804800,0.8915,0.8922,0.8891,0.8904,1856,50,0,2001-05-02 18:00:00
2086,2086,988819200,0.8903,0.8953,0.8892,0.893,1300,50,0,2001-05-02 22:00:00
2087,2087,988833600,0.8931,0.8949,0.8924,0.894,970,50,0,2001-05-03 02:00:00
2088,2088,988848000,0.8938,0.8979,0.8936,0.8965,1161,50,0,2001-05-03 06:00:00
2089,2089,988862400,0.8964,0.8973,0.8949,0.8961,1304,50,0,2001-05-03 10:00:00
2090,2090,988876800,0.8962,0.8977,0.8917,0.8936,1861,50,0,2001-05-03 14:00:00
2091,2091,988891200,0.8937,0.8951,0.8892,0.8933,1998,50,0,2001-05-03 18:00:00
2092,2092,988905600,0.8932,0.8959,0.8881,0.8902,1550,50,0,2001-05-03 22:00:00
2093,2093,988920000,0.8903,0.891,0.8888,0.8898,1070,50,0,2001-05-04 02:00:00
2094,2094,988934400,0.8896,0.8913,0.8891,0.8903,1230,50,0,2001-05-04 06:00:00
2095,2095,988948800,0.8904,0.8914,0.8897,0.8906,1013,50,0,2001-05-04 10:00:00
2096,2096,988963200,0.8908,0.8933,0.8902,0.8918,1933,50,0,2001-05-04 14:00:00
2097,2097,988977600,0.8918,0.9009,0.8911,0.8973,2151,50,0,2001-05-04 18:00:00
2098,2098,988992000,0.8974,0.8992,0.8926,0.8949,1498,50,0,2001-05-04 22:00:00
2099,2099,989006400,0.8948,0.8955,0.8921,0.8926,775,50,0,2001-05-05 02:00:00
2100,2100,989193600,0.8926,0.8937,0.8904,0.8911,1003,50,0,2001-05-07 06:00:00
2101,2101,989208000,0.8911,0.8926,0.8903,0.8921,1088,50,0,2001-05-07 10:00:00
2102,2102,989222400,0.8921,0.8934,0.891,0.8926,1738,50,0,2001-05-07 14:00:00
2103,2103,989236800,0.8924,0.8935,0.89,0.8911,1858,50,0,2001-05-07 18:00:00
2104,2104,989251200,0.8916,0.892,0.8899,0.8907,1359,50,0,2001-05-07 22:00:00
2105,2105,989265600,0.8904,0.8913,0.8896,0.8905,837,50,0,2001-05-08 02:00:00
2106,2106,989280000,0.8906,0.8916,0.8898,0.8905,1069,50,0,2001-05-08 06:00:00
2107,2107,989294400,0.8905,0.8912,0.8884,0.8894,1396,50,0,2001-05-08 10:00:00
