,time,open,high,low,close,tick_volume,spread,real_volume
129,1435536000,1.1002,1.12776,1.09532,1.12347,180724,16,0
130,1435622400,1.12348,1.12438,1.11117,1.11449,147883,16,0
131,1435708800,1.11449,1.11706,1.1042,1.10521,113999,16,0
132,1435795200,1.10527,1.11208,1.10315,1.10826,109848,16,0
133,1435881600,1.10828,1.1117,1.10643,1.11081,85160,16,0
134,1436140800,1.0987,1.10948,1.09687,1.10549,135627,16,0
135,1436227200,1.10552,1.1058,1.09156,1.101,144368,16,0
136,1436313600,1.10106,1.1092,1.09734,1.10753,151285,16,0
137,1436400000,1.10754,1.11243,1.09907,1.10354,132498,16,0
138,1436486400,1.10302,1.12153,1.10293,1.11525,145449,16,0
139,1436745600,1.10918,1.11964,1.09948,1.09999,132699,16,0
140,1436832000,1.10046,1.10833,1.09647,1.10076,120469,16,0
141,1436918400,1.1007500000000001,1.10349,1.09291,1.09453,119106,16,0
142,1437004800,1.09455,1.09618,1.08548,1.08738,116460,16,0
143,1437091200,1.08738,1.09063,1.08275,1.08285,98374,16,0
144,1437350400,1.08275,1.08694,1.08078,1.08241,94888,16,0
145,1437436800,1.08236,1.09681,1.08108,1.09339,116653,16,0
146,1437523200,1.09333,1.0966,1.08689,1.09278,113545,16,0
147,1437609600,1.09232,1.10172,1.0921,1.09846,116605,16,0
148,1437696000,1.09845,1.09951,1.09246,1.09758,97678,16,0
149,1437955200,1.09806,1.11285,1.09682,1.10871,115807,16,0
150,1438041600,1.10878,1.1099,1.10214,1.10593,100145,16,0
151,1438128000,1.10589,1.10832,1.09663,1.09826,110257,16,0
152,1438214400,1.0983,1.09886,1.08924,1.09312,110565,16,0
153,1438300800,1.09313,1.11134,1.09204,1.09828,129061,16,0
154,1438560000,1.09704,1.09952,1.09405,1.09494,101407,16,0
155,1438646400,1.09489,1.09868,1.08783,1.08802,109747,16,0
156,1438732800,1.08801,1.09374,1.08474,1.09049,114336,16,0
157,1438819200,1.09049,1.09428,1.08729,1.09243,97687,16,0
158,1438905600,1.0924,1.09775,1.08545,1.09624,109358,16,0
159,1439164800,1.09627,1.10407,1.09246,1.10177,97862,16,0
160,1439251200,1.10185,1.10875,1.09598,1.10409,133469,16,0
161,1439337600,1.1041,1.12132,1.10236,1.11565,137879,16,0
162,1439424000,1.11566,1.11882,1.10792,1.11491,108029,16,0
163,1439510400,1.11485,1.1188,1.10971,1.11104,102175,16,0
164,1439769600,1.11156,1.11241,1.10579,1.10767,94614,16,0
165,1439856000,1.10767,1.10931,1.10163,1.10209,88078,16,0
166,1439942400,1.10287,1.11336,1.10167,1.11187,112771,16,0
167,1440028800,1.11187,1.1244,1.11062,1.12411,115790,16,0
168,1440115200,1.12407,1.13878,1.12285,1.13846,142532,16,0
169,1440374400,1.13739,1.17132,1.13686,1.16177,234953,16,0
170,1440460800,1.16174,1.16211,1.13954,1.15157,203696,16,0
171,1440547200,1.1515900000000001,1.15607,1.12907,1.13126,191483,16,0
172,1440633600,1.13133,1.1363699999999999,1.12022,1.12448,143472,16,0
173,1440720000,1.12441,1.1309,1.11552,1.1179999999999999,119150,16,0
174,1440979200,1.11708,1.12618,1.11688,1.121,100020,16,0
175,1441065600,1.12096,1.13314,1.12075,1.1314,143138,16,0
176,1441152000,1.1314,1.13188,1.12157,1.12264,128626,16,0
177,1441238400,1.12265,1.12427,1.10864,1.11217,120103,16,0
178,1441324800,1.11218,1.11875,1.10906,1.11499,125955,16,0
179,1441584000,1.11637,1.11769,1.1120700000000001,1.11686,82234,16,0
180,1441670400,1.1169,1.12287,1.11517,1.12016,108626,16,0
181,1441756800,1.1201699999999999,1.12155,1.11309,1.1206,113092,16,0
182,1441843200,1.12063,1.12946,1.11709,1.12787,133311,16,0
183,1441929600,1.12792,1.13487,1.12534,1.13333,112527,16,0
184,1442188800,1.133,1.13724,1.12827,1.13156,89914,16,0
185,1442275200,1.13157,1.13281,1.12576,1.12686,98187,16,0
186,1442361600,1.1268799999999999,1.13198,1.12133,1.12886,93050,16,0
187,1442448000,1.12885,1.14405,1.12838,1.1433200000000001,115905,16,0
188,1442534400,1.14334,1.14596,1.12687,1.12982,125224,16,0
189,1442793600,1.12798,1.13296,1.11805,1.11884,99869,16,0
190,1442880000,1.11882,1.12068,1.11125,1.11189,100833,16,0
191,1442966400,1.11189,1.12127,1.11044,1.11847,107751,16,0
192,1443052800,1.11843,1.12952,1.11638,1.12289,123500,16,0
193,1443139200,1.12289,1.12333,1.11154,1.1196,122547,16,0
194,1443398400,1.11841,1.12469,1.11458,1.12433,114695,16,0
195,1443484800,1.12432,1.12807,1.11931,1.12483,123656,16,0
196,1443571200,1.12483,1.12606,1.11564,1.11753,106046,16,0
197,1443657600,1.11754,1.12083,1.11342,1.11935,100368,16,0
198,1443744000,1.11936,1.1317599999999999,1.11496,1.12089,126393,16,0
199,1444003200,1.12163,1.12885,1.11727,1.1187,111135,16,0
200,1444089600,1.11872,1.12788,1.11711,1.1271,97667,16,0
201,1444176000,1.12719,1.1283400000000001,1.12107,1.1237,104691,16,0
202,1444262400,1.12365,1.13265,1.12338,1.12752,101017,16,0
203,1444348800,1.12752,1.13864,1.12663,1.13584,104531,16,0
204,1444608000,1.13604,1.13961,1.13533,1.13572,65344,16,0
205,1444694400,1.13571,1.14103,1.13435,1.13781,88491,16,0
206,1444780800,1.13781,1.14883,1.13766,1.14728,98793,16,0
207,1444867200,1.14725,1.14944,1.13623,1.13791,110486,16,0
208,1444953600,1.13822,1.13946,1.13335,1.13492,90204,16,0
209,1445212800,1.13561,1.13782,1.1305,1.1325,84099,16,0
210,1445299200,1.13258,1.13863,1.13232,1.13451,73905,16,0
211,1445385600,1.13446,1.13767,1.13334,1.13379,73903,16,0
212,1445472000,1.13379,1.13504,1.10995,1.11076,115243,16,0
213,1445558400,1.11077,1.1139000000000001,1.09959,1.10163,122099,16,0
214,1445731200,1.0998,1.10078,1.0998,1.10068,657,16,0
215,1445817600,1.10066,1.10676,1.10032,1.10524,87096,16,0
216,1445904000,1.10521,1.1078000000000001,1.10295,1.10456,89462,16,0
217,1445990400,1.10448,1.10951,1.08961,1.09266,109921,16,0
218,1446076800,1.09265,1.09859,1.09019,1.09854,107211,16,0
219,1446163200,1.0985,1.10718,1.09648,1.10028,123933,16,0
220,1446422400,1.10338,1.10518,1.09995,1.1015,86113,16,0
221,1446508800,1.1015,1.10294,1.09354,1.0962,85508,16,0
222,1446595200,1.09624,1.09671,1.08434,1.08644,103590,16,0
223,1446681600,1.08647,1.08966,1.0833,1.0883,104443,16,0
224,1446768000,1.08827,1.0893,1.07054,1.07426,106450,16,0
225,1447027200,1.07274,1.07893,1.07189,1.07505,97827,16,0
226,1447113600,1.07505,1.07633,1.06735,1.07233,98490,16,0
227,1447200000,1.07234,1.07729,1.0705,1.07424,89139,16,0
228,1447286400,1.07424,1.08292,1.06904,1.0812599999999999,129198,16,0
229,1447372800,1.08127,1.08161,1.0713300000000001,1.07689,113951,16,0
230,1447632000,1.07381,1.07573,1.06738,1.06855,102994,16,0
231,1447718400,1.06855,1.0689899999999999,1.06299,1.06408,103874,16,0
232,1447804800,1.06409,1.06918,1.06162,1.06586,94217,16,0
233,1447891200,1.06586,1.07623,1.06546,1.07329,113233,16,0
234,1447977600,1.07328,1.07375,1.06391,1.0646,99120,16,0
235,1448236800,1.06363,1.0656,1.05919,1.06351,98901,16,0
236,1448323200,1.06352,1.06725,1.06188,1.0642,104485,16,0
237,1448409600,1.06421,1.06884,1.05651,1.06237,114724,16,0
238,1448496000,1.06238,1.06267,1.05992,1.06096,62350,16,0
239,1448582400,1.06086,1.06373,1.05678,1.05915,78896,16,0
240,1448841600,1.05879,1.05944,1.05572,1.05638,85231,16,0
241,1448928000,1.0564,1.06364,1.05621,1.06313,96934,16,0
242,1449014400,1.06314,1.06357,1.055,1.06138,103166,16,0
243,1449100800,1.06136,1.09804,1.05209,1.09388,155269,16,0
244,1449187200,1.09387,1.09554,1.08353,1.08761,152370,16,0
245,1449446400,1.08706,1.08868,1.07952,1.08363,91782,16,0
246,1449532800,1.08364,1.09018,1.08293,1.08906,98358,16,0
247,1449619200,1.0891,1.10423,1.08785,1.10243,124176,16,0
248,1449705600,1.10244,1.10244,1.09243,1.09396,107977,16,0
249,1449792000,1.09397,1.10304,1.09257,1.0991900000000001,125074,16,0
250,1450051200,1.09828,1.10479,1.09448,1.09904,129857,16,0
251,1450137600,1.09904,1.10589,1.09039,1.09274,119710,16,0
252,1450224000,1.0929,1.10112,1.08872,1.09104,138615,14,0
253,1450310400,1.09104,1.09132,1.08018,1.0824799999999999,117154,16,0
254,1450396800,1.08249,1.08738,1.08041,1.0866500000000001,126517,16,0
255,1450656000,1.08514,1.09382,1.08457,1.0914,94764,16,0
256,1450742400,1.09138,1.09833,1.09016,1.09556,87112,16,0
257,1450828800,1.09557,1.09564,1.0869,1.0909,73037,16,0
258,1450915200,1.09087,1.09671,1.09027,1.09494,42806,16,0
259,1451260800,1.0950199999999999,1.09917,1.0948,1.0966,53510,16,0
260,1451347200,1.09661,1.09909,1.08983,1.09186,65505,16,0
261,1451433600,1.09186,1.0943,1.0901,1.0930900000000001,67851,16,0
262,1451520000,1.0931,1.09363,1.08521,1.08601,48891,16,0
263,1451865600,1.08712,1.09457,1.07803,1.08301,114648,16,0
264,1451952000,1.08295,1.0838,1.07099,1.07475,93763,16,0
265,1452038400,1.07444,1.07989,1.07132,1.078,110026,16,0
266,1452124800,1.07801,1.09394,1.07703,1.09311,134870,16,0
267,1452211200,1.09316,1.09329,1.08024,1.09249,138780,16,0
268,1452470400,1.09173,1.09685,1.08472,1.08581,117037,16,0
269,1452556800,1.08581,1.08995,1.08189,1.0857,117915,16,0
270,1452643200,1.08571,1.08869,1.08041,1.08759,120033,16,0
271,1452729600,1.0876,1.09423,1.08338,1.08643,140714,16,0
272,1452816000,1.08642,1.09839,1.08538,1.09123,148568,16,0
273,1453075200,1.09208,1.0927,1.08681,1.08908,87594,16,0
274,1453161600,1.08907,1.09381,1.08586,1.09061,115853,16,0
275,1453248000,1.09056,1.09752,1.08764,1.08874,145190,16,0
276,1453334400,1.0888,1.09204,1.0777,1.08721,162259,16,0
277,1453420800,1.08721,1.08758,1.07884,1.07957,121456,16,0
278,1453680000,1.07904,1.08561,1.07884,1.0849,93650,16,0
279,1453766400,1.08476,1.0873599999999999,1.0818,1.0866500000000001,128543,14,0
280,1453852800,1.08698,1.09157,1.08498,1.08922,119327,14,0
281,1453939200,1.08924,1.09668,1.08689,1.0939,105772,16,0
282,1454025600,1.09391,1.09479,1.08092,1.08299,134949,16,0
283,1454284800,1.08306,1.0912,1.08138,1.08871,89966,0,0
284,1454371200,1.08871,1.09392,1.08842,1.09176,92714,16,0
285,1454457600,1.09174,1.11448,1.09029,1.11036,145186,16,0
286,1454544000,1.1104,1.1238,1.10688,1.12058,162151,16,0
287,1454630400,1.12071,1.12452,1.1108,1.11571,139548,16,0
288,1454889600,1.11413,1.12151,1.10858,1.11918,136579,16,0
289,1454976000,1.11917,1.13375,1.11616,1.12916,179388,16,0
290,1455062400,1.12918,1.13107,1.11596,1.12913,188277,16,0
291,1455148800,1.12909,1.13757,1.12731,1.13233,209653,16,0
292,1455235200,1.1323400000000001,1.1333,1.12133,1.1253,161105,16,0
293,1455494400,1.12331,1.12492,1.11272,1.11531,111246,16,0
294,1455580800,1.11533,1.11923,1.11235,1.11426,128739,16,0
295,1455667200,1.11432,1.11783,1.11051,1.1126800000000001,133879,16,0
296,1455753600,1.11271,1.11488,1.10702,1.11066,127713,16,0
297,1455840000,1.11054,1.11385,1.10659,1.11287,125051,16,0
298,1456099200,1.11104,1.1124,1.10023,1.10294,113472,16,0
299,1456185600,1.10294,1.1052,1.09893,1.10186,121332,16,0
300,1456272000,1.10186,1.10458,1.09564,1.10127,136042,16,0
301,1456358400,1.10115,1.10493,1.0986,1.10166,121064,16,0
302,1456444800,1.10165,1.10674,1.0911,1.09267,118826,16,0
303,1456704000,1.09123,1.0962,1.08585,1.08718,112120,16,0
304,1456790400,1.0872,1.08927,1.08334,1.08662,115312,16,0
305,1456876800,1.0866500000000001,1.08803,1.0824799999999999,1.08673,106874,16,0
306,1456963200,1.08671,1.0972,1.08528,1.09548,105738,16,0
307,1457049600,1.0955300000000001,1.10427,1.09024,1.10104,121570,16,0
308,1457308800,1.09861,1.1025,1.09392,1.10134,89774,16,0
309,1457395200,1.10126,1.10572,1.09928,1.101,106227,16,0
310,1457481600,1.10101,1.10341,1.09453,1.09972,99519,16,0
311,1457568000,1.09979,1.12172,1.08213,1.11766,168787,16,0
312,1457654400,1.11766,1.12089,1.10796,1.11473,130373,16,0
313,1457913600,1.11441,1.11754,1.10768,1.11004,94578,16,0
314,1458000000,1.11007,1.11244,1.10709,1.1105,97536,16,0
315,1458086400,1.11047,1.12415,1.10571,1.12114,117507,16,0
316,1458172800,1.12114,1.13416,1.12045,1.13145,136499,16,0
317,1458259200,1.13135,1.13361,1.12553,1.12709,102750,16,0
318,1458518400,1.12665,1.1284,1.12337,1.12382,88130,16,0
319,1458604800,1.1238299999999999,1.12592,1.11875,1.12151,104253,16,0
320,1458691200,1.12152,1.12227,1.11586,1.1179000000000001,87880,16,0
321,1458777600,1.11797,1.11868,1.11435,1.11783,83372,16,0
322,1458864000,1.11783,1.11786,1.11528,1.11656,36886,16,0
323,1459123200,1.11598,1.12193,1.11521,1.11959,42990,16,0
324,1459209600,1.11952,1.1302699999999999,1.11682,1.12869,102538,16,0
325,1459296000,1.12896,1.13646,1.12824,1.13361,106221,16,0
326,1459382400,1.13357,1.14111,1.13094,1.13777,98980,16,0
327,1459468800,1.13776,1.14372,1.13341,1.13916,113958,16,0
328,1459728000,1.13997,1.14118,1.1356600000000001,1.13877,81144,16,0
329,1459814400,1.13846,1.14044,1.1335,1.13825,93769,16,0
330,1459900800,1.13817,1.14309,1.13259,1.1396,97158,16,0
331,1459987200,1.13963,1.14533,1.13367,1.13767,111053,16,0
332,1460073600,1.13751,1.14186,1.13482,1.13941,92322,16,0
333,1460332800,1.14161,1.14466,1.13713,1.14051,84156,16,0
334,1460419200,1.14026,1.14639,1.1345,1.13834,96567,16,0
335,1460505600,1.13826,1.13903,1.12671,1.1272199999999999,103029,16,0
336,1460592000,1.12718,1.12939,1.12331,1.12644,89260,16,0
337,1460678400,1.12647,1.13162,1.12448,1.12824,79415,16,0
338,1460937600,1.13006,1.13313,1.12729,1.13108,80464,16,0
339,1461024000,1.13095,1.13839,1.1302699999999999,1.13562,81669,16,0
340,1461110400,1.13561,1.13872,1.12896,1.1294,86515,16,0
341,1461196800,1.12935,1.13956,1.12684,1.1286,103502,14,0
342,1461283200,1.12854,1.1307800000000001,1.12174,1.1221700000000001,89664,15,0
343,1461542400,1.12151,1.12775,1.12144,1.12662,77286,16,0
344,1461628800,1.12618,1.13388,1.12555,1.12947,83975,16,0
345,1461715200,1.12945,1.13603,1.12707,1.1319,91856,16,0
346,1461801600,1.13197,1.1367099999999999,1.12954,1.13508,110920,16,0
347,1461888000,1.13474,1.14585,1.13458,1.1449,118503,16,0
348,1462147200,1.14597,1.1535199999999999,1.14475,1.15313,97615,16,0
349,1462233600,1.1533,1.16155,1.14945,1.14954,113763,15,0
350,1462320000,1.1496,1.15287,1.14657,1.14855,115597,14,0
351,1462406400,1.14856,1.1493,1.13852,1.14043,92048,16,0
352,1462492800,1.14041,1.14789,1.13858,1.14014,103442,16,0
353,1462752000,1.13952,1.14191,1.13747,1.13814,86268,16,0
354,1462838400,1.13827,1.14091,1.13579,1.13713,87425,14,0
355,1462924800,1.13713,1.14458,1.13682,1.14253,79437,16,0
356,1463011200,1.1425,1.14284,1.1369799999999999,1.13761,83161,16,0
357,1463097600,1.13754,1.13788,1.12822,1.1308,99952,16,0
358,1463356800,1.13107,1.13415,1.13015,1.13185,71865,16,0
359,1463443200,1.13193,1.1347800000000001,1.1301,1.13129,83137,16,0
360,1463529600,1.13131,1.13153,1.12135,1.12152,101721,16,0
361,1463616000,1.12151,1.12292,1.11792,1.1202,101149,16,0
362,1463702400,1.12019,1.12365,1.1195599999999999,1.1223,74490,16,0
363,1463961600,1.12079,1.1242,1.11868,1.12194,76595,16,0
364,1464048000,1.12191,1.12262,1.11316,1.11397,88650,16,0
365,1464134400,1.11398,1.11661,1.11281,1.11541,83361,16,0
366,1464220800,1.11542,1.12159,1.11488,1.11928,90067,16,0
367,1464307200,1.11929,1.11999,1.111,1.11116,81216,16,0
368,1464566400,1.11126,1.11439,1.10972,1.11374,57313,16,0
369,1464652800,1.11375,1.11727,1.11214,1.11308,95248,16,0
370,1464739200,1.11306,1.11932,1.11134,1.11877,103831,16,0
371,1464825600,1.11878,1.12193,1.11446,1.11499,96365,16,0
372,1464912000,1.11496,1.13728,1.11359,1.13665,113877,16,0
373,1465171200,1.13552,1.1392,1.13249,1.13527,104788,16,0
374,1465257600,1.13532,1.13798,1.13379,1.13575,83936,16,0
375,1465344000,1.13569,1.14099,1.13538,1.13934,85783,16,0
376,1465430400,1.13911,1.14147,1.13048,1.13158,95909,16,0
377,1465516800,1.13156,1.13206,1.12446,1.12499,99633,16,0
378,1465776000,1.12486,1.13024,1.12313,1.12892,112445,16,0
379,1465862400,1.12911,1.12976,1.11881,1.12061,105587,16,0
380,1465948800,1.12052,1.12978,1.1189,1.12598,106691,16,0
381,1466035200,1.12591,1.1294,1.11302,1.12241,139440,16,0
382,1466121600,1.12235,1.12955,1.12221,1.12751,107680,16,0
383,1466380800,1.13309,1.13817,1.13013,1.1313,111772,16,0
384,1466467200,1.13131,1.1348799999999999,1.12404,1.12414,97373,16,0
385,1466553600,1.12414,1.13369,1.12358,1.1294,91512,16,0
386,1466640000,1.12942,1.14205,1.12941,1.13841,116042,16,0
387,1466726400,1.13841,1.14273,1.09095,1.11139,276868,16,0
388,1466985600,1.10112,1.10828,1.09699,1.10218,183487,16,0
389,1467072000,1.10221,1.11108,1.10091,1.10628,127532,16,0
390,1467158400,1.10627,1.11295,1.10484,1.11217,127281,16,0
391,1467244800,1.11228,1.11537,1.10235,1.11064,142218,16,0
392,1467331200,1.11054,1.11686,1.10713,1.11378,108855,16,0
393,1467590400,1.11281,1.11587,1.10971,1.11521,59507,16,0
394,1467676800,1.11526,1.11852,1.10615,1.10747,91383,16,0
395,1467763200,1.10749,1.11108,1.1028,1.10999,116213,16,0
396,1467849600,1.10993,1.11063,1.10518,1.10604,93299,16,0
397,1467936000,1.10618,1.11199,1.10013,1.10503,93199,16,0
398,1468195200,1.10491,1.10737,1.10149,1.10568,91044,14,0
399,1468281600,1.10566,1.11255,1.10513,1.10595,99666,16,0
400,1468368000,1.10592,1.1118999999999999,1.10414,1.10884,94314,16,0
401,1468454400,1.10884,1.1164,1.10865,1.11177,106903,16,0
