2017.07.11,00:00,1.28786,1.29253,1.28292,1.28572,42052
2017.07.12,00:00,1.28569,1.29056,1.28100,1.28902,52766
2017.07.13,00:00,1.28900,1.29527,1.28881,1.29451,43136
2017.07.14,00:00,1.29450,1.31120,1.29340,1.31006,39151
2017.07.16,00:00,1.30964,1.31110,1.30964,1.31080,4840
2017.07.17,00:00,1.31077,1.31089,1.30448,1.30497,40280
2017.07.18,00:00,1.30496,1.31239,1.30031,1.30343,56353
2017.07.19,00:00,1.30339,1.30507,1.30092,1.30286,40018
2017.07.20,00:00,1.30287,1.30310,1.29314,1.29632,56735
2017.07.21,00:00,1.29631,1.30179,1.29519,1.29923,38840
2017.07.23,00:00,1.29888,1.30073,1.29887,1.30029,2127
2017.07.24,00:00,1.30027,1.30556,1.29878,1.30244,41091
2017.07.25,00:00,1.30242,1.30820,1.30061,1.30248,42376
2017.07.26,00:00,1.30247,1.31250,1.29984,1.31127,47827
2017.07.27,00:00,1.31123,1.31565,1.30509,1.30742,54544
2017.07.28,00:00,1.30741,1.31503,1.30670,1.31310,45170
2017.07.30,00:00,1.31222,1.31493,1.31222,1.31424,2241
2017.07.31,00:00,1.31426,1.32231,1.30962,1.31961,43997
2017.08.01,00:00,1.31960,1.32435,1.31946,1.32066,44215
2017.08.02,00:00,1.32063,1.32490,1.31904,1.32265,47551
2017.08.03,00:00,1.32272,1.32658,1.31115,1.31426,46603
2017.08.04,00:00,1.31427,1.31633,1.30230,1.30303,39257
2017.08.06,00:00,1.30339,1.30528,1.30322,1.30450,5357
2017.08.07,00:00,1.30451,1.30581,1.30129,1.30342,36517
2017.08.08,00:00,1.30341,1.30526,1.29516,1.29849,37966
2017.08.09,00:00,1.29848,1.30268,1.29672,1.30100,45222
2017.08.10,00:00,1.30101,1.30142,1.29508,1.29759,44218
2017.08.11,00:00,1.29760,1.30300,1.29385,1.30060,41337
2017.08.13,00:00,1.29929,1.30124,1.29929,1.30043,1841
2017.08.14,00:00,1.30040,1.30208,1.29526,1.29646,37101
2017.08.15,00:00,1.29644,1.29693,1.28453,1.28667,41989
2017.08.16,00:00,1.28662,1.29021,1.28407,1.28892,43890
2017.08.17,00:00,1.28891,1.29078,1.28516,1.28630,47406
2017.08.18,00:00,1.28631,1.29151,1.28306,1.28721,40355
2017.08.20,00:00,1.28493,1.28805,1.28493,1.28707,2538
2017.08.21,00:00,1.28709,1.29154,1.28493,1.28965,31315
2017.08.22,00:00,1.28964,1.29078,1.28101,1.28212,33956
2017.08.23,00:00,1.28213,1.28326,1.27786,1.28030,35905
2017.08.24,00:00,1.28024,1.28355,1.27730,1.27987,38652
2017.08.25,00:00,1.27989,1.28881,1.27936,1.28748,34941
2017.08.27,00:00,1.29204,1.29219,1.29006,1.29025,3788
2017.08.28,00:00,1.29024,1.29416,1.28726,1.29253,28475
2017.08.29,00:00,1.29256,1.29772,1.29132,1.29214,41034
2017.08.30,00:00,1.29215,1.29369,1.28773,1.29184,41212
2017.08.31,00:00,1.29183,1.29441,1.28508,1.29381,39479
2017.09.01,00:00,1.29379,1.29944,1.29045,1.29508,35220
2017.09.03,00:00,1.29595,1.29635,1.29430,1.29629,2632
2017.09.04,00:00,1.29628,1.29653,1.29117,1.29221,34679
2017.09.05,00:00,1.29220,1.30435,1.29081,1.30394,42038
2017.09.06,00:00,1.30388,1.30812,1.30174,1.30446,37292
2017.09.07,00:00,1.30445,1.31147,1.30317,1.31035,40643
2017.09.08,00:00,1.31036,1.32232,1.30974,1.31921,38692
2017.09.10,00:00,1.31829,1.31974,1.31798,1.31959,1664
2017.09.11,00:00,1.31957,1.32214,1.31581,1.31680,32681
2017.09.12,00:00,1.31681,1.32971,1.31596,1.32870,60585
2017.09.13,00:00,1.32873,1.33276,1.31832,1.32057,40234
2017.09.14,00:00,1.32058,1.34060,1.31525,1.33963,55542
2017.09.15,00:00,1.33961,1.36154,1.33813,1.35867,43285
2017.09.17,00:00,1.35566,1.35889,1.35564,1.35755,2314
2017.09.18,00:00,1.35756,1.36176,1.34640,1.35142,40552
2017.09.19,00:00,1.35140,1.35506,1.34676,1.35132,41291
2017.09.20,00:00,1.35131,1.36551,1.34517,1.34893,56996
