,time,open,high,low,close,tick_volume,spread,real_volume
6890,1701349200,1.09171,1.09183,1.09083,1.09112,1785,16,0
6891,1701351000,1.09113,1.09186,1.09093,1.09147,1393,16,0
6892,1701352800,1.09148,1.09206,1.091,1.09183,1588,16,0
6893,1701354600,1.09187,1.0930900000000001,1.09187,1.09245,1663,16,0
6894,1701356400,1.09246,1.09399,1.09242,1.09399,2265,16,0
6895,1701358200,1.09398,1.09486,1.09131,1.09149,5529,16,0
6896,1701360000,1.09151,1.09217,1.09067,1.0916,4364,16,0
6897,1701361800,1.09157,1.09163,1.08915,1.0907499999999999,4653,16,0
6898,1701363600,1.09076,1.09175,1.09,1.09027,3861,16,0
6899,1701365400,1.09028,1.09138,1.08933,1.09099,5407,16,0
6900,1701367200,1.09099,1.09161,1.09007,1.091,4700,16,0
6901,1701369000,1.091,1.09137,1.09025,1.09058,2963,16,0
6902,1701370800,1.09058,1.09113,1.08927,1.08966,1983,16,0
6903,1701372600,1.08965,1.08983,1.08872,1.0889199999999999,1687,16,0
6904,1701374400,1.08891,1.0899,1.0889,1.08972,1551,16,0
6905,1701376200,1.08973,1.08973,1.08827,1.08886,1667,16,0
6906,1701378000,1.08886,1.08925,1.08839,1.08854,1556,16,0
6907,1701379800,1.08852,1.08939,1.08851,1.08893,1380,16,0
6908,1701381600,1.08893,1.0891,1.08784,1.08797,1558,16,0
6909,1701383400,1.08798,1.08845,1.08785,1.08839,1655,16,0
6910,1701385200,1.08838,1.08903,1.08828,1.08864,876,16,0
6911,1701387000,1.08864,1.08885,1.08852,1.08852,554,16,0
6912,1701388800,1.08832,1.08855,1.08793,1.0884800000000001,186,25,0
6913,1701390600,1.08849,1.08917,1.08845,1.08905,1117,16,0
6914,1701392400,1.08906,1.0893,1.08887,1.08923,427,16,0
6915,1701394200,1.08924,1.08937,1.08902,1.08907,329,16,0
6916,1701396000,1.08908,1.09002,1.08908,1.08987,1028,16,0
6917,1701397800,1.08987,1.09022,1.08983,1.09009,982,16,0
6918,1701399600,1.09008,1.09085,1.09005,1.09059,1649,16,0
6919,1701401400,1.09058,1.0909200000000001,1.09049,1.09059,1144,16,0
6920,1701403200,1.09058,1.09085,1.09056,1.09078,696,16,0
6921,1701405000,1.09079,1.09119,1.09053,1.09068,977,16,0
6922,1701406800,1.09069,1.09084,1.0905,1.09058,973,16,0
6923,1701408600,1.09057,1.09062,1.08987,1.08997,750,16,0
6924,1701410400,1.08996,1.09025,1.08973,1.09023,559,16,0
6925,1701412200,1.09023,1.09058,1.09022,1.09056,481,16,0
6926,1701414000,1.09056,1.09087,1.09041,1.09074,822,16,0
6927,1701415800,1.0907499999999999,1.09113,1.09049,1.09099,823,16,0
6928,1701417600,1.091,1.09101,1.09054,1.09063,786,16,0
6929,1701419400,1.09063,1.09109,1.09061,1.09078,1124,16,0
6930,1701421200,1.09078,1.09103,1.09035,1.0907499999999999,1401,16,0
6931,1701423000,1.0907499999999999,1.09109,1.08937,1.08939,1960,16,0
6932,1701424800,1.08943,1.09021,1.0892,1.08955,2725,16,0
6933,1701426600,1.08956,1.08989,1.08851,1.08924,2608,16,0
6934,1701428400,1.08924,1.08994,1.08888,1.08937,2326,16,0
6935,1701430200,1.08934,1.09038,1.08934,1.0897000000000001,2277,16,0
6936,1701432000,1.08968,1.09029,1.08955,1.08981,1449,16,0
6937,1701433800,1.08981,1.08989,1.08845,1.08898,1403,16,0
6938,1701435600,1.08899,1.08945,1.08818,1.08923,1452,16,0
6939,1701437400,1.08924,1.08965,1.08845,1.08965,1464,16,0
6940,1701439200,1.08965,1.09001,1.08885,1.08954,1644,16,0
6941,1701441000,1.08954,1.08967,1.08747,1.08758,1795,16,0
6942,1701442800,1.08758,1.08837,1.08711,1.08789,2853,16,0
6943,1701444600,1.0878700000000001,1.08814,1.08655,1.08666,3100,16,0
6944,1701446400,1.08666,1.08692,1.08611,1.08639,2230,16,0
6945,1701448200,1.08641,1.08679,1.08406,1.08427,3749,16,0
6946,1701450000,1.08427,1.08655,1.08427,1.08483,6098,16,0
6947,1701451800,1.0848200000000001,1.0848200000000001,1.08317,1.08369,4100,16,0
6948,1701453600,1.08369,1.08679,1.08277,1.08669,6250,16,0
6949,1701455400,1.0867,1.08845,1.08617,1.08763,4351,16,0
6950,1701457200,1.08761,1.08796,1.08707,1.08739,3246,16,0
6951,1701459000,1.08738,1.08834,1.08731,1.08808,2584,16,0
6952,1701460800,1.08807,1.0891,1.08777,1.08896,2719,16,0
6953,1701462600,1.08897,1.0892,1.08857,1.08882,2246,16,0
6954,1701464400,1.08882,1.08918,1.08857,1.08893,1721,16,0
6955,1701466200,1.08894,1.08897,1.08692,1.08712,1695,16,0
6956,1701468000,1.08712,1.08771,1.087,1.08758,1452,16,0
6957,1701469800,1.08757,1.08788,1.08733,1.08785,1155,16,0
6958,1701471600,1.08785,1.0881,1.08768,1.08776,629,16,0
6959,1701473400,1.08777,1.08833,1.08744,1.08775,529,16,0
6960,1701648000,1.08737,1.08882,1.08737,1.08859,255,32,0
6961,1701649800,1.08859,1.08887,1.08813,1.08832,465,25,0
6962,1701651600,1.08839,1.0894,1.08797,1.0892,1520,16,0
6963,1701653400,1.08921,1.08939,1.0884800000000001,1.0884800000000001,1421,16,0
6964,1701655200,1.0885,1.08856,1.08786,1.08809,1556,16,0
6965,1701657000,1.08811,1.0883,1.08692,1.08707,1377,16,0
6966,1701658800,1.08706,1.08765,1.08692,1.08737,1844,16,0
6967,1701660600,1.08738,1.0874,1.08656,1.08722,1692,16,0
6968,1701662400,1.08723,1.0879,1.08692,1.08783,727,16,0
6969,1701664200,1.08783,1.08834,1.08748,1.08817,1117,16,0
6970,1701666000,1.08817,1.0885,1.08803,1.08847,881,16,0
6971,1701667800,1.0884800000000001,1.08851,1.08792,1.08793,806,16,0
6972,1701669600,1.08793,1.08797,1.08732,1.08755,725,16,0
6973,1701671400,1.08756,1.08756,1.08692,1.08707,626,16,0
6974,1701673200,1.08707,1.08711,1.0867499999999999,1.08688,688,16,0
6975,1701675000,1.08687,1.08717,1.0868,1.08684,752,16,0
6976,1701676800,1.08686,1.08755,1.08673,1.08753,1129,16,0
6977,1701678600,1.08754,1.08756,1.0866,1.08678,1116,16,0
6978,1701680400,1.08676,1.08683,1.0862,1.08641,2031,16,0
6979,1701682200,1.08639,1.08642,1.0849,1.08529,2120,16,0
6980,1701684000,1.0853,1.08713,1.0853,1.0871,2831,16,0
6981,1701685800,1.08708,1.08721,1.08621,1.0863,2426,16,0
6982,1701687600,1.08629,1.08775,1.08618,1.08763,2267,16,0
6983,1701689400,1.08764,1.08799,1.08703,1.08737,1700,16,0
6984,1701691200,1.0873599999999999,1.08749,1.0858,1.08605,1526,16,0
6985,1701693000,1.08606,1.08686,1.08606,1.08673,1775,16,0
